0,5046925,3688542,5048631,3688567,5049407,3688533
2048,5257355,3988506,5253931,3988508,5256685,3988529
4096,5465802,4288491,5465619,4288535,5462713,4288534
6144,5674189,4588682,5675199,4588647,5673226,4588659
8192,5882662,4888900,5881444,4888909,5882923,4888906
10240,6089079,5189311,6091048,5189331,6089648,5189297
12288,6299727,5489875,6297972,5489865,6301234,5489868
14336,6509448,5790660,6509445,5790646,6507633,5790690
16384,6717718,6091643,6715957,6091624,6717770,6091650
18432,6926332,6392742,6925090,6392702,6926657,6392663
20480,7134397,6693738,7133339,6693804,7137938,6693810
22528,7342751,6994832,7346510,6994836,7343946,6994886
24576,7550539,7295929,7551691,7295967,7552985,7295971
26624,7760460,7596954,7761092,7596976,7761082,7597026
28672,7973662,7898122,7970755,7898123,7970283,7898112
30720,8180832,8199195,8183153,8199217,8178188,8199179
32768,8387206,8500300,8389217,8500273,8388527,8500197
34816,8597253,8801365,8599104,8801372,8600039,8801368
36864,8806342,9102381,8805535,9102438,8806065,9102421
38912,9014919,9403622,9014574,9403561,9013370,9403549
40960,9226134,9704718,9225481,9704698,9222615,9704686
43008,9431961,10005824,9435713,10005806,9433067,10005837
45056,9641457,10306826,9639768,10306820,9639986,10306858
47104,9850706,10607852,9850182,10607878,9850325,10607955
49152,10059274,10908994,10060413,10908993,10060819,10908978
51200,10269432,11209983,10269665,11209984,10270315,11210079
53248,10478332,11511046,10480554,11511003,10479167,11511015
55296,10684811,11812091,10684223,11811995,10687310,11811985
57344,10895932,12112815,10895482,12112834,10895856,12112864
59392,11103501,12413701,11104810,12413684,11102795,12413702
61440,11315592,12714456,11313240,12714465,11312914,12714541
63488,11524749,13015288,11523327,13015284,11522839,13015267
