0,5983566,5033081,5984979,5033058,5983927,5033050
2048,6129658,5242768,6130920,5242750,6131253,5242761
4096,6275272,5452511,6275197,5452501,6275924,5452507
6144,6420066,5662264,6419316,5662260,6421260,5662258
8192,6566720,5872015,6564379,5872001,6567084,5872004
10240,6710842,6081759,6711634,6081772,6711773,6081760
12288,6857260,6291487,6857195,6291490,6857542,6291497
14336,7001437,6501244,7003948,6501249,7003565,6501237
16384,7147590,6710951,7148059,6710955,7148453,6710951
18432,7293423,6920647,7293893,6920663,7293745,6920655
20480,7438613,7130346,7439426,7130351,7438432,7130353
22528,7586016,7340057,7585461,7340058,7585752,7340061
24576,7728607,7549762,7730630,7549772,7729615,7549778
26624,7875720,7759481,7875124,7759496,7877389,7759492
28672,8019557,7969194,8019250,7969197,8020027,7969203
30720,8166746,8178937,8167240,8178952,8167399,8178950
32768,8310267,8388614,8310599,8388616,8313644,8388619
34816,8456756,8598323,8456420,8598334,8456338,8598341
36864,8600979,8808082,8600711,8808096,8601456,8808078
38912,8747765,9017776,8747762,9017792,8745487,9017787
40960,8894148,9227463,8894787,9227485,8893672,9227478
43008,9038261,9437162,9037899,9437149,9040547,9437156
45056,9183272,9646884,9181988,9646880,9184639,9646883
47104,9330877,9856600,9328712,9856598,9329358,9856589
49152,9475599,10066297,9475084,10066297,9475391,10066304
51200,9619724,10276003,9619688,10276017,9621385,10276015
53248,9767235,10485704,9766716,10485706,9766546,10485709
55296,9911556,10695424,9911261,10695424,9910934,10695414
57344,10058812,10905151,10057640,10905152,10056449,10905149
59392,10205904,11114889,10202562,11114889,10202756,11114888
61440,10350155,11324568,10347295,11324586,10350496,11324586
63488,10495461,11534321,10495097,11534313,10494547,11534331
