0,5048336,3687126,5046665,3687154,5047810,3687144
2048,5257271,3987175,5256890,3987152,5254883,3987171
4096,5465578,4287284,5463286,4287287,5465586,4287316
6144,5673715,4587557,5674091,4587548,5674452,4587546
8192,5882376,4887866,5882131,4887860,5882779,4887856
10240,6090445,5188293,6091150,5188287,6091279,5188299
12288,6299388,5488912,6301067,5488912,6300844,5488915
14336,6508995,5789767,6509700,5789776,6507186,5789766
16384,6716176,6090809,6716813,6090835,6716621,6090847
18432,6926541,6391933,6925731,6391928,6924893,6391939
20480,7134283,6693040,7135724,6693056,7135105,6693040
22528,7343886,6994225,7345485,6994234,7343679,6994245
24576,7552722,7295363,7554465,7295368,7551973,7295370
26624,7762966,7596504,7761917,7596518,7763216,7596498
28672,7970544,7897678,7970956,7897666,7970292,7897679
30720,8179434,8198820,8179905,8198796,8179503,8198828
32768,8388507,8499967,8388680,8499958,8389283,8499949
34816,8596866,8801107,8598396,8801127,8599423,8801111
36864,8806807,9102286,8807890,9102291,8805220,9102294
38912,9014226,9403482,9014976,9403485,9016313,9403467
40960,9223790,9704584,9222205,9704596,9224153,9704589
43008,9432978,10005793,9433339,10005794,9434505,10005803
45056,9641142,10306898,9642582,10306914,9642680,10306913
47104,9850947,10608029,9851150,10608008,9850194,10608028
49152,10060638,10909124,10056670,10909107,10059452,10909105
51200,10268384,11210217,10269232,11210199,10269351,11210211
53248,10477338,11511285,10476965,11511270,10476651,11511278
55296,10685457,11812266,10686574,11812273,10685898,11812269
57344,10895784,12113246,10896269,12113219,10894540,12113222
59392,11104373,12414043,11101867,12414026,11104767,12414016
61440,11311711,12714905,11313836,12714910,11312420,12714901
63488,11520925,13015744,11521313,13015723,11520787,13015708
