0,5984952,5033080,5984041,5033060,5981658,5033056
2048,6128951,5242748,6127979,5242738,6127934,5242729
4096,6276184,5452484,6273575,5452485,6274858,5452470
6144,6418160,5662253,6421636,5662256,6419882,5662252
8192,6564837,5871972,6565944,5871984,6564293,5871977
10240,6712461,6081731,6710702,6081740,6709865,6081728
12288,6857535,6291466,6856873,6291476,6856721,6291473
14336,7004245,6501198,7001304,6501193,7001982,6501205
16384,7148296,6710947,7149206,6710960,7147753,6710958
18432,7292443,6920665,7292118,6920656,7294027,6920670
20480,7436960,7130356,7438157,7130372,7437413,7130354
22528,7583121,7340067,7584784,7340080,7583640,7340067
24576,7729874,7549784,7730082,7549796,7730129,7549792
26624,7876537,7759491,7874872,7759496,7874228,7759490
28672,8020819,7969194,8019876,7969205,8019582,7969203
30720,8166717,8178923,8167081,8178926,8165910,8178930
32768,8311490,8388609,8311948,8388616,8312131,8388618
34816,8458999,8598335,8457524,8598346,8456653,8598340
36864,8601789,8808054,8603321,8808062,8602512,8808058
38912,8746880,9017768,8749921,9017769,8747991,9017784
40960,8894355,9227455,8891558,9227454,8894371,9227452
43008,9039793,9437151,9040339,9437143,9037544,9437145
45056,9184549,9646873,9185763,9646878,9183202,9646868
47104,9330204,9856604,9329546,9856601,9331361,9856609
49152,9475653,10066313,9476803,10066311,9476397,10066298
51200,9621147,10275983,9621389,10275991,9620803,10275989
53248,9765907,10485737,9767341,10485726,9766515,10485732
55296,9912766,10695431,9910997,10695436,9911219,10695431
57344,10056281,10905170,10055670,10905172,10056916,10905172
59392,10202489,11114893,10202579,11114890,10203255,11114888
61440,10348848,11324604,10349309,11324606,10347809,11324600
63488,10494100,11534307,10495197,11534308,10495279,11534317
