0,5985426,5033039,5980494,5033017,5983437,5033020
2048,6131243,5242726,6129255,5242720,6129664,5242738
4096,6273779,5452464,6274191,5452470,6276214,5452473
6144,6420008,5662243,6420568,5662236,6418789,5662243
8192,6565482,5871995,6565713,5872007,6565473,5871992
10240,6712464,6081725,6711807,6081734,6711220,6081738
12288,6856248,6291499,6857656,6291514,6855754,6291502
14336,7001610,6501222,7001346,6501217,7001479,6501216
16384,7148419,6710936,7148354,6710953,7148912,6710943
18432,7294124,6920682,7292379,6920682,7291148,6920683
20480,7440462,7130371,7438680,7130378,7440716,7130370
22528,7584097,7340068,7585337,7340081,7585307,7340072
24576,7730203,7549790,7731280,7549797,7729240,7549797
26624,7875183,7759506,7875135,7759518,7875435,7759504
28672,8021779,7969211,8019662,7969213,8019334,7969210
30720,8165376,8178917,8165987,8178916,8166541,8178902
32768,8311955,8388641,8311788,8388642,8310743,8388659
34816,8455398,8598375,8456435,8598388,8456393,8598379
36864,8602647,8808053,8601620,8808062,8602164,8808065
38912,8747626,9017756,8748594,9017763,8748310,9017767
40960,8893797,9227462,8893691,9227469,8893275,9227476
43008,9040512,9437145,9037876,9437149,9038599,9437147
45056,9183520,9646873,9184088,9646886,9184536,9646891
47104,9330128,9856596,9327821,9856587,9328266,9856582
49152,9476108,10066291,9474937,10066296,9476403,10066294
51200,9620622,10276029,9621601,10276027,9620553,10276016
53248,9765598,10485716,9766486,10485732,9765914,10485727
55296,9911478,10695414,9912595,10695423,9911101,10695422
57344,10057150,10905140,10057137,10905142,10056834,10905151
59392,10202369,11114873,10202828,11114870,10204830,11114872
61440,10347275,11324540,10348156,11324557,10348206,11324539
63488,10492819,11534272,10494570,11534255,10493473,11534287
