0,5048448,3687062,5047931,3687098,5048160,3687118
2048,5256959,3987174,5257276,3987165,5257379,3987188
4096,5465791,4287277,5466026,4287279,5465253,4287319
6144,5673908,4587403,5672158,4587407,5673354,4587407
8192,5881651,4887620,5881560,4887620,5882601,4887623
10240,6089794,5187953,6092216,5187963,6091685,5187988
12288,6300197,5488470,6299241,5488479,6297939,5488461
14336,6506976,5789313,6507744,5789315,6507302,5789301
16384,6716948,6090311,6717487,6090332,6716401,6090298
18432,6927063,6391407,6925931,6391416,6926810,6391417
20480,7134742,6692470,7136132,6692461,7133995,6692457
22528,7344770,6993572,7343670,6993561,7344190,6993575
24576,7554099,7294742,7551711,7294733,7552072,7294738
26624,7761604,7595810,7760984,7595806,7760951,7595812
28672,7970647,7896929,7968947,7896904,7970587,7896928
30720,8178395,8198025,8178038,8198027,8179919,8198012
32768,8388061,8499128,8389097,8499137,8386982,8499125
34816,8595817,8800256,8596587,8800248,8596726,8800260
36864,8808674,9101433,8807044,9101456,8807057,9101447
38912,9016969,9402553,9015143,9402555,9014940,9402561
40960,9223351,9703634,9221900,9703642,9225141,9703631
43008,9434085,10004730,9433666,10004739,9434013,10004745
45056,9641151,10305860,9640609,10305847,9640429,10305854
47104,9850204,10606904,9853872,10606895,9849984,10606901
49152,10057933,10908039,10058906,10908024,10060846,10908047
51200,10268802,11209058,10268589,11209062,10267083,11209058
53248,10476716,11510061,10478355,11510036,10477320,11510042
55296,10686483,11810958,10686175,11810948,10686443,11810937
57344,10894605,12111868,10895775,12111873,10895026,12111873
59392,11105271,12412716,11104239,12412715,11104323,12412722
61440,11313259,12713586,11314272,12713574,11313358,12713567
63488,11521348,13014363,11522664,13014330,11522513,13014344
