0,5984197,5033036,5982956,5033012,5983010,5033007
2048,6129571,5242730,6130104,5242718,6127184,5242730
4096,6273764,5452488,6273096,5452500,6274329,5452499
6144,6418797,5662242,6419717,5662253,6418176,5662253
8192,6563124,5871981,6565906,5871987,6563279,5871976
10240,6709860,6081733,6710026,6081734,6710420,6081744
12288,6858458,6291486,6858317,6291482,6857535,6291479
14336,7001223,6501215,7003601,6501215,7002348,6501224
16384,7147571,6710927,7147590,6710923,7147857,6710928
18432,7293285,6920626,7293333,6920642,7292606,6920649
20480,7438824,7130334,7436410,7130352,7438219,7130344
22528,7583764,7340072,7580930,7340066,7582329,7340060
24576,7728787,7549800,7729500,7549785,7729455,7549801
26624,7876216,7759507,7875534,7759509,7875033,7759507
28672,8020063,7969208,8018806,7969201,8018927,7969208
30720,8166582,8178910,8163967,8178935,8165544,8178937
32768,8310720,8388618,8310670,8388631,8310373,8388629
34816,8455940,8598333,8455237,8598342,8456064,8598342
36864,8600678,8808031,8601704,8808030,8601123,8808042
38912,8745620,9017723,8747340,9017732,8747068,9017730
40960,8891187,9227412,8893756,9227420,8893334,9227422
43008,9036476,9437091,9038187,9437097,9038574,9437105
45056,9184645,9646812,9182377,9646816,9183758,9646826
47104,9328323,9856526,9329693,9856534,9328957,9856530
49152,9473648,10066228,9477054,10066226,9475379,10066223
51200,9620376,10275926,9618327,10275928,9620764,10275935
53248,9766011,10485696,9764241,10485702,9765055,10485692
55296,9911868,10695420,9911809,10695420,9912271,10695420
57344,10058378,10905152,10055264,10905157,10056066,10905156
59392,10200802,11114888,10201685,11114889,10201828,11114889
61440,10348511,11324620,10348000,11324628,10348603,11324626
63488,10493821,11534333,10493249,11534343,10494871,11534351
