0,5046313,3687571,5048687,3687576,5047591,3687545
2048,5255574,3987535,5255741,3987526,5255582,3987513
4096,5466050,4287555,5462639,4287540,5463809,4287551
6144,5672457,4587611,5673229,4587588,5672560,4587622
8192,5882722,4887898,5883508,4887880,5882421,4887861
10240,6088562,5188159,6091317,5188195,6092288,5188157
12288,6300116,5488684,6299763,5488688,6299290,5488677
14336,6507328,5789468,6509183,5789466,6507970,5789473
16384,6718317,6090436,6715440,6090452,6716989,6090445
18432,6926469,6391426,6926739,6391422,6927440,6391405
20480,7134681,6692459,7134453,6692451,7135187,6692460
22528,7344502,6993548,7343735,6993549,7343731,6993566
24576,7552969,7294568,7551680,7294551,7555252,7294584
26624,7763018,7595614,7761640,7595619,7762410,7595627
28672,7969372,7896695,7970470,7896683,7971643,7896701
30720,8178915,8197777,8177791,8197779,8178366,8197792
32768,8389030,8498784,8389720,8498769,8388741,8498758
34816,8596244,8799829,8597665,8799819,8595902,8799837
36864,8805258,9100875,8806401,9100853,8803993,9100879
38912,9015098,9401981,9014962,9401974,9015540,9401988
40960,9223819,9702994,9223481,9703022,9221641,9703023
43008,9431690,10004105,9433355,10004107,9431033,10004123
45056,9642764,10305161,9640870,10305169,9643193,10305154
47104,9849756,10606158,9851297,10606165,9850488,10606173
49152,10061339,10907135,10060260,10907131,10060086,10907118
51200,10267062,11208146,10268028,11208124,10269299,11208138
53248,10477835,11509190,10474830,11509189,10478848,11509160
55296,10685621,11810066,10687122,11810061,10687040,11810070
57344,10895114,12110937,10896750,12110937,10894801,12110953
59392,11104148,12411726,11101855,12411732,11102743,12411709
61440,11312287,12712523,11313136,12712519,11312427,12712523
63488,11521182,13013279,11521481,13013292,11521226,13013293
