0,5983675,5032978,5982367,5032965,5981415,5032965
2048,6130518,5242717,6128903,5242715,6128919,5242700
4096,6276949,5452487,6275527,5452478,6272943,5452471
6144,6417540,5662228,6418991,5662235,6419689,5662238
8192,6564868,5871984,6563357,5871979,6565207,5871995
10240,6709668,6081744,6711041,6081726,6710765,6081735
12288,6856193,6291465,6852894,6291480,6855169,6291490
14336,7002870,6501200,6999207,6501215,6998947,6501210
16384,7144386,6710942,7146291,6710940,7145850,6710948
18432,7292554,6920676,7290716,6920683,7290932,6920691
20480,7436473,7130379,7439736,7130371,7435116,7130382
22528,7583440,7340113,7582366,7340119,7582447,7340121
24576,7730648,7549820,7728850,7549821,7732170,7549821
26624,7873093,7759549,7875016,7759548,7873774,7759549
28672,8022816,7969264,8022403,7969253,8018905,7969269
30720,8164311,8178991,8167688,8178988,8166372,8178994
32768,8308146,8388650,8310638,8388658,8311585,8388657
34816,8455642,8598371,8457497,8598370,8455157,8598375
36864,8599442,8808052,8600597,8808040,8598778,8808053
38912,8746458,9017744,8748454,9017743,8745568,9017758
40960,8892400,9227420,8893554,9227414,8891438,9227421
43008,9038232,9437125,9034580,9437127,9036277,9437126
45056,9184492,9646833,9184733,9646851,9184442,9646838
47104,9329126,9856554,9328927,9856566,9330461,9856575
49152,9474339,10066252,9473629,10066267,9474263,10066262
51200,9620792,10276002,9620269,10276004,9621398,10276015
53248,9765369,10485713,9766506,10485720,9768659,10485717
55296,9910285,10695401,9912938,10695415,9911487,10695407
57344,10055770,10905147,10056739,10905138,10058497,10905130
59392,10202855,11114871,10203950,11114872,10201805,11114891
61440,10347285,11324579,10350926,11324582,10351399,11324575
63488,10494774,11534303,10491355,11534307,10492832,11534304
