0,5983082,5033094,5983800,5033071,5984395,5033060
2048,6126888,5242767,6129009,5242780,6127779,5242771
4096,6276124,5452537,6275076,5452523,6274644,5452517
6144,6420240,5662251,6419290,5662257,6419837,5662258
8192,6564846,5871971,6565281,5871995,6565761,5871969
10240,6709683,6081754,6710090,6081739,6710970,6081749
12288,6856138,6291464,6857404,6291471,6856560,6291475
14336,6999967,6501223,7001911,6501208,7001422,6501222
16384,7147190,6710930,7147702,6710933,7147489,6710929
18432,7293432,6920643,7292680,6920630,7290887,6920640
20480,7436142,7130325,7437166,7130336,7436451,7130346
22528,7582203,7340054,7582872,7340048,7584939,7340066
24576,7728066,7549783,7729624,7549788,7728747,7549775
26624,7875025,7759510,7875483,7759496,7875204,7759520
28672,8020699,7969217,8018984,7969213,8020140,7969207
30720,8164648,8178939,8164811,8178945,8164407,8178947
32768,8312134,8388632,8311718,8388652,8311035,8388643
34816,8454129,8598351,8454853,8598350,8454273,8598355
36864,8602918,8808059,8602102,8808062,8599583,8808064
38912,8748790,9017736,8745760,9017743,8747173,9017747
40960,8891296,9227455,8892958,9227466,8891874,9227445
43008,9037330,9437138,9038468,9437135,9037431,9437141
45056,9184062,9646843,9182670,9646853,9183288,9646849
47104,9328679,9856542,9329003,9856550,9331495,9856560
49152,9473488,10066263,9474564,10066267,9474987,10066269
51200,9618161,10275977,9619083,10275971,9619939,10275984
53248,9768591,10485750,9765236,10485747,9766788,10485736
55296,9908762,10695427,9912797,10695436,9911897,10695439
57344,10056329,10905183,10058323,10905185,10057126,10905194
59392,10200738,11114915,10201132,11114918,10202241,11114918
61440,10346924,11324626,10348152,11324628,10348251,11324648
63488,10496059,11534343,10494371,11534353,10491804,11534347
