0,5981308,5033113,5981720,5033074,5981764,5033066
2048,6126930,5242779,6127698,5242788,6125227,5242791
4096,6273241,5452522,6274344,5452511,6274684,5452508
6144,6421115,5662266,6419134,5662267,6419038,5662258
8192,6566559,5871982,6563447,5871995,6565293,5871993
10240,6709692,6081755,6711203,6081753,6710347,6081748
12288,6854855,6291499,6856277,6291501,6854756,6291498
14336,7001230,6501245,7000967,6501243,7001844,6501246
16384,7148851,6710954,7145977,6710960,7146579,6710944
18432,7294445,6920656,7292670,6920683,7292472,6920660
20480,7438013,7130353,7437356,7130354,7436632,7130377
22528,7583179,7340071,7585235,7340065,7584610,7340074
24576,7728825,7549789,7729470,7549797,7728662,7549789
26624,7874610,7759487,7873487,7759502,7873073,7759510
28672,8019860,7969205,8020141,7969212,8018818,7969209
30720,8165648,8178942,8165458,8178934,8165457,8178930
32768,8307594,8388633,8309871,8388645,8312161,8388646
34816,8456420,8598356,8457303,8598357,8456081,8598361
36864,8603441,8808058,8601570,8808063,8601805,8808069
38912,8747226,9017775,8747262,9017778,8747173,9017778
40960,8891137,9227491,8891954,9227491,8891971,9227482
43008,9038344,9437156,9039393,9437142,9036997,9437158
45056,9181502,9646888,9182712,9646888,9183124,9646894
47104,9328174,9856625,9328226,9856629,9329517,9856629
49152,9473694,10066347,9475515,10066347,9474722,10066352
51200,9617093,10276035,9618449,10276022,9619141,10276046
53248,9765523,10485756,9765429,10485763,9764220,10485774
55296,9911650,10695457,9911319,10695450,9912517,10695461
57344,10054710,10905164,10056417,10905170,10058954,10905177
59392,10202458,11114901,10200870,11114892,10203462,11114917
61440,10348362,11324605,10346370,11324621,10348047,11324617
63488,10493289,11534317,10494292,11534341,10491766,11534329
