0,5982970,5033023,5984308,5032995,5983601,5032993
2048,6127548,5242721,6129132,5242724,6129657,5242715
4096,6276250,5452479,6276339,5452479,6273989,5452485
6144,6419648,5662236,6419629,5662238,6420574,5662250
8192,6564630,5871985,6564965,5871971,6566822,5871983
10240,6713665,6081702,6710592,6081702,6711868,6081705
12288,6855711,6291505,6855881,6291511,6857395,6291508
14336,7003604,6501249,7001237,6501242,7000201,6501247
16384,7148342,6710963,7148205,6710985,7146003,6710969
18432,7293098,6920697,7293840,6920700,7293319,6920699
20480,7439539,7130396,7437968,7130403,7439172,7130396
22528,7584052,7340093,7584787,7340115,7584732,7340104
24576,7730542,7549844,7730832,7549843,7730813,7549844
26624,7874759,7759568,7873519,7759574,7875769,7759589
28672,8020571,7969262,8020950,7969257,8019593,7969256
30720,8165807,8178939,8166259,8178926,8165226,8178942
32768,8312052,8388660,8311051,8388662,8311799,8388654
34816,8457907,8598383,8456877,8598390,8457830,8598393
36864,8601994,8808075,8601682,8808089,8604063,8808072
38912,8748631,9017764,8747898,9017772,8749755,9017780
40960,8892821,9227442,8893602,9227448,8894436,9227435
43008,9037461,9437127,9039047,9437131,9037434,9437134
45056,9185425,9646860,9184926,9646856,9184057,9646860
47104,9328572,9856578,9331362,9856586,9330689,9856591
49152,9476546,10066295,9476436,10066291,9473975,10066300
51200,9619482,10275977,9620654,10275987,9620496,10275988
53248,9764968,10485723,9766828,10485707,9766079,10485717
55296,9913031,10695422,9911036,10695422,9911760,10695421
57344,10056662,10905142,10054785,10905159,10057819,10905147
59392,10202377,11114878,10202494,11114887,10202606,11114874
61440,10348665,11324596,10347685,11324620,10347620,11324617
63488,10494590,11534308,10493829,11534321,10493032,11534323
