dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
2560,6166458,5295119,5253196,6165386,5295129,5253191,6166160,5295113,5253193,6165692,5295105,5253192,6166870,5295111,5253192,6166492,5295111,5253198,6166182,5295120,5253196,6166874,5295126,5253184,6164058,5295123,5253192,6165472,5295122,5253191
2816,6182668,5321318,5279748,6184748,5321310,5279755,6183291,5321310,5279752,6184660,5321314,5279751,6184516,5321320,5279750,6184797,5321318,5279747,6184617,5321314,5279749,6185022,5321316,5279749,6183976,5321312,5279746,6183674,5321296,5279732
3072,6204090,5347528,5306327,6204090,5347528,5306329,6203752,5347535,5306338,6204180,5347532,5306327,6203054,5347523,5306330,6202195,5347526,5306330,6202813,5347538,5306330,6203308,5347519,5306320,6202912,5347521,5306338,6203018,5347531,5306338
3328,6220816,5373767,5332934,6219004,5373776,5332938,6220844,5373768,5332932,6220090,5373766,5332924,6219855,5373766,5332924,6220184,5373770,5332936,6221586,5373771,5332928,6222242,5373771,5332934,6220410,5373780,5332920,6218395,5373768,5332934
3584,6241681,5399994,5359518,6239743,5400006,5359532,6237591,5400004,5359526,6238656,5399996,5359508,6238978,5399982,5359524,6238794,5399984,5359508,6236715,5399996,5359516,6239893,5399994,5359506,6238895,5399998,5359518,6238403,5400006,5359508
3840,6256836,5426185,5386078,6258573,5426181,5386080,6257622,5426189,5386072,6258699,5426191,5386080,6256148,5426191,5386072,6257285,5426187,5386076,6257008,5426190,5386076,6256020,5426192,5386076,6257438,5426187,5386082,6257117,5426188,5386066
4096,6275858,5452414,5412658,6275032,5452416,5412656,6275400,5452412,5412660,6275354,5452422,5412660,6274540,5452416,5412662,6276780,5452422,5412656,6275522,5452406,5412664,6275944,5452408,5412654,6274625,5452418,5412646,6274862,5452404,5412656
4352,6293983,5478656,5439270,6293163,5478666,5439278,6291518,5478662,5439261,6292959,5478664,5439272,6293362,5478662,5439269,6293758,5478650,5439260,6292138,5478664,5439251,6291782,5478658,5439269,6293862,5478640,5439259,6293088,5478651,5439268
4608,6313110,5504882,5465839,6312644,5504872,5465842,6311228,5504873,5465853,6311430,5504874,5465844,6312910,5504869,5465844,6312094,5504872,5465846,6311120,5504883,5465833,6311950,5504876,5465841,6311538,5504874,5465848,6311848,5504878,5465842
4864,6328172,5531066,5492404,6331246,5531062,5492394,6330660,5531070,5492401,6329666,5531054,5492395,6329752,5531070,5492398,6331710,5531060,5492398,6330288,5531066,5492390,6329984,5531066,5492395,6331928,5531066,5492381,6328506,5531070,5492392
5120,6347455,5557307,5518995,6348124,5557301,5518999,6348260,5557305,5518984,6346522,5557304,5518997,6347919,5557298,5518996,6348448,5557302,5518992,6348559,5557291,5519001,6350292,5557296,5519006,6348848,5557296,5518979,6350312,5557305,5518988
5376,6366615,5583530,5545560,6365420,5583530,5545571,6365404,5583516,5545569,6366728,5583520,5545580,6365835,5583520,5545571,6368490,5583518,5545557,6367668,5583518,5545561,6365702,5583516,5545565,6366282,5583510,5545572,6365904,5583522,5545578
5632,6385175,5609784,5572190,6383834,5609786,5572186,6385305,5609790,5572194,6383096,5609788,5572198,6386384,5609782,5572202,6384098,5609796,5572200,6386080,5609798,5572198,6385190,5609776,5572200,6384796,5609798,5572196,6386016,5609776,5572194
5888,6401374,5635994,5598776,6402196,5635999,5598783,6403702,5635982,5598770,6401782,5636005,5598766,6402330,5635996,5598764,6402276,5636003,5598770,6402486,5636009,5598776,6401366,5636000,5598764,6401575,5635999,5598764,6404841,5636012,5598776
6144,6420693,5662206,5625340,6420035,5662196,5625320,6422440,5662204,5625326,6421588,5662214,5625330,6421513,5662208,5625328,6421326,5662208,5625334,6419368,5662202,5625328,6422238,5662202,5625324,6423296,5662200,5625328,6421359,5662202,5625330
6400,6438870,5688415,5651924,6440245,5688423,5651898,6438536,5688436,5651906,6440061,5688425,5651904,6439745,5688430,5651919,6438992,5688423,5651912,6439078,5688419,5651902,6439581,5688420,5651898,6438631,5688426,5651904,6439328,5688409,5651904
6656,6455372,5714678,5678518,6458848,5714675,5678529,6458773,5714691,5678524,6457644,5714677,5678515,6457720,5714678,5678517,6456240,5714672,5678518,6457457,5714672,5678513,6457188,5714674,5678512,6457356,5714672,5678519,6458708,5714685,5678524
6912,6475476,5740894,5705109,6472964,5740898,5705102,6475004,5740902,5705093,6475934,5740900,5705093,6474502,5740906,5705092,6475556,5740904,5705084,6474956,5740894,5705098,6476372,5740913,5705095,6475082,5740894,5705088,6474545,5740908,5705090
7168,6492094,5767083,5731584,6495321,5767087,5731584,6492310,5767082,5731598,6494372,5767091,5731592,6494256,5767075,5731590,6493877,5767096,5731582,6494610,5767083,5731578,6493689,5767096,5731596,6493392,5767088,5731592,6492650,5767085,5731592
7424,6512863,5793296,5758160,6510918,5793302,5758156,6513972,5793300,5758168,6510130,5793304,5758166,6511774,5793296,5758172,6510408,5793304,5758152,6512837,5793310,5758160,6513310,5793306,5758156,6513055,5793302,5758160,6511887,5793308,5758158
7680,6530850,5819503,5784736,6529370,5819512,5784730,6530814,5819522,5784728,6530310,5819516,5784728,6530810,5819511,5784732,6530390,5819520,5784730,6528890,5819522,5784732,6531918,5819510,5784724,6529632,5819514,5784726,6529636,5819503,5784724
7936,6547455,5845741,5811316,6548340,5845743,5811318,6548417,5845751,5811310,6548474,5845752,5811308,6548356,5845736,5811314,6546744,5845743,5811327,6547682,5845745,5811317,6547839,5845741,5811302,6546647,5845745,5811308,6547990,5845748,5811308
8192,6567700,5871938,5837870,6565550,5871940,5837854,6567015,5871934,5837862,6563898,5871940,5837868,6565517,5871940,5837874,6565676,5871950,5837866,6567121,5871948,5837862,6566416,5871932,5837866,6565357,5871944,5837868,6565596,5871938,5837868
8448,6583916,5898158,5864438,6585096,5898155,5864444,6583760,5898160,5864436,6586813,5898162,5864436,6583808,5898150,5864442,6584235,5898145,5864440,6584343,5898152,5864442,6586084,5898161,5864447,6583682,5898152,5864436,6583535,5898156,5864442
8704,6602844,5924390,5891038,6601086,5924388,5891048,6601632,5924407,5891025,6603839,5924392,5891033,6602552,5924402,5891045,6603420,5924398,5891029,6601743,5924390,5891032,6604412,5924392,5891031,6601727,5924394,5891023,6602196,5924388,5891031
8960,6622484,5950618,5917616,6620696,5950634,5917617,6620660,5950608,5917626,6620190,5950610,5917611,6620668,5950614,5917617,6620264,5950618,5917619,6619184,5950620,5917611,6618548,5950622,5917621,6621006,5950614,5917614,6622422,5950626,5917617
9216,6640184,5976806,5944159,6639540,5976808,5944155,6637420,5976798,5944162,6639676,5976810,5944163,6638973,5976826,5944165,6637800,5976809,5944161,6638473,5976815,5944178,6639129,5976800,5944180,6639778,5976812,5944166,6639438,5976811,5944156
9472,6655730,6003026,5970738,6658688,6003014,5970744,6660360,6003014,5970719,6657339,6003032,5970744,6658080,6003020,5970736,6657995,6003032,5970736,6657781,6003032,5970737,6660157,6003028,5970733,6657950,6003022,5970745,6658574,6003020,5970735
9728,6676734,6029280,5997339,6674320,6029284,5997356,6677027,6029278,5997350,6675519,6029276,5997356,6675748,6029281,5997346,6674363,6029292,5997346,6675679,6029277,5997360,6675051,6029296,5997343,6675758,6029280,5997356,6674848,6029281,5997356
9984,6692488,6055501,6023940,6693856,6055511,6023944,6694208,6055516,6023940,6693070,6055512,6023934,6694530,6055503,6023924,6695025,6055516,6023946,6691480,6055512,6023932,6691692,6055514,6023934,6693541,6055515,6023924,6693024,6055514,6023942
10240,6711438,6081742,6050554,6711394,6081740,6050540,6712394,6081740,6050524,6712876,6081738,6050536,6710768,6081744,6050526,6711004,6081744,6050528,6710736,6081742,6050528,6710658,6081746,6050528,6710504,6081742,6050534,6711866,6081740,6050534
10496,6730742,6107941,6077100,6730046,6107941,6077102,6729304,6107945,6077116,6732075,6107929,6077090,6730657,6107937,6077096,6729766,6107933,6077106,6730396,6107937,6077112,6729556,6107931,6077090,6729550,6107937,6077092,6731127,6107946,6077106
10752,6746379,6134140,6103660,6748031,6134142,6103682,6746318,6134146,6103672,6750682,6134156,6103666,6747430,6134148,6103668,6749280,6134148,6103666,6748564,6134144,6103668,6748220,6134156,6103670,6748266,6134154,6103660,6745756,6134152,6103674
11008,6767080,6160410,6130287,6766681,6160414,6130294,6767053,6160416,6130287,6766207,6160408,6130290,6766494,6160410,6130300,6765312,6160398,6130284,6765596,6160402,6130296,6768299,6160410,6130303,6766326,6160420,6130300,6768145,6160420,6130293
11264,6784852,6186637,6156867,6784492,6186633,6156857,6785278,6186623,6156869,6784128,6186631,6156871,6784774,6186624,6156860,6785162,6186618,6156852,6785869,6186616,6156864,6784555,6186626,6156863,6784854,6186627,6156851,6783992,6186616,6156865
11520,6803058,6212818,6183404,6803446,6212818,6183398,6801696,6212816,6183401,6801898,6212818,6183408,6802334,6212816,6183412,6803176,6212828,6183404,6802520,6212826,6183408,6802156,6212828,6183406,6803346,6212822,6183404,6803606,6212826,6183396
11776,6822595,6239032,6209991,6819844,6239034,6209981,6819007,6239046,6209979,6819730,6239041,6209976,6822182,6239039,6209982,6820117,6239042,6209981,6820445,6239052,6209973,6821078,6239044,6209974,6823018,6239040,6209971,6821434,6239040,6209988
12032,6838036,6265282,6236588,6838886,6265291,6236576,6838523,6265290,6236584,6838796,6265291,6236594,6839736,6265290,6236579,6841890,6265301,6236571,6838756,6265288,6236583,6836950,6265284,6236582,6838330,6265289,6236589,6839360,6265288,6236581
12288,6855780,6291518,6263153,6857778,6291520,6263160,6857078,6291504,6263146,6856156,6291510,6263157,6859186,6291516,6263152,6857359,6291516,6263156,6856288,6291512,6263155,6857055,6291516,6263148,6857284,6291514,6263158,6857035,6291508,6263153
12544,6875498,6317710,6289680,6873104,6317698,6289690,6873876,6317696,6289693,6875391,6317705,6289689,6875952,6317698,6289699,6873428,6317709,6289691,6874591,6317702,6289707,6875378,6317697,6289690,6875944,6317695,6289692,6876840,6317696,6289692
12800,6893486,6343912,6316260,6895470,6343920,6316264,6893336,6343926,6316262,6892222,6343920,6316266,6892321,6343922,6316269,6894146,6343916,6316263,6893656,6343924,6316260,6893660,6343932,6316278,6893441,6343940,6316276,6893616,6343930,6316274
13056,6912809,6370172,6342854,6912316,6370160,6342862,6912975,6370162,6342857,6910783,6370168,6342856,6912323,6370168,6342842,6911896,6370162,6342852,6911538,6370178,6342855,6911042,6370164,6342854,6911892,6370154,6342857,6910810,6370170,6342860
13312,6931200,6396370,6369434,6928774,6396383,6369426,6930240,6396388,6369434,6930824,6396376,6369432,6931560,6396378,6369434,6929104,6396386,6369430,6931262,6396392,6369432,6928871,6396387,6369428,6929600,6396386,6369438,6930108,6396379,6369442
13568,6947903,6422570,6395960,6947412,6422572,6395973,6949446,6422572,6395964,6946085,6422574,6395974,6950286,6422576,6395972,6948766,6422570,6395970,6948970,6422574,6395964,6947818,6422580,6395965,6947051,6422588,6395958,6948416,6422576,6395974
13824,6967128,6448790,6422539,6965712,6448792,6422522,6966702,6448802,6422531,6964473,6448792,6422530,6965556,6448786,6422525,6966990,6448786,6422517,6965510,6448790,6422526,6965332,6448790,6422529,6963096,6448779,6422525,6966176,6448795,6422535
14080,6984620,6475030,6449124,6984597,6475036,6449118,6983214,6475026,6449118,6984588,6475032,6449120,6983593,6475037,6449126,6984556,6475028,6449126,6985238,6475026,6449124,6985802,6475030,6449113,6984610,6475036,6449115,6983658,6475028,6449120
14336,7003442,6501254,6475700,7002623,6501254,6475690,7002108,6501260,6475706,7001876,6501258,6475694,7002416,6501260,6475692,7001948,6501260,6475694,7002996,6501260,6475679,7003382,6501256,6475698,7003012,6501264,6475686,7002062,6501266,6475696
14592,7020498,6527440,6502228,7022150,6527449,6502221,7020772,6527457,6502232,7021332,6527442,6502223,7021388,6527434,6502233,7022066,6527440,6502232,7020902,6527436,6502225,7020861,6527432,6502223,7020972,6527442,6502224,7020193,6527442,6502237
14848,7037088,6553670,6528802,7038996,6553666,6528792,7039234,6553660,6528799,7039375,6553672,6528792,7037484,6553676,6528800,7038724,6553666,6528784,7039784,6553664,6528800,7039436,6553660,6528791,7037604,6553654,6528801,7038519,6553670,6528795
15104,7058126,6579859,6555353,7055850,6579865,6555342,7056518,6579863,6555347,7055392,6579876,6555343,7058064,6579848,6555350,7057092,6579861,6555335,7058093,6579862,6555341,7057582,6579859,6555346,7056008,6579862,6555336,7057065,6579861,6555343
15360,7074572,6606108,6581936,7076974,6606102,6581929,7075830,6606098,6581926,7075986,6606106,6581913,7076186,6606102,6581942,7076356,6606100,6581923,7075050,6606096,6581931,7075212,6606090,6581929,7074820,6606094,6581928,7074123,6606104,6581929
15616,7093740,6632323,6608499,7092550,6632327,6608485,7093582,6632324,6608498,7093006,6632310,6608494,7092160,6632315,6608502,7093468,6632308,6608480,7093922,6632317,6608500,7092754,6632316,6608499,7092756,6632318,6608481,7094776,6632317,6608500
15872,7114418,6658500,6635027,7111470,6658510,6635025,7112754,6658498,6635029,7112280,6658508,6635034,7110272,6658502,6635025,7110048,6658510,6635020,7111543,6658502,6635021,7111946,6658498,6635031,7111318,6658504,6635030,7113044,6658500,6635024
16128,7131844,6684722,6661594,7129575,6684720,6661598,7130940,6684724,6661598,7131434,6684714,6661596,7129348,6684726,6661594,7129666,6684719,6661588,7130357,6684716,6661597,7130434,6684718,6661594,7129128,6684719,6661593,7130782,6684725,6661596
16384,7147572,6710976,6688195,7148121,6710968,6688196,7147270,6710974,6688196,7146558,6710985,6688180,7148780,6710971,6688189,7148478,6710971,6688191,7148654,6710969,6688182,7145628,6710979,6688185,7147948,6710977,6688190,7149735,6710983,6688200
16640,7165516,6737200,6714752,7167366,6737192,6714758,7165817,6737194,6714750,7164764,6737192,6714756,7165240,6737196,6714756,7166340,6737206,6714745,7165633,6737190,6714759,7166630,6737198,6714754,7165378,6737190,6714748,7165512,6737202,6714755
16896,7184323,6763380,6741301,7182981,6763379,6741294,7184204,6763376,6741291,7185710,6763376,6741281,7185268,6763383,6741288,7184772,6763385,6741292,7185852,6763368,6741292,7183964,6763380,6741300,7184754,6763388,6741290,7183040,6763372,6741287
17152,7203414,6789584,6767848,7202194,6789586,6767840,7201808,6789580,6767846,7203218,6789596,6767840,7201764,6789584,6767840,7202780,6789592,6767855,7202323,6789600,6767846,7201782,6789596,6767851,7203264,6789584,6767846,7200986,6789592,6767852
17408,7220780,6815838,6794432,7221912,6815842,6794437,7218824,6815830,6794436,7219800,6815840,6794440,7221300,6815848,6794439,7219856,6815834,6794440,7220870,6815830,6794442,7220956,6815828,6794429,7219410,6815838,6794438,7220334,6815830,6794435
17664,7239480,6842051,6821001,7239931,6842051,6821003,7239758,6842046,6821001,7240367,6842054,6821003,7238143,6842051,6820992,7239226,6842044,6820995,7239762,6842036,6820997,7238816,6842045,6820997,7237739,6842041,6820991,7237220,6842049,6820988
17920,7258617,6868238,6847522,7255060,6868240,6847530,7257336,6868231,6847532,7256635,6868234,6847532,7256268,6868222,6847524,7257108,6868228,6847530,7257947,6868240,6847549,7256604,6868240,6847530,7257751,6868238,6847528,7257747,6868242,6847544
18176,7275140,6894450,6874088,7275872,6894468,6874096,7276700,6894464,6874106,7275226,6894455,6874110,7274975,6894459,6874102,7276945,6894453,6874088,7275324,6894456,6874092,7273988,6894453,6874092,7276898,6894460,6874096,7275977,6894466,6874096
18432,7293530,6920686,6900660,7294074,6920676,6900668,7294639,6920696,6900664,7293996,6920682,6900670,7292037,6920682,6900682,7292258,6920680,6900668,7294646,6920684,6900666,7292970,6920694,6900664,7293800,6920684,6900656,7292646,6920690,6900660
18688,7311472,6946903,6927234,7310945,6946906,6927238,7312227,6946902,6927247,7312875,6946906,6927247,7312452,6946903,6927250,7312904,6946913,6927238,7311877,6946911,6927226,7312534,6946906,6927251,7310551,6946908,6927236,7311510,6946913,6927242
18944,7330686,6973090,6953774,7329496,6973094,6953762,7329622,6973090,6953772,7331148,6973084,6953768,7330808,6973086,6953766,7329252,6973092,6953772,7329702,6973094,6953764,7328488,6973086,6953768,7328256,6973088,6953764,7329400,6973098,6953766
19200,7347352,6999320,6980326,7346578,6999320,6980322,7349430,6999309,6980338,7346238,6999324,6980324,7347370,6999317,6980328,7347617,6999305,6980342,7347244,6999315,6980324,7347700,6999308,6980328,7347983,6999305,6980332,7348941,6999306,6980324
19456,7365558,7025550,7006896,7365867,7025542,7006908,7363790,7025542,7006908,7368710,7025533,7006904,7364696,7025556,7006896,7365374,7025546,7006892,7364916,7025551,7006904,7366550,7025546,7006902,7366892,7025545,7006892,7367463,7025538,7006902
19712,7383875,7051760,7033466,7385522,7051754,7033472,7384877,7051768,7033464,7383222,7051756,7033472,7383762,7051762,7033464,7384098,7051774,7033470,7383600,7051766,7033466,7384516,7051758,7033478,7384839,7051752,7033470,7383330,7051750,7033472
19968,7404184,7077949,7059998,7401909,7077956,7059996,7402848,7077954,7059993,7401466,7077942,7060002,7402792,7077949,7060002,7402888,7077956,7060002,7402868,7077959,7060001,7400536,7077957,7060010,7403278,7077956,7060004,7404758,7077958,7060001
20224,7422217,7104172,7086554,7420822,7104172,7086563,7420235,7104182,7086565,7419186,7104162,7086562,7421008,7104172,7086563,7421484,7104164,7086558,7421576,7104170,7086561,7420427,7104148,7086563,7420122,7104170,7086560,7422018,7104164,7086572
20480,7437972,7130385,7113126,7439374,7130372,7113124,7437748,7130393,7113122,7439500,7130392,7113117,7437728,7130380,7113125,7439354,7130391,7113119,7439773,7130385,7113122,7439662,7130388,7113118,7439668,7130379,7113123,7439432,7130383,7113124
20736,7455682,7156647,7139726,7455535,7156640,7139720,7457548,7156658,7139718,7456033,7156652,7139730,7456802,7156650,7139730,7457303,7156646,7139720,7455764,7156640,7139728,7458526,7156642,7139724,7456526,7156642,7139736,7456578,7156630,7139724
20992,7475217,7182874,7166276,7476508,7182846,7166278,7475636,7182852,7166269,7475527,7182850,7166270,7475756,7182854,7166278,7476004,7182852,7166282,7475606,7182854,7166282,7475950,7182854,7166263,7475602,7182846,7166274,7474068,7182852,7166284
21248,7494050,7209061,7192817,7492836,7209047,7192820,7493632,7209059,7192808,7493682,7209050,7192815,7492306,7209052,7192815,7491828,7209049,7192820,7493757,7209057,7192823,7493596,7209060,7192821,7493565,7209060,7192821,7493022,7209049,7192816
21504,7512154,7235268,7219365,7511083,7235256,7219370,7512568,7235260,7219375,7509232,7235268,7219371,7511898,7235270,7219367,7511182,7235268,7219363,7509364,7235266,7219363,7512613,7235256,7219352,7510969,7235266,7219362,7510973,7235258,7219365
21760,7532200,7261501,7245949,7529064,7261501,7245931,7530756,7261497,7245932,7530481,7261490,7245947,7529852,7261489,7245942,7529854,7261499,7245937,7528868,7261501,7245939,7528516,7261484,7245942,7527959,7261490,7245943,7529833,7261491,7245938
22016,7548783,7287722,7272492,7545527,7287711,7272507,7547848,7287714,7272493,7547776,7287713,7272498,7548082,7287706,7272501,7547221,7287704,7272507,7548981,7287710,7272496,7548742,7287707,7272512,7547497,7287709,7272501,7547545,7287706,7272496
22272,7565950,7313896,7299022,7566521,7313891,7299029,7565553,7313890,7299024,7565326,7313896,7299022,7567640,7313886,7299031,7566531,7313894,7299030,7566130,7313886,7299033,7564318,7313890,7299036,7564904,7313904,7299034,7565636,7313896,7299029
22528,7583966,7340104,7325598,7583778,7340110,7325588,7583494,7340108,7325590,7582630,7340102,7325590,7585302,7340121,7325582,7584824,7340117,7325592,7582910,7340120,7325596,7583518,7340108,7325588,7583660,7340120,7325586,7584668,7340110,7325578
22784,7602338,7366362,7352180,7601793,7366364,7352172,7602372,7366362,7352169,7603890,7366360,7352174,7601558,7366362,7352184,7602884,7366364,7352169,7604243,7366366,7352172,7600844,7366360,7352187,7600995,7366358,7352181,7602354,7366366,7352188
23040,7619210,7392585,7378737,7622070,7392583,7378735,7620777,7392596,7378729,7619580,7392589,7378716,7621072,7392594,7378735,7621589,7392590,7378736,7621633,7392582,7378739,7620616,7392596,7378732,7621484,7392588,7378738,7621696,7392594,7378726
23296,7638762,7418776,7405264,7638162,7418774,7405262,7639382,7418792,7405254,7639167,7418774,7405252,7639744,7418784,7405260,7640254,7418780,7405248,7639669,7418774,7405252,7638082,7418778,7405260,7638412,7418782,7405272,7639874,7418786,7405258
23552,7656515,7444993,7431806,7657341,7444984,7431808,7657725,7444991,7431818,7656930,7444986,7431798,7657006,7444995,7431818,7657302,7444990,7431794,7657486,7444988,7431798,7656390,7444980,7431808,7656224,7444995,7431812,7658982,7444987,7431812
23808,7675002,7471230,7458390,7677234,7471233,7458392,7675266,7471237,7458394,7674332,7471246,7458386,7676542,7471236,7458388,7674268,7471243,7458392,7674129,7471234,7458394,7675540,7471237,7458390,7675594,7471228,7458392,7675344,7471230,7458388
24064,7691252,7497440,7484942,7692014,7497444,7484956,7694808,7497450,7484954,7693624,7497450,7484950,7692518,7497434,7484948,7692510,7497446,7484954,7691594,7497442,7484958,7693214,7497444,7484946,7693482,7497436,7484942,7694106,7497434,7484934
24320,7711946,7523630,7511462,7711479,7523630,7511470,7713016,7523631,7511471,7712335,7523632,7511476,7711935,7523639,7511477,7710660,7523641,7511475,7712712,7523629,7511480,7712599,7523634,7511480,7712943,7523636,7511482,7710969,7523630,7511473
24576,7728750,7549852,7538042,7730728,7549852,7538060,7731031,7549846,7538035,7729950,7549854,7538037,7730039,7549844,7538033,7728788,7549852,7538036,7727252,7549852,7538036,7728894,7549864,7538044,7730860,7549852,7538046,7729487,7549858,7538042
24832,7747810,7576104,7564642,7749223,7576098,7564628,7749778,7576114,7564628,7748300,7576098,7564628,7748712,7576094,7564634,7746612,7576102,7564622,7747353,7576104,7564632,7748024,7576100,7564632,7747887,7576108,7564622,7747830,7576104,7564640
25088,7764600,7602329,7591204,7765676,7602327,7591190,7767632,7602326,7591196,7765664,7602320,7591180,7765741,7602329,7591186,7765916,7602326,7591198,7767616,7602320,7591212,7766061,7602324,7591194,7767486,7602323,7591190,7768632,7602319,7591188
25344,7784405,7628491,7617720,7783884,7628516,7617720,7784702,7628504,7617723,7783414,7628510,7617727,7786901,7628506,7617720,7783392,7628506,7617722,7784246,7628496,7617701,7783915,7628493,7617717,7783288,7628496,7617725,7785082,7628493,7617722
25600,7804042,7654734,7644291,7802609,7654740,7644295,7800819,7654734,7644296,7803548,7654738,7644286,7803388,7654738,7644292,7803082,7654736,7644291,7802272,7654740,7644292,7802272,7654742,7644301,7803096,7654740,7644280,7801064,7654733,7644293
25856,7820736,7680946,7670859,7821098,7680946,7670845,7821154,7680960,7670853,7820198,7680952,7670846,7820715,7680952,7670843,7821530,7680948,7670852,7821452,7680956,7670842,7821671,7680948,7670845,7819356,7680954,7670840,7819846,7680942,7670850
26112,7839764,7707175,7697423,7838704,7707182,7697427,7838754,7707182,7697430,7839440,7707192,7697422,7839806,7707188,7697421,7838903,7707190,7697419,7840164,7707175,7697418,7839966,7707168,7697404,7838899,7707182,7697416,7837760,7707180,7697421
26368,7855822,7733398,7723990,7857952,7733405,7723986,7857452,7733399,7723981,7858440,7733408,7723981,7857862,7733405,7723997,7856621,7733399,7723976,7856802,7733404,7723980,7858828,7733402,7723987,7858124,7733394,7723983,7855642,7733402,7723973
26624,7876022,7759583,7750510,7875751,7759582,7750508,7876008,7759577,7750522,7873238,7759588,7750517,7875271,7759590,7750502,7875951,7759594,7750514,7874738,7759581,7750506,7874696,7759577,7750514,7874928,7759596,7750520,7876200,7759600,7750517
26880,7893157,7785810,7777079,7892870,7785806,7777079,7892780,7785795,7777076,7894912,7785800,7777080,7894062,7785795,7777074,7893066,7785792,7777074,7894809,7785795,7777070,7892594,7785798,7777076,7890046,7785800,7777068,7892582,7785802,7777068
27136,7912197,7812028,7803651,7910114,7812022,7803654,7910718,7812018,7803636,7910725,7812022,7803657,7912092,7812026,7803647,7910798,7812028,7803652,7911732,7812030,7803648,7911328,7812022,7803648,7912663,7812028,7803644,7911288,7812024,7803645
27392,7929044,7838226,7830200,7929308,7838241,7830213,7929527,7838241,7830204,7930148,7838245,7830204,7930632,7838238,7830194,7930296,7838236,7830208,7929061,7838240,7830206,7928328,7838246,7830204,7930942,7838235,7830208,7926940,7838243,7830204
27648,7948288,7864426,7856730,7947970,7864434,7856742,7945842,7864424,7856722,7947484,7864436,7856740,7946704,7864436,7856738,7947878,7864426,7856738,7945949,7864422,7856736,7948298,7864434,7856738,7949211,7864432,7856742,7947870,7864428,7856732
27904,7964963,7890643,7883284,7966134,7890648,7883284,7965374,7890649,7883294,7966950,7890642,7883288,7965434,7890640,7883290,7965690,7890651,7883292,7966396,7890643,7883282,7965720,7890642,7883278,7964596,7890638,7883286,7966854,7890640,7883290
28160,7985308,7916898,7909864,7983844,7916883,7909876,7983308,7916887,7909872,7984042,7916889,7909874,7983640,7916872,7909878,7983859,7916870,7909870,7985797,7916885,7909872,7983740,7916888,7909872,7985305,7916887,7909870,7982378,7916900,7909882
