dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
4864,6326771,5531020,5493726,6327488,5531019,5493734,6328102,5531019,5493730,6327190,5531016,5493736,6326337,5531019,5493740,6328224,5531011,5493736,6329610,5531009,5493736,6326951,5531023,5493724,6328293,5531012,5493728,6328517,5531020,5493722
5120,6345600,5557257,5520260,6347532,5557254,5520277,6347500,5557254,5520288,6345028,5557247,5520280,6345834,5557257,5520275,6344629,5557264,5520278,6346129,5557261,5520277,6344032,5557266,5520271,6347766,5557264,5520276,6347566,5557263,5520280
5376,6366082,5583474,5546853,6363692,5583471,5546852,6363780,5583477,5546847,6364314,5583483,5546847,6364389,5583471,5546847,6363719,5583474,5546854,6363518,5583477,5546847,6365497,5583472,5546844,6363266,5583483,5546851,6367674,5583486,5546858
5632,6381189,5609733,5573452,6381773,5609731,5573462,6383398,5609738,5573452,6384017,5609726,5573450,6382010,5609729,5573462,6383238,5609730,5573454,6382205,5609726,5573440,6383646,5609734,5573452,6383345,5609728,5573450,6382400,5609727,5573450
5888,6403532,5635944,5600018,6400530,5635938,5600016,6400632,5635948,5600016,6399868,5635932,5600018,6401504,5635940,5600010,6401080,5635948,5600024,6401046,5635956,5600008,6399763,5635944,5600020,6401376,5635942,5600014,6401913,5635938,5600012
6144,6418947,5662148,5626568,6419232,5662128,5626560,6418530,5662140,5626562,6419512,5662144,5626572,6418826,5662131,5626570,6418710,5662144,5626562,6416562,5662156,5626576,6418908,5662142,5626568,6420992,5662158,5626572,6418066,5662148,5626574
6400,6438520,5688375,5653148,6437570,5688365,5653150,6438197,5688367,5653146,6437780,5688366,5653140,6438208,5688365,5653138,6435904,5688362,5653140,6437577,5688360,5653146,6436855,5688352,5653144,6436775,5688350,5653150,6437092,5688343,5653136
6656,6457906,5714611,5679754,6457564,5714616,5679762,6455522,5714611,5679746,6454513,5714610,5679754,6455723,5714611,5679754,6455590,5714622,5679744,6455031,5714614,5679746,6456170,5714626,5679756,6454376,5714628,5679744,6456325,5714617,5679750
6912,6475873,5740837,5706322,6474336,5740840,5706322,6473652,5740844,5706336,6474464,5740823,5706312,6472717,5740830,5706320,6474211,5740828,5706326,6473718,5740845,5706324,6473854,5740840,5706322,6472730,5740839,5706322,6474054,5740840,5706316
7168,6489472,5767036,5732866,6492090,5767034,5732864,6491008,5767040,5732866,6490896,5767040,5732862,6490263,5767034,5732866,6491154,5767038,5732874,6492706,5767030,5732862,6491215,5767040,5732872,6491322,5767032,5732868,6490380,5767026,5732868
7424,6510314,5793242,5759432,6509443,5793238,5759428,6511513,5793250,5759428,6510344,5793238,5759436,6509480,5793248,5759420,6509990,5793244,5759434,6509990,5793254,5759434,6510714,5793242,5759424,6510911,5793242,5759434,6510864,5793250,5759438
7680,6528488,5819504,5786049,6529960,5819496,5786039,6526914,5819504,5786054,6530142,5819504,5786043,6529474,5819508,5786049,6526802,5819494,5786051,6529055,5819490,5786055,6528510,5819496,5786047,6528488,5819504,5786048,6527697,5819510,5786052
7936,6544935,5845730,5812617,6546806,5845730,5812626,6545812,5845750,5812639,6546192,5845736,5812631,6546204,5845736,5812638,6545510,5845732,5812633,6547736,5845746,5812631,6546304,5845736,5812624,6546024,5845734,5812627,6545294,5845738,5812631
8192,6564710,5871922,5839192,6565006,5871929,5839191,6564976,5871939,5839182,6564643,5871927,5839191,6564050,5871918,5839188,6562570,5871931,5839188,6563968,5871935,5839178,6565825,5871932,5839187,6566110,5871921,5839174,6564762,5871923,5839173
8448,6583653,5898146,5865769,6582456,5898148,5865775,6582336,5898156,5865774,6582402,5898142,5865771,6582638,5898144,5865778,6583529,5898142,5865764,6583264,5898144,5865769,6583330,5898156,5865770,6583796,5898144,5865769,6582774,5898152,5865761
8704,6600827,5924368,5892350,6601458,5924376,5892353,6599588,5924378,5892356,6602616,5924368,5892347,6601741,5924372,5892367,6599335,5924364,5892337,6601090,5924372,5892350,6601936,5924374,5892361,6601404,5924374,5892361,6602394,5924380,5892355
8960,6619324,5950598,5918939,6619958,5950602,5918936,6618934,5950598,5918932,6620802,5950612,5918933,6618392,5950594,5918939,6620574,5950604,5918925,6619806,5950608,5918932,6619086,5950594,5918931,6618647,5950604,5918942,6618151,5950606,5918939
9216,6640400,5976792,5945475,6636714,5976794,5945475,6636792,5976794,5945465,6637726,5976801,5945479,6637849,5976789,5945483,6638790,5976799,5945469,6637691,5976794,5945477,6637056,5976802,5945471,6638172,5976803,5945477,6638273,5976792,5945481
9472,6657034,6003011,5972049,6657118,6003018,5972052,6657847,6003005,5972051,6655877,6003013,5972036,6654754,6003009,5972051,6655782,6003018,5972040,6656966,6003002,5972039,6655656,6003013,5972047,6657447,6003014,5972046,6656514,6003000,5972040
9728,6673794,6029256,5998634,6672714,6029248,5998634,6675396,6029253,5998633,6674060,6029250,5998637,6674711,6029260,5998642,6672938,6029256,5998625,6675240,6029249,5998629,6673618,6029250,5998622,6673672,6029245,5998630,6673786,6029247,5998632
9984,6693816,6055474,6025202,6692340,6055478,6025197,6692932,6055482,6025205,6692140,6055488,6025207,6691654,6055482,6025203,6691366,6055478,6025212,6691860,6055476,6025204,6690825,6055482,6025194,6690924,6055490,6025199,6691031,6055480,6025197
10240,6709414,6081708,6051784,6708676,6081704,6051790,6709328,6081702,6051790,6708733,6081714,6051776,6709699,6081704,6051771,6711019,6081708,6051774,6709159,6081716,6051788,6710620,6081718,6051770,6708583,6081712,6051777,6709779,6081706,6051775
10496,6728121,6107908,6078325,6730128,6107905,6078322,6729846,6107908,6078326,6727864,6107906,6078309,6727644,6107920,6078329,6729138,6107918,6078324,6729443,6107907,6078321,6727424,6107913,6078321,6730869,6107918,6078333,6727618,6107907,6078319
10752,6745349,6134136,6104895,6746539,6134128,6104889,6745589,6134134,6104888,6746962,6134124,6104888,6745542,6134135,6104881,6747434,6134132,6104888,6745772,6134134,6104887,6747500,6134125,6104872,6746929,6134125,6104897,6748058,6134124,6104889
11008,6763084,6160358,6131468,6764070,6160361,6131470,6765803,6160376,6131474,6765834,6160358,6131461,6765861,6160371,6131470,6765530,6160374,6131466,6766262,6160374,6131469,6764740,6160361,6131478,6763288,6160373,6131476,6764842,6160361,6131464
11264,6782864,6186593,6158028,6783148,6186587,6158035,6783358,6186592,6158038,6782802,6186593,6158021,6784009,6186589,6158038,6782828,6186580,6158032,6782900,6186587,6158028,6784071,6186580,6158036,6783122,6186578,6158015,6782600,6186580,6158019
11520,6803461,6212776,6184567,6800882,6212778,6184566,6800752,6212778,6184569,6801344,6212780,6184573,6801718,6212776,6184566,6800598,6212780,6184575,6801132,6212778,6184582,6802606,6212772,6184580,6800072,6212786,6184583,6800732,6212782,6184580
11776,6819478,6239006,6211149,6819418,6239007,6211139,6819316,6239007,6211137,6817244,6239006,6211153,6820260,6239010,6211146,6820008,6239012,6211137,6818888,6239016,6211149,6820345,6239002,6211151,6820350,6239003,6211139,6820565,6239003,6211125
12032,6839451,6265249,6237729,6838140,6265251,6237728,6838268,6265253,6237721,6837264,6265255,6237732,6838334,6265250,6237729,6837836,6265250,6237727,6835726,6265248,6237722,6837063,6265245,6237723,6837866,6265254,6237721,6837008,6265254,6237725
12288,6855165,6291471,6264299,6855434,6291473,6264302,6855115,6291480,6264299,6856067,6291474,6264294,6853254,6291480,6264307,6857080,6291464,6264300,6855806,6291474,6264302,6857348,6291476,6264293,6856484,6291479,6264298,6854563,6291465,6264295
12544,6875716,6317654,6290816,6872332,6317660,6290819,6875354,6317646,6290826,6875688,6317664,6290827,6873542,6317670,6290824,6873796,6317672,6290825,6873060,6317660,6290826,6874119,6317652,6290829,6873526,6317664,6290824,6873730,6317670,6290825
12800,6891542,6343876,6317373,6893076,6343884,6317381,6891266,6343880,6317397,6890882,6343884,6317389,6892432,6343872,6317383,6892150,6343878,6317387,6891856,6343876,6317388,6892426,6343880,6317374,6892638,6343882,6317391,6892086,6343880,6317395
13056,6910732,6370120,6343957,6912280,6370110,6343971,6910932,6370124,6343957,6910554,6370122,6343970,6911357,6370136,6343975,6909916,6370130,6343973,6909257,6370112,6343965,6910342,6370110,6343969,6911061,6370116,6343964,6909598,6370112,6343971
13312,6927660,6396346,6370525,6927572,6396336,6370520,6926976,6396337,6370522,6928082,6396334,6370526,6928922,6396349,6370535,6930823,6396337,6370534,6928722,6396337,6370534,6929207,6396334,6370533,6928176,6396342,6370535,6928521,6396343,6370542
13568,6947194,6422538,6397077,6944896,6422548,6397066,6946332,6422543,6397079,6947672,6422554,6397069,6947356,6422534,6397073,6947730,6422529,6397070,6947268,6422538,6397075,6946879,6422531,6397064,6946568,6422549,6397075,6946398,6422532,6397073
13824,6965408,6448756,6423626,6964366,6448760,6423632,6966458,6448752,6423632,6965430,6448746,6423622,6966458,6448754,6423637,6966080,6448756,6423631,6962975,6448754,6423639,6966234,6448756,6423631,6965217,6448758,6423624,6966006,6448758,6423633
14080,6982898,6475002,6450208,6984768,6475002,6450220,6983270,6474998,6450208,6984108,6474996,6450216,6984417,6475002,6450215,6983904,6475008,6450226,6984338,6474994,6450215,6984110,6475014,6450230,6985182,6475004,6450212,6983758,6475014,6450217
14336,7000476,6501236,6476800,7001572,6501222,6476779,7001325,6501234,6476784,7002532,6501236,6476792,7001304,6501232,6476788,7002712,6501230,6476791,7000424,6501232,6476775,7002702,6501226,6476781,7000124,6501238,6476781,7001580,6501238,6476789
14592,7021538,6527403,6503312,7018257,6527410,6503318,7020217,6527417,6503308,7019944,6527411,6503306,7018594,6527417,6503314,7019738,6527413,6503326,7021193,6527413,6503314,7019922,6527419,6503314,7020285,6527399,6503320,7020028,6527424,6503306
14848,7037068,6553635,6529878,7038193,6553651,6529878,7038178,6553652,6529876,7039234,6553635,6529878,7037792,6553634,6529868,7037738,6553638,6529876,7037376,6553640,6529884,7038520,6553649,6529872,7040362,6553649,6529888,7037217,6553632,6529880
15104,7053988,6579879,6556446,7056130,6579867,6556456,7054208,6579873,6556454,7056340,6579866,6556463,7057272,6579862,6556446,7056440,6579873,6556446,7056938,6579867,6556454,7055850,6579867,6556446,7056778,6579871,6556446,7056401,6579878,6556444
15360,7074978,6606106,6583026,7073416,6606102,6583018,7074457,6606108,6583014,7076440,6606106,6583032,7073489,6606098,6583020,7071426,6606102,6583002,7075577,6606104,6583012,7076035,6606108,6583018,7074042,6606104,6583034,7073875,6606100,6583034
15616,7091294,6632326,6609588,7093154,6632330,6609586,7091870,6632328,6609594,7091806,6632330,6609584,7090859,6632334,6609586,7090926,6632328,6609578,7092756,6632332,6609584,7092752,6632332,6609594,7092288,6632332,6609584,7092956,6632316,6609578
15872,7109075,6658524,6636112,7109958,6658512,6636106,7110579,6658517,6636108,7110542,6658514,6636118,7109860,6658520,6636122,7109607,6658522,6636116,7112082,6658525,6636114,7112084,6658516,6636116,7110495,6658519,6636106,7111524,6658519,6636100
16128,7127134,6684726,6662668,7126040,6684736,6662666,7129764,6684747,6662668,7129013,6684723,6662670,7127282,6684739,6662672,7129870,6684731,6662664,7129346,6684733,6662668,7128206,6684728,6662670,7127392,6684746,6662676,7130448,6684743,6662672
16384,7146140,6710983,6689250,7146604,6710971,6689256,7147844,6710982,6689252,7146745,6710974,6689254,7147228,6710981,6689254,7147430,6710977,6689254,7146768,6710977,6689262,7145664,6710971,6689258,7147587,6710990,6689264,7146693,6710975,6689244
16640,7164112,6737196,6715814,7165972,6737206,6715810,7166794,6737196,6715806,7165841,6737202,6715806,7165860,6737186,6715808,7166433,6737196,6715810,7166455,6737192,6715814,7165793,6737200,6715808,7166272,6737198,6715804,7163800,6737196,6715808
16896,7182623,6763388,6742336,7181924,6763398,6742337,7185650,6763384,6742325,7182924,6763398,6742327,7181972,6763390,6742329,7182117,6763388,6742328,7186266,6763388,6742343,7183624,6763388,6742352,7186070,6763376,6742335,7182672,6763390,6742343
17152,7202265,6789589,6768883,7202847,6789586,6768883,7202105,6789590,6768876,7204158,6789600,6768893,7200463,6789588,6768884,7199710,6789593,6768891,7201690,6789590,6768886,7200310,6789599,6768883,7202284,6789593,6768884,7202088,6789592,6768873
17408,7219635,6815843,6795461,7220668,6815841,6795467,7220991,6815850,6795466,7218792,6815851,6795460,7222062,6815842,6795460,7219651,6815842,6795464,7219496,6815833,6795466,7220414,6815840,6795456,7219924,6815844,6795460,7219339,6815843,6795461
17664,7236418,6842052,6822010,7237888,6842058,6822020,7237640,6842060,6822019,7238391,6842062,6822031,7238449,6842059,6822033,7239002,6842071,6822024,7238040,6842064,6822022,7237251,6842060,6822020,7238652,6842056,6822026,7239020,6842054,6822027
17920,7255084,6868248,6848562,7257549,6868256,6848554,7255542,6868254,6848548,7257200,6868252,6848559,7255146,6868262,6848555,7255342,6868252,6848559,7256614,6868258,6848568,7255868,6868250,6848556,7256064,6868256,6848558,7253270,6868264,6848562
18176,7276030,6894482,6875111,7272683,6894486,6875100,7276341,6894478,6875110,7274933,6894473,6875123,7273986,6894476,6875096,7276190,6894476,6875115,7274253,6894476,6875105,7274974,6894465,6875105,7273308,6894465,6875098,7272654,6894478,6875120
18432,7293106,6920702,6901681,7291170,6920701,6901689,7291647,6920712,6901684,7292888,6920707,6901676,7293788,6920705,6901668,7291538,6920704,6901679,7292857,6920698,6901679,7293797,6920701,6901684,7293774,6920709,6901685,7290459,6920707,6901691
18688,7311678,6946939,6928232,7311177,6946935,6928242,7309780,6946927,6928241,7310210,6946942,6928239,7310539,6946942,6928234,7310815,6946940,6928238,7309639,6946934,6928232,7312247,6946925,6928247,7310420,6946928,6928254,7310600,6946933,6928228
18944,7328454,6973118,6954770,7327208,6973120,6954766,7328490,6973120,6954760,7330288,6973122,6954766,7329670,6973126,6954760,7329430,6973120,6954768,7330336,6973124,6954762,7327980,6973132,6954776,7329551,6973114,6954768,7330572,6973126,6954766
19200,7347377,6999344,6981324,7346878,6999338,6981332,7346312,6999346,6981334,7346514,6999340,6981328,7347752,6999346,6981322,7348644,6999342,6981326,7345936,6999336,6981324,7345416,6999352,6981320,7346396,6999336,6981324,7346902,6999352,6981324
19456,7365716,7025568,7007884,7364566,7025562,7007868,7365702,7025561,7007884,7364973,7025566,7007874,7365146,7025553,7007876,7364252,7025561,7007872,7364747,7025567,7007880,7367096,7025558,7007878,7365208,7025554,7007878,7364382,7025561,7007882
19712,7383592,7051787,7034428,7384255,7051776,7034430,7382811,7051780,7034432,7384615,7051780,7034432,7381974,7051768,7034434,7383962,7051788,7034428,7382296,7051778,7034438,7384970,7051784,7034434,7383240,7051771,7034426,7384558,7051783,7034432
19968,7401972,7077968,7060960,7401008,7077976,7060960,7401638,7077978,7060949,7400434,7077964,7060963,7402229,7077978,7060951,7403115,7077970,7060961,7401462,7077968,7060963,7401161,7077974,7060957,7402453,7077968,7060958,7402032,7077964,7060951
20224,7420790,7104186,7087513,7419361,7104188,7087508,7419539,7104186,7087504,7419944,7104186,7087504,7419827,7104184,7087501,7421850,7104190,7087507,7417906,7104184,7087516,7421683,7104180,7087507,7418282,7104184,7087505,7421274,7104182,7087509
20480,7437248,7130401,7114059,7437725,7130403,7114065,7436870,7130403,7114064,7438882,7130405,7114062,7436396,7130416,7114071,7440620,7130394,7114070,7438368,7130412,7114070,7438641,7130407,7114072,7437575,7130404,7114077,7437445,7130410,7114064
20736,7456767,7156639,7140643,7456212,7156652,7140645,7457597,7156652,7140642,7455655,7156643,7140634,7456134,7156652,7140639,7457223,7156641,7140636,7456648,7156638,7140644,7457509,7156654,7140644,7455403,7156648,7140640,7456081,7156639,7140635
20992,7475502,7182856,7167192,7475748,7182856,7167174,7474896,7182852,7167172,7475148,7182852,7167191,7474718,7182859,7167191,7474215,7182870,7167187,7475498,7182853,7167189,7474492,7182858,7167187,7473944,7182863,7167199,7474828,7182865,7167194
21248,7492366,7209056,7193720,7493368,7209064,7193714,7490358,7209060,7193726,7490933,7209062,7193730,7494338,7209054,7193720,7492350,7209060,7193730,7492988,7209062,7193732,7490862,7209056,7193716,7493338,7209054,7193726,7491726,7209062,7193732
21504,7510510,7235274,7220264,7510280,7235266,7220272,7512032,7235264,7220260,7510180,7235266,7220272,7511131,7235272,7220272,7511359,7235282,7220266,7509650,7235266,7220258,7510596,7235272,7220262,7511669,7235262,7220270,7511240,7235274,7220270
21760,7529026,7261510,7246854,7527995,7261520,7246854,7529784,7261522,7246846,7530202,7261534,7246856,7527892,7261518,7246860,7529006,7261516,7246858,7527870,7261524,7246856,7529346,7261526,7246848,7530124,7261528,7246844,7529450,7261514,7246856
22016,7547125,7287738,7273390,7548384,7287737,7273396,7548689,7287747,7273390,7548530,7287746,7273378,7548097,7287735,7273402,7545458,7287743,7273388,7548182,7287738,7273398,7549124,7287734,7273386,7547627,7287743,7273392,7546650,7287740,7273388
22272,7565531,7313930,7299914,7565157,7313935,7299902,7565755,7313926,7299900,7565388,7313928,7299908,7564916,7313933,7299907,7567872,7313926,7299910,7566419,7313924,7299909,7565712,7313916,7299909,7565130,7313934,7299911,7565251,7313930,7299898
22528,7582662,7340150,7326446,7584485,7340152,7326451,7584267,7340140,7326452,7583827,7340130,7326454,7584096,7340150,7326447,7584434,7340142,7326453,7582812,7340148,7326456,7584668,7340150,7326436,7582617,7340154,7326464,7583548,7340138,7326455
22784,7603051,7366378,7353023,7602083,7366374,7353010,7603212,7366364,7353011,7601750,7366364,7353010,7600570,7366370,7353014,7600932,7366368,7353007,7602586,7366374,7353019,7603258,7366384,7353016,7601322,7366378,7353016,7602886,7366374,7353025
23040,7618086,7392594,7379575,7621010,7392602,7379566,7618764,7392596,7379572,7622292,7392600,7379573,7619368,7392604,7379570,7619308,7392604,7379562,7620710,7392595,7379566,7619672,7392604,7379562,7620268,7392610,7379578,7620642,7392600,7379576
23296,7636542,7418805,7406098,7639251,7418799,7406096,7638795,7418787,7406100,7639042,7418793,7406102,7638180,7418804,7406102,7636573,7418796,7406100,7638376,7418792,7406098,7637848,7418796,7406100,7636900,7418785,7406102,7640324,7418797,7406098
23552,7654616,7445020,7432640,7657052,7445014,7432648,7655517,7445010,7432642,7656992,7445014,7432646,7656466,7445016,7432646,7656824,7445006,7432654,7655206,7445012,7432646,7655824,7445008,7432654,7655850,7445014,7432640,7657044,7445021,7432642
23808,7673345,7471246,7459220,7674256,7471246,7459220,7673957,7471252,7459224,7675494,7471234,7459218,7674996,7471244,7459216,7673784,7471242,7459212,7675498,7471244,7459228,7674843,7471242,7459220,7673728,7471254,7459218,7674695,7471244,7459212
24064,7694317,7497462,7485770,7693643,7497462,7485764,7693922,7497464,7485782,7694110,7497468,7485776,7691782,7497464,7485768,7692644,7497454,7485752,7691376,7497466,7485778,7693668,7497458,7485776,7692091,7497450,7485774,7694794,7497468,7485764
24320,7711800,7523648,7512291,7709426,7523650,7512291,7712948,7523651,7512292,7711536,7523661,7512292,7711470,7523654,7512298,7712924,7523656,7512292,7711082,7523660,7512297,7710386,7523655,7512292,7710990,7523651,7512298,7710653,7523653,7512292
24576,7730145,7549882,7538844,7729792,7549878,7538847,7728686,7549869,7538843,7730856,7549867,7538855,7730100,7549870,7538846,7729046,7549866,7538844,7729022,7549867,7538844,7727299,7549877,7538848,7730491,7549865,7538852,7729669,7549865,7538830
24832,7748180,7576092,7565405,7749313,7576094,7565411,7745992,7576098,7565420,7747228,7576114,7565417,7747813,7576100,7565419,7747550,7576106,7565409,7746970,7576088,7565406,7746757,7576090,7565403,7748789,7576098,7565413,7748947,7576098,7565415
25088,7764749,7602318,7591955,7766060,7602322,7591967,7763984,7602324,7591963,7765423,7602322,7591967,7766916,7602328,7591969,7765791,7602324,7591970,7766860,7602314,7591972,7766814,7602330,7591966,7765630,7602316,7591973,7766578,7602318,7591970
25344,7785425,7628502,7618484,7782579,7628501,7618494,7785082,7628509,7618486,7783218,7628499,7618493,7783736,7628513,7618488,7784616,7628515,7618478,7783321,7628506,7618486,7783210,7628503,7618486,7784174,7628507,7618497,7783542,7628511,7618486
25600,7801530,7654730,7645056,7801728,7654734,7645050,7800783,7654739,7645054,7802800,7654744,7645046,7800834,7654730,7645046,7802716,7654737,7645040,7802842,7654722,7645050,7802857,7654735,7645050,7803320,7654736,7645054,7800932,7654733,7645044
25856,7819622,7680948,7671604,7819679,7680944,7671594,7822189,7680944,7671590,7821061,7680944,7671598,7820428,7680954,7671596,7818981,7680946,7671592,7819749,7680934,7671602,7819362,7680950,7671598,7820310,7680955,7671602,7820072,7680940,7671592
26112,7838352,7707164,7698146,7838182,7707174,7698152,7839212,7707152,7698150,7839552,7707148,7698156,7837892,7707172,7698148,7837338,7707168,7698156,7838098,7707158,7698154,7837951,7707168,7698144,7840292,7707162,7698138,7837642,7707162,7698150
26368,7853196,7733382,7724702,7855787,7733378,7724706,7856168,7733382,7724710,7855298,7733375,7724718,7857230,7733384,7724720,7856501,7733386,7724712,7857916,7733388,7724710,7855021,7733380,7724716,7856651,7733384,7724710,7856852,7733386,7724702
26624,7875833,7759579,7751231,7874454,7759575,7751235,7875325,7759577,7751243,7876712,7759569,7751240,7873952,7759581,7751235,7876252,7759577,7751225,7874608,7759585,7751231,7873524,7759574,7751240,7873430,7759586,7751237,7874653,7759582,7751240
26880,7893462,7785780,7777781,7893812,7785790,7777780,7891990,7785788,7777783,7892787,7785794,7777780,7893996,7785801,7777778,7894113,7785782,7777772,7892171,7785780,7777764,7893319,7785792,7777776,7891848,7785786,7777776,7894220,7785786,7777771
27136,7910223,7812020,7804333,7912508,7812010,7804342,7911630,7812010,7804326,7911984,7812012,7804332,7911230,7812002,7804324,7910987,7812010,7804334,7909576,7812016,7804344,7910788,7812018,7804344,7911560,7812020,7804334,7910144,7812006,7804346
27392,7930249,7838222,7830886,7931641,7838234,7830880,7930539,7838232,7830881,7930280,7838242,7830882,7928875,7838232,7830897,7930258,7838230,7830876,7929333,7838234,7830891,7930136,7838232,7830885,7930173,7838230,7830886,7930718,7838234,7830886
27648,7946807,7864421,7857406,7948283,7864436,7857404,7947330,7864436,7857412,7947826,7864432,7857422,7946464,7864418,7857412,7947767,7864426,7857398,7946888,7864432,7857420,7947000,7864421,7857414,7947794,7864429,7857418,7947744,7864424,7857404
27904,7966300,7890643,7883944,7965784,7890632,7883944,7964853,7890632,7883960,7965222,7890640,7883946,7967218,7890634,7883960,7966115,7890641,7883966,7963682,7890644,7883960,7965850,7890634,7883952,7965704,7890644,7883958,7964574,7890646,7883950
28160,7984230,7916862,7910508,7983980,7916852,7910504,7984944,7916854,7910514,7985148,7916846,7910500,7982338,7916862,7910508,7983140,7916860,7910504,7984214,7916848,7910500,7982580,7916854,7910510,7983209,7916870,7910516,7984461,7916858,7910502
