dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
4864,6329136,5531186,5493180,6327817,5531186,5493164,6327934,5531190,5493184,6328788,5531206,5493178,6327972,5531196,5493174,6329498,5531194,5493176,6329815,5531196,5493176,6327236,5531188,5493190,6329479,5531190,5493168,6329272,5531192,5493178
5120,6346644,5557382,5519716,6345488,5557380,5519718,6346400,5557376,5519718,6348274,5557388,5519726,6347731,5557382,5519714,6346532,5557384,5519706,6345278,5557384,5519720,6347460,5557390,5519718,6346057,5557394,5519716,6347432,5557384,5519722
5376,6364074,5583602,5546283,6366653,5583606,5546288,6365524,5583602,5546282,6365692,5583606,5546290,6365238,5583608,5546286,6364702,5583596,5546289,6365724,5583594,5546279,6365713,5583602,5546270,6364693,5583596,5546283,6363570,5583618,5546298
5632,6383002,5609824,5572855,6384020,5609820,5572865,6383882,5609834,5572871,6381773,5609824,5572859,6382366,5609828,5572861,6382188,5609830,5572870,6383292,5609828,5572860,6383735,5609828,5572858,6382880,5609834,5572865,6383925,5609818,5572847
5888,6400649,5636054,5599434,6401292,5636028,5599446,6401690,5636048,5599434,6399134,5636050,5599436,6402384,5636046,5599444,6401581,5636052,5599446,6401918,5636062,5599446,6402287,5636056,5599442,6399743,5636054,5599438,6400726,5636060,5599436
6144,6416581,5662246,5625982,6418698,5662247,5625980,6419338,5662242,5625986,6420616,5662232,5625984,6419348,5662245,5625986,6420950,5662247,5625972,6419699,5662234,5625980,6419633,5662247,5625982,6420172,5662234,5625978,6421128,5662227,5625980
6400,6439013,5688462,5652553,6436983,5688472,5652539,6437940,5688442,5652554,6438172,5688461,5652532,6437454,5688467,5652544,6435619,5688468,5652546,6438420,5688466,5652552,6438410,5688471,5652555,6437559,5688461,5652554,6437750,5688474,5652555
6656,6455854,5714710,5679148,6455411,5714704,5679152,6454608,5714712,5679156,6454592,5714712,5679166,6455975,5714714,5679156,6456029,5714718,5679162,6456782,5714712,5679164,6455748,5714718,5679152,6454388,5714704,5679156,6454815,5714714,5679160
6912,6474246,5740926,5705726,6473508,5740926,5705720,6474694,5740948,5705733,6476120,5740942,5705739,6473796,5740946,5705728,6473057,5740934,5705726,6473616,5740938,5705724,6474890,5740940,5705732,6475842,5740940,5705734,6475103,5740948,5705722
7168,6492724,5767140,5732267,6492018,5767129,5732279,6491510,5767119,5732254,6493180,5767112,5732254,6493950,5767118,5732274,6492596,5767104,5732271,6493446,5767119,5732281,6492181,5767118,5732272,6493306,5767115,5732268,6492154,5767120,5732280
7424,6509659,5793349,5758845,6509748,5793355,5758843,6510039,5793356,5758855,6508712,5793355,5758858,6508910,5793348,5758847,6510566,5793347,5758843,6509928,5793337,5758848,6509878,5793348,5758853,6511720,5793361,5758850,6510442,5793346,5758853
7680,6528764,5819558,5785424,6527922,5819573,5785418,6527116,5819551,5785412,6527748,5819564,5785414,6529105,5819556,5785412,6529994,5819568,5785422,6528665,5819561,5785426,6528785,5819569,5785422,6528242,5819565,5785420,6529687,5819556,5785412
7936,6546158,5845780,5812003,6547088,5845785,5812012,6544712,5845797,5811997,6546716,5845789,5812001,6547128,5845799,5811994,6546304,5845791,5811993,6547680,5845796,5812001,6547528,5845798,5812004,6545458,5845787,5812001,6548632,5845788,5811998
8192,6565230,5871974,5838563,6565078,5871974,5838547,6566159,5871972,5838542,6566498,5871966,5838553,6564674,5871970,5838550,6565325,5871970,5838546,6564298,5871979,5838540,6563125,5871983,5838555,6566162,5871988,5838544,6564640,5871979,5838562
8448,6581624,5898202,5865140,6583396,5898200,5865136,6583124,5898202,5865128,6582932,5898196,5865132,6584577,5898200,5865140,6582934,5898198,5865130,6582215,5898206,5865140,6584325,5898212,5865130,6582024,5898200,5865130,6583852,5898202,5865134
8704,6598420,5924420,5891704,6600935,5924418,5891696,6601110,5924412,5891702,6602264,5924418,5891708,6601136,5924431,5891696,6601398,5924408,5891696,6601178,5924414,5891702,6601800,5924400,5891700,6600534,5924418,5891694,6601228,5924408,5891696
8960,6619648,5950630,5918277,6618628,5950636,5918277,6621603,5950638,5918273,6621082,5950636,5918283,6620030,5950648,5918283,6619305,5950653,5918274,6619446,5950640,5918292,6618806,5950648,5918278,6619644,5950640,5918289,6618749,5950628,5918280
9216,6638794,5976828,5944806,6637884,5976830,5944794,6638366,5976828,5944817,6636544,5976824,5944810,6638548,5976824,5944808,6637244,5976822,5944815,6637805,5976820,5944810,6637473,5976822,5944827,6639354,5976828,5944810,6637548,5976826,5944810
9472,6656533,6003056,5971390,6654650,6003056,5971371,6656958,6003056,5971384,6657994,6003054,5971386,6655404,6003042,5971378,6657254,6003056,5971378,6654780,6003056,5971396,6655664,6003062,5971374,6655470,6003050,5971382,6655790,6003052,5971378
9728,6674372,6029294,5997974,6673856,6029292,5997976,6672942,6029304,5997972,6673959,6029298,5997979,6673234,6029294,5997968,6675006,6029290,5997976,6673872,6029294,5997964,6673728,6029276,5997970,6674666,6029296,5997960,6674274,6029294,5997974
9984,6694103,6055520,6024548,6691667,6055518,6024541,6693917,6055532,6024557,6692644,6055524,6024557,6691498,6055524,6024555,6690570,6055526,6024567,6692068,6055530,6024553,6693430,6055528,6024555,6693534,6055530,6024556,6691492,6055530,6024548
10240,6711498,6081746,6051124,6710954,6081760,6051126,6711101,6081746,6051101,6709766,6081750,6051116,6708234,6081744,6051130,6710388,6081754,6051124,6708746,6081756,6051120,6710467,6081744,6051116,6709024,6081756,6051128,6710165,6081754,6051136
10496,6728776,6107938,6077656,6726792,6107940,6077670,6727621,6107948,6077656,6729134,6107940,6077658,6729528,6107932,6077654,6728254,6107942,6077654,6728594,6107934,6077650,6728296,6107934,6077652,6727991,6107942,6077648,6726552,6107926,6077654
10752,6747466,6134156,6104220,6746675,6134156,6104228,6746621,6134160,6104230,6744251,6134174,6104220,6747240,6134164,6104228,6745349,6134154,6104220,6746606,6134164,6104226,6746776,6134166,6104232,6745359,6134162,6104228,6749358,6134158,6104228
11008,6765206,6160400,6130806,6765435,6160404,6130819,6764464,6160390,6130807,6765809,6160386,6130805,6765970,6160384,6130808,6764830,6160398,6130814,6767640,6160394,6130810,6764584,6160402,6130805,6765807,6160400,6130806,6765168,6160396,6130813
11264,6783994,6186620,6157376,6782271,6186628,6157374,6782990,6186628,6157370,6782529,6186620,6157382,6783030,6186624,6157378,6783525,6186618,6157374,6781689,6186610,6157372,6783454,6186612,6157374,6781682,6186616,6157370,6782984,6186612,6157372
11520,6800580,6212802,6183904,6802460,6212799,6183912,6800374,6212798,6183910,6802361,6212804,6183914,6800986,6212808,6183910,6802310,6212813,6183918,6802434,6212806,6183906,6800708,6212804,6183894,6799473,6212801,6183906,6803420,6212807,6183914
11776,6820242,6239024,6210472,6819561,6239023,6210458,6820195,6239016,6210474,6820284,6239012,6210458,6818770,6239022,6210466,6819666,6239033,6210472,6818740,6239018,6210464,6819088,6239016,6210474,6819582,6239022,6210470,6820202,6239023,6210460
12032,6839372,6265264,6237051,6837006,6265258,6237069,6836346,6265260,6237056,6838542,6265259,6237054,6836905,6265262,6237050,6837128,6265262,6237058,6837544,6265266,6237049,6837530,6265270,6237062,6838501,6265261,6237053,6838144,6265276,6237061
12288,6854316,6291492,6263613,6856208,6291486,6263613,6854989,6291480,6263622,6856238,6291488,6263620,6856118,6291483,6263632,6855647,6291491,6263620,6856306,6291483,6263614,6855612,6291487,6263615,6855218,6291490,6263615,6854426,6291494,6263630
12544,6873018,6317674,6290150,6874284,6317679,6290152,6875502,6317686,6290148,6873572,6317689,6290156,6874453,6317683,6290154,6873330,6317669,6290156,6873326,6317676,6290150,6873184,6317676,6290160,6871834,6317691,6290156,6874548,6317689,6290150
12800,6892192,6343885,6316712,6892592,6343895,6316712,6891948,6343905,6316726,6890818,6343905,6316708,6893030,6343911,6316724,6893193,6343901,6316728,6893076,6343905,6316720,6892772,6343895,6316718,6890710,6343897,6316718,6889978,6343900,6316724
13056,6910282,6370127,6343294,6910326,6370118,6343290,6910779,6370120,6343294,6910407,6370120,6343298,6910622,6370118,6343294,6909694,6370135,6343292,6912166,6370136,6343297,6911016,6370123,6343290,6909693,6370130,6343293,6911095,6370125,6343290
13312,6928455,6396355,6369862,6928759,6396350,6369867,6928646,6396352,6369855,6930374,6396345,6369854,6928486,6396358,6369864,6928324,6396353,6369849,6927514,6396358,6369871,6926659,6396363,6369864,6928317,6396355,6369863,6929471,6396361,6369857
13568,6947684,6422538,6396384,6946766,6422538,6396392,6948610,6422555,6396381,6946222,6422546,6396383,6949664,6422542,6396399,6949745,6422548,6396389,6947486,6422534,6396388,6945769,6422534,6396388,6947724,6422534,6396389,6945906,6422540,6396386
13824,6965068,6448758,6422946,6964256,6448754,6422944,6966408,6448756,6422954,6965092,6448746,6422950,6964420,6448760,6422950,6965158,6448766,6422952,6963798,6448754,6422944,6964162,6448752,6422940,6966572,6448762,6422952,6964374,6448756,6422948
14080,6981512,6474988,6449526,6982010,6475000,6449546,6982056,6475012,6449538,6982334,6475008,6449547,6984040,6474998,6449526,6983477,6475006,6449535,6983034,6475003,6449524,6982088,6475002,6449545,6983713,6474994,6449535,6982502,6474998,6449528
14336,7002562,6501239,6476108,7002000,6501247,6476094,7001206,6501230,6476088,7000305,6501226,6476091,7001278,6501244,6476097,7000867,6501242,6476103,7002512,6501242,6476102,7002479,6501231,6476102,7001301,6501230,6476113,7001690,6501230,6476102
14592,7018711,6527416,6502625,7018996,6527422,6502636,7019490,6527416,6502627,7020158,6527416,6502616,7019878,6527420,6502629,7021182,6527416,6502630,7018325,6527418,6502639,7019036,6527422,6502641,7019470,6527420,6502633,7020696,6527420,6502639
14848,7037536,6553644,6529194,7036994,6553636,6529208,7038326,6553640,6529194,7038424,6553652,6529200,7038838,6553626,6529192,7038658,6553634,6529196,7036468,6553642,6529204,7038204,6553638,6529202,7038596,6553646,6529198,7036460,6553632,6529183
15104,7054502,6579856,6555748,7055718,6579868,6555754,7053746,6579866,6555764,7056944,6579864,6555752,7056510,6579846,6555770,7057378,6579864,6555762,7056219,6579866,6555766,7055571,6579860,6555752,7055782,6579854,6555760,7056562,6579854,6555762
15360,7073747,6606092,6582331,7075586,6606088,6582330,7072331,6606088,6582327,7072457,6606086,6582312,7074503,6606088,6582326,7074532,6606074,6582316,7072384,6606072,6582324,7076334,6606086,6582330,7074844,6606082,6582331,7072476,6606086,6582340
15616,7093308,6632310,6608884,7093193,6632306,6608891,7092288,6632314,6608878,7090251,6632300,6608883,7092528,6632306,6608889,7091581,6632312,6608881,7093086,6632316,6608879,7092618,6632298,6608884,7093656,6632318,6608896,7091146,6632310,6608875
15872,7108204,6658496,6635408,7109375,6658498,6635424,7111307,6658498,6635417,7110694,6658504,6635417,7111906,6658491,6635420,7110744,6658506,6635413,7110387,6658499,6635420,7111426,6658491,6635415,7110684,6658494,6635407,7109808,6658492,6635415
16128,7128036,6684711,6661967,7127419,6684718,6661974,7130334,6684722,6661967,7128625,6684719,6661978,7128178,6684719,6661970,7127606,6684721,6661970,7129366,6684720,6661982,7128745,6684723,6661984,7129078,6684713,6661986,7128354,6684722,6661982
16384,7145548,6710954,6688548,7146594,6710943,6688540,7146706,6710947,6688540,7146196,6710944,6688532,7146262,6710941,6688542,7146562,6710952,6688542,7146046,6710950,6688538,7146932,6710949,6688542,7146838,6710941,6688536,7147354,6710950,6688540
16640,7165774,6737163,6715094,7166480,6737163,6715106,7166008,6737158,6715096,7165570,6737166,6715092,7165838,6737165,6715100,7165954,6737165,6715102,7164024,6737165,6715099,7163043,6737153,6715101,7165425,6737161,6715111,7165782,6737159,6715099
16896,7182046,6763350,6741627,7182496,6763345,6741627,7182046,6763358,6741625,7183864,6763355,6741618,7184642,6763347,6741625,7182812,6763359,6741626,7181576,6763347,6741629,7183710,6763356,6741625,7182022,6763357,6741633,7182206,6763357,6741616
17152,7201761,6789570,6768188,7199889,6789557,6768178,7200504,6789583,6768176,7202118,6789548,6768187,7200361,6789562,6768185,7201126,6789574,6768185,7201330,6789567,6768183,7202317,6789580,6768193,7199810,6789570,6768172,7201051,6789567,6768174
17408,7220140,6815792,6794750,7218420,6815796,6794748,7217464,6815789,6794748,7219692,6815793,6794747,7218414,6815794,6794758,7219852,6815800,6794758,7219166,6815804,6794754,7220228,6815784,6794733,7218878,6815792,6794758,7219566,6815795,6794745
17664,7237830,6842028,6821312,7238286,6842010,6821310,7239192,6842009,6821304,7238209,6842026,6821312,7238570,6842014,6821318,7237304,6842019,6821312,7238080,6842021,6821316,7237226,6842027,6821312,7235969,6842005,6821318,7238122,6842018,6821312
17920,7255716,6868192,6847838,7254762,6868204,6847838,7256102,6868204,6847840,7256932,6868212,6847836,7255428,6868208,6847844,7256398,6868200,6847830,7256236,6868212,6847830,7256521,6868204,6847828,7257118,6868212,6847846,7255714,6868204,6847830
18176,7275186,6894430,6874398,7273170,6894422,6874396,7273718,6894428,6874398,7273909,6894412,6874390,7273789,6894412,6874390,7273770,6894424,6874382,7273669,6894406,6874390,7273900,6894424,6874388,7274126,6894418,6874400,7275256,6894426,6874380
18432,7292876,6920656,6900961,7292194,6920660,6900960,7291614,6920644,6900967,7292814,6920652,6900959,7293560,6920650,6900962,7293606,6920662,6900973,7292528,6920648,6900954,7293296,6920650,6900967,7291290,6920642,6900967,7291971,6920656,6900970
18688,7311048,6946874,6927512,7309898,6946876,6927518,7311132,6946882,6927519,7310492,6946878,6927512,7310984,6946874,6927514,7309490,6946870,6927501,7310922,6946878,6927517,7309782,6946872,6927520,7308780,6946864,6927522,7310531,6946868,6927528
18944,7328042,6973062,6954036,7329036,6973056,6954038,7326788,6973060,6954035,7326994,6973076,6954035,7328820,6973064,6954047,7328394,6973062,6954032,7328800,6973046,6954046,7327702,6973051,6954041,7329114,6973056,6954037,7328084,6973066,6954034
19200,7347328,6999278,6980606,7346452,6999286,6980606,7346174,6999278,6980598,7345746,6999284,6980600,7347291,6999280,6980604,7346420,6999282,6980598,7346916,6999290,6980596,7345214,6999284,6980602,7345766,6999286,6980592,7346229,6999288,6980602
19456,7365822,7025495,7007158,7363462,7025497,7007150,7365116,7025510,7007150,7363532,7025504,7007146,7364924,7025489,7007146,7363588,7025502,7007140,7364201,7025499,7007138,7365306,7025496,7007148,7364340,7025506,7007150,7363516,7025506,7007142
19712,7383394,7051715,7033696,7384292,7051726,7033710,7382258,7051723,7033722,7381828,7051730,7033712,7382182,7051725,7033710,7384846,7051718,7033696,7383643,7051728,7033718,7383389,7051720,7033690,7383302,7051727,7033719,7383264,7051707,7033702
19968,7402191,7077902,7060226,7401121,7077890,7060226,7401642,7077904,7060232,7400266,7077909,7060228,7401552,7077896,7060228,7401358,7077904,7060236,7400298,7077907,7060230,7402973,7077907,7060228,7400684,7077904,7060224,7399982,7077900,7060234
20224,7418608,7104123,7086779,7420922,7104124,7086784,7419032,7104118,7086775,7417299,7104120,7086772,7418500,7104125,7086785,7417494,7104132,7086789,7419892,7104135,7086775,7419242,7104134,7086789,7419744,7104125,7086785,7419033,7104119,7086793
20480,7436570,7130354,7113347,7437326,7130353,7113364,7436384,7130354,7113354,7438198,7130363,7113353,7436814,7130358,7113354,7438248,7130361,7113360,7435868,7130342,7113350,7437406,7130358,7113349,7437378,7130361,7113355,7436914,7130348,7113356
20736,7455932,7156582,7139932,7454426,7156590,7139922,7454934,7156591,7139932,7454416,7156588,7139922,7454740,7156598,7139920,7456286,7156594,7139918,7456329,7156584,7139926,7457082,7156577,7139918,7454122,7156591,7139920,7455634,7156585,7139924
20992,7473780,7182813,7166480,7474390,7182805,7166478,7473808,7182798,7166474,7475840,7182804,7166478,7474560,7182806,7166472,7474722,7182810,7166474,7474128,7182801,7166472,7473054,7182803,7166456,7473347,7182814,7166480,7473770,7182815,7166478
21248,7492432,7209000,7192990,7490836,7208990,7192990,7492785,7208986,7192992,7491895,7208996,7192996,7493718,7208990,7192990,7493206,7209002,7192992,7489727,7209005,7192990,7489872,7208996,7192984,7491982,7208996,7193000,7492432,7208978,7192994
21504,7508756,7235200,7219542,7510926,7235210,7219558,7509592,7235216,7219552,7511518,7235210,7219546,7510440,7235216,7219552,7509243,7235214,7219538,7511277,7235206,7219538,7511170,7235214,7219548,7511094,7235208,7219538,7509466,7235202,7219546
21760,7529294,7261442,7246120,7529850,7261442,7246114,7529760,7261457,7246129,7528028,7261454,7246127,7530058,7261458,7246114,7529625,7261454,7246118,7529312,7261444,7246118,7530310,7261440,7246127,7527472,7261444,7246110,7528340,7261455,7246125
22016,7545886,7287676,7272679,7545253,7287676,7272675,7546089,7287666,7272673,7547870,7287664,7272671,7546470,7287666,7272672,7547272,7287666,7272678,7547470,7287662,7272674,7545230,7287668,7272669,7544728,7287666,7272681,7546068,7287664,7272684
22272,7564850,7313848,7299186,7564524,7313848,7299175,7564422,7313852,7299167,7565027,7313852,7299182,7564826,7313850,7299185,7565496,7313844,7299173,7563266,7313854,7299174,7564109,7313844,7299172,7565742,7313856,7299178,7565040,7313854,7299175
22528,7581746,7340078,7325724,7583328,7340072,7325721,7582962,7340070,7325717,7581409,7340064,7325717,7584320,7340072,7325712,7584289,7340084,7325708,7584652,7340068,7325717,7582640,7340072,7325713,7583302,7340064,7325723,7583230,7340060,7325720
22784,7601302,7366300,7352298,7601746,7366308,7352296,7600184,7366296,7352294,7601708,7366304,7352294,7602264,7366302,7352288,7600221,7366308,7352298,7602945,7366308,7352294,7600535,7366294,7352296,7602002,7366304,7352298,7601138,7366304,7352304
23040,7619764,7392532,7378867,7618974,7392538,7378867,7618773,7392528,7378854,7620910,7392536,7378866,7618146,7392532,7378858,7620435,7392530,7378856,7619752,7392530,7378869,7619958,7392538,7378848,7619610,7392538,7378868,7618350,7392534,7378862
23296,7639194,7418719,7405378,7637858,7418713,7405382,7637070,7418718,7405372,7637819,7418723,7405380,7639892,7418730,7405380,7637972,7418721,7405384,7637334,7418720,7405378,7637918,7418713,7405362,7638449,7418720,7405382,7638584,7418727,7405382
23552,7654838,7444952,7431927,7655485,7444940,7431933,7654864,7444945,7431929,7653980,7444939,7431930,7656069,7444939,7431935,7655816,7444923,7431931,7654275,7444941,7431936,7656088,7444947,7431936,7655654,7444945,7431934,7655800,7444942,7431941
23808,7672679,7471180,7458506,7673599,7471178,7458500,7674126,7471174,7458508,7672323,7471188,7458506,7674427,7471184,7458505,7673298,7471177,7458505,7674809,7471169,7458511,7675474,7471177,7458511,7675170,7471180,7458512,7675186,7471186,7458507
24064,7691510,7497400,7485060,7691350,7497404,7485062,7692475,7497395,7485060,7692302,7497394,7485074,7693076,7497404,7485062,7691062,7497392,7485058,7692447,7497410,7485072,7694557,7497401,7485060,7693483,7497408,7485082,7691652,7497402,7485072
24320,7709566,7523594,7511586,7711618,7523578,7511580,7710559,7523586,7511588,7709960,7523578,7511584,7710540,7523582,7511582,7709574,7523585,7511584,7711752,7523587,7511584,7709050,7523588,7511580,7709934,7523577,7511582,7710344,7523585,7511580
24576,7728543,7549796,7538148,7727172,7549800,7538132,7727628,7549800,7538132,7728566,7549794,7538148,7727012,7549795,7538138,7728750,7549794,7538138,7727956,7549789,7538150,7730072,7549792,7538142,7729850,7549802,7538134,7728475,7549811,7538130
24832,7748182,7576048,7564711,7747869,7576043,7564721,7747303,7576064,7564724,7747484,7576055,7564738,7745888,7576050,7564719,7747747,7576057,7564727,7744772,7576055,7564732,7747182,7576045,7564733,7746905,7576047,7564726,7747692,7576058,7564720
25088,7763622,7602266,7591280,7765378,7602271,7591282,7764210,7602271,7591279,7764072,7602270,7591291,7763836,7602265,7591290,7765288,7602281,7591285,7764830,7602268,7591277,7763348,7602269,7591276,7763847,7602272,7591272,7764004,7602267,7591281
25344,7782186,7628454,7617806,7782662,7628463,7617803,7782560,7628456,7617803,7782931,7628466,7617803,7781430,7628456,7617806,7781882,7628450,7617804,7784632,7628462,7617803,7782768,7628465,7617792,7781381,7628458,7617804,7785148,7628452,7617797
25600,7800649,7654686,7644370,7801294,7654688,7644374,7803390,7654678,7644354,7801254,7654685,7644364,7799679,7654683,7644370,7800860,7654683,7644378,7799910,7654681,7644382,7802439,7654685,7644370,7799882,7654693,7644370,7802464,7654684,7644378
25856,7819666,7680921,7670934,7819748,7680918,7670928,7818980,7680913,7670924,7820390,7680914,7670920,7819594,7680915,7670934,7819626,7680922,7670932,7818414,7680907,7670922,7819286,7680913,7670930,7818220,7680906,7670934,7818206,7680907,7670930
26112,7838399,7707122,7697488,7837625,7707122,7697482,7838269,7707114,7697476,7837889,7707108,7697480,7837800,7707131,7697486,7837680,7707122,7697474,7837119,7707126,7697500,7836746,7707116,7697486,7837372,7707116,7697485,7839469,7707126,7697490
26368,7853724,7733344,7724045,7856590,7733340,7724034,7855168,7733340,7724033,7855198,7733340,7724027,7855578,7733344,7724045,7856962,7733334,7724034,7854338,7733338,7724046,7857554,7733350,7724051,7855820,7733352,7724037,7854500,7733350,7724039
26624,7874286,7759522,7750560,7873593,7759530,7750550,7873854,7759532,7750549,7872684,7759532,7750555,7872226,7759532,7750563,7873124,7759522,7750556,7875181,7759526,7750560,7872204,7759536,7750559,7873138,7759536,7750560,7872620,7759522,7750548
26880,7892748,7785744,7777105,7891816,7785750,7777109,7892088,7785756,7777122,7892336,7785748,7777109,7889830,7785746,7777117,7892076,7785748,7777118,7892944,7785754,7777107,7891176,7785740,7777113,7892631,7785752,7777117,7890298,7785758,7777107
27136,7911418,7811960,7803653,7908886,7811972,7803663,7910186,7811972,7803660,7910336,7811984,7803659,7910317,7811962,7803659,7911804,7811968,7803663,7910652,7811966,7803655,7909787,7811949,7803659,7910061,7811962,7803658,7909929,7811970,7803663
27392,7929160,7838184,7830208,7926398,7838175,7830216,7927154,7838180,7830210,7928452,7838184,7830216,7928562,7838190,7830208,7926607,7838184,7830206,7928074,7838174,7830204,7929254,7838173,7830206,7926898,7838175,7830212,7928734,7838198,7830214
27648,7945289,7864366,7856732,7945638,7864363,7856728,7945206,7864358,7856724,7944974,7864363,7856740,7946368,7864362,7856726,7945887,7864362,7856736,7945870,7864363,7856740,7946112,7864368,7856738,7946736,7864369,7856724,7946190,7864368,7856728
27904,7965271,7890585,7883268,7963194,7890580,7883286,7964672,7890583,7883288,7964258,7890592,7883274,7961848,7890580,7883278,7963201,7890582,7883270,7965170,7890580,7883284,7965382,7890586,7883268,7965544,7890584,7883276,7963684,7890577,7883282
28160,7983270,7916831,7909848,7981889,7916823,7909853,7980693,7916822,7909857,7982508,7916829,7909852,7981515,7916831,7909855,7983169,7916820,7909853,7982446,7916827,7909853,7982122,7916812,7909860,7979870,7916836,7909851,7983320,7916833,7909861
