dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
5376,5593870,4475884,4422549,5596676,4475884,4422545,5595760,4475866,4422550,5597393,4475877,4422557,5597270,4475899,4422556,5594017,4475875,4422538,5594450,4475874,4422558,5593724,4475897,4422527,5594838,4475895,4422558,5596396,4475898,4422564
5632,5622892,4513420,4460620,5621600,4513388,4460642,5620848,4513429,4460622,5623096,4513415,4460614,5621599,4513418,4460628,5621244,4513388,4460640,5620640,4513403,4460630,5622756,4513438,4460656,5620504,4513434,4460666,5620879,4513404,4460610
5888,5646095,4550950,4498702,5646902,4550926,4498720,5646802,4550958,4498702,5648496,4550966,4498708,5647922,4550925,4498712,5649426,4550944,4498714,5647718,4550972,4498691,5647904,4550925,4498740,5646357,4550952,4498726,5646609,4550961,4498689
6144,5673219,4588476,4536824,5673434,4588461,4536791,5672478,4588464,4536788,5676118,4588490,4536796,5673037,4588481,4536808,5674495,4588455,4536793,5674489,4588473,4536791,5672594,4588479,4536793,5672468,4588464,4536801,5673108,4588450,4536806
6400,5699375,4625946,4574834,5700368,4625952,4574822,5700549,4625962,4574836,5700428,4625944,4574816,5701274,4625934,4574812,5699433,4625952,4574836,5699882,4625934,4574828,5699282,4625954,4574818,5698534,4625968,4574820,5699709,4625928,4574795
6656,5723824,4663498,4612913,5727316,4663470,4612933,5725050,4663454,4612921,5726121,4663508,4612943,5725681,4663504,4612896,5724892,4663500,4612921,5724036,4663492,4612913,5727386,4663521,4612944,5723170,4663506,4612899,5726418,4663498,4612899
6912,5751456,4701070,4651021,5752622,4701094,4651040,5752118,4701065,4651034,5752237,4701047,4651032,5750078,4701064,4651014,5750689,4701034,4651037,5753484,4701049,4651007,5751804,4701047,4650998,5751712,4701053,4650980,5752444,4701032,4650982
7168,5778690,4738587,4689049,5779047,4738620,4689058,5779330,4738639,4689062,5778294,4738614,4689050,5778546,4738617,4689062,5777782,4738588,4689042,5778606,4738615,4689040,5776514,4738626,4689050,5777280,4738627,4689033,5777677,4738607,4689048
7424,5803657,4776100,4727078,5802416,4776096,4727062,5803659,4776120,4727098,5805252,4776078,4727094,5803805,4776109,4727068,5804280,4776099,4727102,5805145,4776118,4727096,5805187,4776103,4727104,5804458,4776090,4727064,5803870,4776104,4727096
7680,5829328,4813656,4765163,5830504,4813672,4765182,5830905,4813630,4765180,5830366,4813673,4765196,5830438,4813678,4765186,5829806,4813651,4765176,5828088,4813670,4765192,5828184,4813655,4765169,5829592,4813676,4765200,5830500,4813651,4765167
7936,5853332,4851202,4803267,5856734,4851216,4803268,5855758,4851236,4803276,5856728,4851198,4803274,5857192,4851224,4803289,5857846,4851217,4803289,5857612,4851222,4803280,5855960,4851209,4803261,5854467,4851236,4803278,5853626,4851232,4803288
8192,5883546,4888776,4841377,5882818,4888758,4841390,5881406,4888786,4841381,5881387,4888740,4841342,5882752,4888750,4841366,5881474,4888774,4841370,5883998,4888782,4841379,5881265,4888746,4841381,5883583,4888792,4841354,5880850,4888778,4841363
8448,5909283,4926256,4879381,5908000,4926229,4879410,5909168,4926245,4879392,5907558,4926239,4879390,5907960,4926255,4879388,5906076,4926250,4879390,5908343,4926243,4879383,5907695,4926212,4879412,5908160,4926247,4879372,5908952,4926236,4879403
8704,5933417,4963793,4917493,5934766,4963789,4917498,5933768,4963777,4917501,5935455,4963777,4917488,5934623,4963802,4917511,5933292,4963782,4917518,5933906,4963787,4917506,5933410,4963793,4917500,5933354,4963758,4917498,5935067,4963815,4917484
8960,5961355,5001386,4955617,5960809,5001348,4955618,5959527,5001360,4955619,5958844,5001348,4955623,5959821,5001360,4955644,5961032,5001340,4955630,5960444,5001362,4955639,5961248,5001329,4955628,5961193,5001340,4955641,5959955,5001344,4955643
9216,5985726,5038930,4993732,5985520,5038932,4993743,5987207,5038912,4993745,5987289,5038924,4993746,5985684,5038908,4993740,5986586,5038922,4993698,5988140,5038916,4993728,5986110,5038890,4993718,5986500,5038934,4993722,5986515,5038894,4993722
9472,6012863,5076434,5031757,6013834,5076399,5031789,6010684,5076414,5031774,6011476,5076414,5031776,6012092,5076430,5031756,6013381,5076422,5031756,6015210,5076446,5031779,6011744,5076420,5031773,6013102,5076430,5031759,6013396,5076420,5031765
9728,6039428,5113990,5069897,6039718,5113984,5069891,6039390,5113986,5069880,6038052,5113980,5069886,6037362,5113976,5069899,6038656,5114002,5069863,6036300,5114013,5069887,6039208,5114025,5069891,6038971,5114013,5069891,6038093,5113998,5069869
9984,6064900,5151590,5107982,6063333,5151581,5107997,6067073,5151575,5107985,6063861,5151541,5107978,6064584,5151558,5107987,6065345,5151551,5107985,6065917,5151567,5107981,6064887,5151554,5107983,6066422,5151574,5107984,6068281,5151544,5107964
10240,6091592,5189182,5146112,6090928,5189158,5146121,6090212,5189176,5146115,6089404,5189132,5146110,6090664,5189158,5146094,6091284,5189141,5146118,6091132,5189162,5146123,6092194,5189141,5146094,6090070,5189162,5146090,6090534,5189150,5146122
10496,6116785,5226708,5184194,6116013,5226716,5184184,6116750,5226718,5184176,6116782,5226738,5184198,6116057,5226722,5184172,6116269,5226742,5184196,6118776,5226718,5184190,6118774,5226744,5184184,6115990,5226728,5184188,6117677,5226706,5184164
10752,6143278,5264244,5222218,6140270,5264250,5222255,6141529,5264224,5222231,6142470,5264218,5222230,6141388,5264254,5222246,6142731,5264234,5222218,6142345,5264220,5222222,6144498,5264250,5222239,6143527,5264216,5222265,6143404,5264242,5222231
11008,6169755,5301837,5260344,6168436,5301790,5260326,6167656,5301825,5260330,6170234,5301812,5260328,6169204,5301805,5260350,6168288,5301824,5260372,6166722,5301800,5260302,6170756,5301830,5260310,6167802,5301824,5260312,6169604,5301792,5260374
11264,6194722,5339424,5298446,6195895,5339410,5298458,6195632,5339406,5298482,6193923,5339424,5298472,6195046,5339420,5298450,6195290,5339414,5298472,6194321,5339432,5298446,6195818,5339436,5298470,6195347,5339410,5298458,6195026,5339397,5298462
11520,6221954,5376976,5336543,6218807,5376998,5336544,6223488,5376998,5336570,6222214,5376968,5336572,6223056,5376962,5336520,6220350,5376982,5336533,6222283,5377006,5336554,6222758,5376946,5336543,6221482,5376930,5336536,6220694,5377006,5336544
11776,6247054,5414494,5374631,6248416,5414532,5374618,6247354,5414516,5374594,6245351,5414526,5374600,6245648,5414506,5374590,6246552,5414544,5374620,6246560,5414510,5374574,6245746,5414526,5374596,6246566,5414516,5374620,6247611,5414547,5374596
12032,6273028,5452130,5412706,6274750,5452101,5412724,6273322,5452122,5412704,6273270,5452134,5412714,6273728,5452131,5412735,6275303,5452138,5412741,6274832,5452131,5412720,6275208,5452115,5412702,6272238,5452116,5412710,6274840,5452077,5412706
12288,6299582,5489678,5450796,6298979,5489686,5450814,6298470,5489686,5450818,6300730,5489708,5450830,6299107,5489708,5450824,6300444,5489706,5450812,6298708,5489688,5450816,6299250,5489676,5450800,6298028,5489680,5450804,6298479,5489678,5450818
12544,6326053,5527288,5488913,6326941,5527310,5488920,6327220,5527283,5488936,6325996,5527300,5488952,6325558,5527293,5488910,6326748,5527299,5488948,6324361,5527276,5488952,6324186,5527287,5488914,6326190,5527299,5488903,6325209,5527268,5488922
12800,6351078,5564824,5526988,6352344,5564837,5526954,6351798,5564812,5527000,6350500,5564839,5526952,6352590,5564831,5526972,6351249,5564827,5526993,6350902,5564820,5526968,6350840,5564817,5526983,6351420,5564848,5526972,6353051,5564833,5527009
13056,6377272,5602422,5565118,6378315,5602434,5565106,6378125,5602416,5565122,6376160,5602454,5565131,6379120,5602450,5565137,6377946,5602444,5565141,6380095,5602474,5565108,6376384,5602448,5565128,6377898,5602428,5565127,6378224,5602408,5565127
13312,6404684,5640063,5603257,6403744,5640085,5603236,6405332,5640073,5603250,6403092,5640043,5603268,6403575,5640057,5603234,6403688,5640053,5603271,6403226,5640051,5603257,6404078,5640059,5603244,6403454,5640084,5603256,6403362,5640072,5603271
13568,6430066,5677699,5641374,6431279,5677672,5641370,6428987,5677692,5641375,6428776,5677680,5641366,6430880,5677686,5641380,6432008,5677690,5641370,6430582,5677703,5641395,6428982,5677686,5641394,6431353,5677678,5641407,6430398,5677694,5641372
13824,6455418,5715306,5679530,6455460,5715296,5679510,6456390,5715310,5679536,6455201,5715342,5679532,6456684,5715336,5679514,6454826,5715334,5679537,6455898,5715298,5679544,6456606,5715356,5679531,6456150,5715308,5679532,6456485,5715322,5679523
14080,6482046,5752886,5717606,6480724,5752878,5717618,6485398,5752870,5717602,6482296,5752896,5717604,6483166,5752894,5717600,6481765,5752908,5717628,6482802,5752922,5717624,6483859,5752904,5717624,6482343,5752909,5717634,6481939,5752898,5717606
14336,6507196,5790540,5755779,6506692,5790532,5755764,6508831,5790516,5755758,6507405,5790544,5755756,6509628,5790520,5755773,6508170,5790522,5755752,6509081,5790524,5755756,6509448,5790524,5755758,6506342,5790514,5755734,6507750,5790497,5755740
14592,6534801,5828160,5793927,6535507,5828202,5793909,6534368,5828167,5793917,6535103,5828165,5793931,6535400,5828196,5793949,6534182,5828181,5793915,6534012,5828185,5793927,6535400,5828163,5793915,6536120,5828173,5793902,6537014,5828184,5793920
14848,6561344,5865833,5832056,6560938,5865813,5832076,6560067,5865846,5832057,6558793,5865823,5832056,6561873,5865819,5832081,6559108,5865824,5832058,6559212,5865836,5832064,6560641,5865831,5832050,6560505,5865825,5832069,6560512,5865803,5832075
15104,6587507,5903402,5870146,6586194,5903369,5870116,6585320,5903375,5870118,6587164,5903408,5870148,6586920,5903399,5870136,6585426,5903400,5870140,6587536,5903393,5870148,6586920,5903388,5870130,6586018,5903377,5870142,6586264,5903396,5870122
15360,6614028,5941015,5908292,6613344,5941038,5908282,6611770,5941012,5908276,6612414,5941026,5908280,6611020,5941041,5908296,6612970,5941026,5908294,6608788,5941036,5908272,6613678,5941006,5908301,6611630,5941038,5908292,6611782,5941027,5908299
15616,6639326,5978684,5946457,6639142,5978705,5946456,6639312,5978699,5946444,6640594,5978700,5946463,6638498,5978688,5946455,6641346,5978672,5946424,6637312,5978690,5946456,6641780,5978689,5946458,6638389,5978674,5946464,6639986,5978707,5946466
15872,6665704,6016344,5984615,6665664,6016330,5984602,6665810,6016324,5984575,6665546,6016320,5984599,6665018,6016312,5984584,6664169,6016306,5984573,6665508,6016322,5984586,6665884,6016320,5984579,6666500,6016300,5984605,6663842,6016320,5984583
16128,6691790,6053930,6022672,6688314,6053929,6022688,6690394,6053910,6022706,6690512,6053929,6022652,6690408,6053921,6022672,6693024,6053904,6022656,6690660,6053895,6022684,6690922,6053904,6022670,6693200,6053924,6022676,6689930,6053923,6022660
16384,6716842,6091530,6060837,6717138,6091540,6060818,6716184,6091556,6060820,6717194,6091570,6060822,6716937,6091562,6060820,6715552,6091548,6060840,6716120,6091548,6060814,6718983,6091548,6060818,6719014,6091544,6060822,6717882,6091570,6060808
16640,6744585,6129208,6098978,6742848,6129200,6098989,6742536,6129232,6099000,6742924,6129216,6098988,6743556,6129230,6098971,6745238,6129216,6098998,6743638,6129232,6098977,6743668,6129204,6098977,6742776,6129212,6098973,6744371,6129184,6098954
16896,6768184,6166870,6137091,6770206,6166910,6137098,6768546,6166888,6137084,6769402,6166840,6137108,6770045,6166862,6137084,6769230,6166864,6137098,6769426,6166866,6137096,6768890,6166870,6137080,6769773,6166851,6137118,6770252,6166888,6137097
17152,6795559,6204466,6175178,6796318,6204456,6175194,6796467,6204454,6175170,6794944,6204452,6175180,6795754,6204467,6175172,6795782,6204469,6175186,6795127,6204476,6175220,6794422,6204472,6175208,6796402,6204456,6175190,6794422,6204448,6175180
17408,6822932,6242110,6213336,6821869,6242122,6213326,6820606,6242106,6213314,6822074,6242100,6213318,6822348,6242118,6213326,6823636,6242094,6213320,6819223,6242120,6213340,6822792,6242080,6213342,6821912,6242082,6213304,6819916,6242112,6213322
17664,6848078,6279778,6251500,6847604,6279756,6251486,6847736,6279776,6251476,6847800,6279758,6251508,6845648,6279776,6251478,6848145,6279768,6251513,6845348,6279774,6251497,6847532,6279752,6251494,6847872,6279758,6251476,6847158,6279774,6251491
17920,6872072,6317393,6289637,6875398,6317388,6289638,6873364,6317423,6289635,6872914,6317422,6289645,6873636,6317396,6289645,6874810,6317419,6289657,6871633,6317422,6289641,6873640,6317430,6289648,6874563,6317393,6289612,6872330,6317412,6289652
18176,6899529,6355030,6327773,6900292,6355052,6327778,6901315,6355039,6327790,6900462,6355059,6327790,6901140,6355077,6327794,6898502,6355044,6327789,6900947,6355051,6327765,6902192,6355080,6327778,6900175,6355063,6327762,6900089,6355051,6327778
18432,6926864,6392662,6365896,6925956,6392680,6365902,6925253,6392652,6365882,6924900,6392686,6365880,6926748,6392660,6365882,6927221,6392658,6365900,6926756,6392662,6365880,6925426,6392706,6365880,6927167,6392670,6365893,6929280,6392664,6365889
18688,6953012,6430322,6404012,6953151,6430303,6404018,6950282,6430310,6404041,6952440,6430320,6404022,6951534,6430306,6404004,6950794,6430299,6404031,6949910,6430304,6404012,6952812,6430288,6404000,6955352,6430320,6404019,6953474,6430283,6404043
18944,6979039,6468010,6442197,6980506,6468000,6442209,6978462,6467998,6442192,6979555,6467992,6442199,6977296,6468028,6442238,6977450,6467990,6442210,6977038,6468020,6442209,6979642,6467984,6442187,6979270,6468006,6442213,6979315,6467969,6442214
19200,7004674,6505633,6480337,7004578,6505642,6480338,7004184,6505643,6480338,7004598,6505626,6480352,7003870,6505632,6480346,7006485,6505610,6480346,7003225,6505645,6480350,7005758,6505623,6480339,7002890,6505603,6480364,7004586,6505608,6480342
19456,7028860,6543216,6518443,7031038,6543240,6518457,7032818,6543196,6518446,7029541,6543192,6518446,7030594,6543179,6518436,7030386,6543192,6518430,7029996,6543195,6518445,7031214,6543195,6518465,7031560,6543222,6518404,7029624,6543195,6518427
19712,7056648,6580876,6556599,7056188,6580868,6556603,7057232,6580868,6556594,7055895,6580869,6556587,7056466,6580870,6556611,7055596,6580850,6556622,7057804,6580862,6556596,7056866,6580867,6556598,7055562,6580868,6556595,7056886,6580872,6556624
19968,7082012,6618505,6594746,7083593,6618511,6594760,7083492,6618509,6594739,7083484,6618517,6594735,7082491,6618526,6594725,7083574,6618517,6594758,7083894,6618514,6594737,7081766,6618513,6594735,7083056,6618524,6594734,7082773,6618519,6594741
20224,7108272,6656186,6632906,7108692,6656171,6632869,7108324,6656142,6632882,7109092,6656190,6632920,7109052,6656187,6632924,7110368,6656183,6632912,7107242,6656171,6632898,7108886,6656175,6632910,7109414,6656190,6632896,7109776,6656166,6632900
20480,7135615,6693772,6670968,7134612,6693758,6670975,7135876,6693764,6670952,7134191,6693739,6670958,7134294,6693748,6670981,7132975,6693743,6670965,7134584,6693759,6670980,7133530,6693776,6670975,7135085,6693735,6670979,7134346,6693746,6670985
20736,7161498,6731393,6709110,7160512,6731410,6709112,7160372,6731389,6709090,7162948,6731441,6709099,7159849,6731394,6709128,7161276,6731416,6709104,7162548,6731368,6709116,7161346,6731431,6709111,7160920,6731377,6709115,7162518,6731405,6709129
20992,7187254,6769059,6747278,7188711,6769069,6747290,7188585,6769073,6747272,7187320,6769062,6747244,7188640,6769058,6747247,7187746,6769054,6747248,7185356,6769055,6747253,7186620,6769085,6747276,7187004,6769063,6747282,7187312,6769058,6747256
21248,7214150,6806712,6785410,7213430,6806700,6785422,7211225,6806704,6785428,7213314,6806728,6785428,7213586,6806732,6785410,7210978,6806692,6785400,7213659,6806728,6785405,7213337,6806694,6785418,7211952,6806712,6785403,7215573,6806706,6785404
21504,7238272,6844317,6823466,7239964,6844308,6823479,7240430,6844297,6823485,7239118,6844293,6823489,7240994,6844295,6823478,7239571,6844311,6823493,7238083,6844291,6823477,7239084,6844315,6823470,7240962,6844301,6823472,7238682,6844313,6823510
21760,7263942,6881977,6861650,7266150,6881981,6861639,7265976,6881962,6861639,7264168,6881980,6861617,7266614,6881958,6861646,7264719,6881956,6861611,7265950,6881965,6861656,7266790,6881952,6861643,7265830,6881995,6861628,7263942,6881957,6861622
22016,7290956,6919626,6899785,7291594,6919586,6899782,7290807,6919618,6899759,7289578,6919600,6899769,7289628,6919610,6899761,7290631,6919616,6899780,7290745,6919614,6899771,7290549,6919618,6899765,7293250,6919610,6899773,7293127,6919572,6899759
22272,7318913,6957272,6937899,7318874,6957288,6937900,7318764,6957252,6937901,7315450,6957256,6937928,7317366,6957266,6937911,7316628,6957282,6937907,7318788,6957264,6937911,7318651,6957260,6937885,7319200,6957278,6937893,7319962,6957252,6937927
22528,7345905,6994901,6976061,7343462,6994900,6976039,7343376,6994924,6976015,7344960,6994904,6976043,7343434,6994905,6976048,7343562,6994922,6976055,7344169,6994918,6976029,7342072,6994918,6976078,7344770,6994902,6976045,7344262,6994930,6976045
22784,7371370,7032490,7014118,7369706,7032538,7014150,7368355,7032506,7014127,7369707,7032522,7014142,7369152,7032530,7014128,7369644,7032518,7014153,7370496,7032500,7014120,7371716,7032525,7014104,7369402,7032527,7014112,7370396,7032490,7014132
23040,7395650,7070150,7052266,7397198,7070160,7052272,7396697,7070164,7052275,7396526,7070176,7052295,7395599,7070160,7052276,7395292,7070160,7052274,7397178,7070186,7052252,7398483,7070158,7052298,7396134,7070182,7052274,7395444,7070176,7052279
23296,7420107,7107822,7090411,7422762,7107824,7090435,7422023,7107842,7090426,7424074,7107824,7090419,7421467,7107830,7090444,7421002,7107836,7090432,7423346,7107844,7090441,7421910,7107828,7090419,7422710,7107846,7090435,7422686,7107816,7090421
23552,7449225,7145482,7128546,7449816,7145480,7128582,7448063,7145469,7128548,7447714,7145459,7128581,7449372,7145490,7128568,7448006,7145502,7128566,7450046,7145502,7128580,7447390,7145514,7128576,7447758,7145504,7128579,7449886,7145506,7128554
23808,7474724,7183084,7166663,7474198,7183084,7166656,7473960,7183102,7166671,7475282,7183094,7166662,7474188,7183105,7166653,7475918,7183104,7166646,7474923,7183096,7166648,7475740,7183120,7166670,7475428,7183118,7166658,7473868,7183130,7166653
24064,7499495,7220712,7204798,7499650,7220750,7204772,7500620,7220742,7204790,7501086,7220736,7204764,7498680,7220732,7204800,7498018,7220724,7204819,7500967,7220734,7204768,7500906,7220748,7204770,7500234,7220746,7204792,7499728,7220722,7204766
24320,7528051,7258370,7242921,7529220,7258402,7242912,7527106,7258368,7242922,7524564,7258384,7242938,7526241,7258372,7242940,7525636,7258386,7242929,7526480,7258394,7242934,7528074,7258376,7242953,7526503,7258396,7242944,7527250,7258370,7242956
24576,7552202,7296021,7281063,7552732,7296024,7281059,7553404,7296040,7281078,7553315,7296033,7281070,7552542,7296005,7281008,7551645,7296013,7281040,7551106,7296023,7281053,7551185,7296054,7281064,7553251,7296003,7281051,7551635,7296039,7281066
24832,7579300,7333598,7319132,7578862,7333650,7319132,7577916,7333638,7319134,7579046,7333644,7319166,7578073,7333640,7319126,7580860,7333626,7319112,7580210,7333642,7319130,7577373,7333634,7319132,7578426,7333612,7319118,7579552,7333630,7319124
25088,7604528,7371272,7357256,7604366,7371294,7357258,7606658,7371282,7357278,7605176,7371286,7357274,7603810,7371296,7357272,7604404,7371280,7357268,7604234,7371272,7357266,7604206,7371270,7357264,7605190,7371278,7357298,7605690,7371286,7357298
25344,7631797,7408972,7395384,7630586,7408968,7395418,7629685,7408940,7395445,7630737,7408962,7395426,7631684,7408946,7395414,7632876,7408946,7395402,7629686,7408932,7395444,7631324,7408934,7395440,7631540,7408940,7395426,7631243,7408922,7395436
25600,7656606,7446581,7433552,7657070,7446609,7433562,7657000,7446570,7433538,7659188,7446575,7433556,7656649,7446614,7433566,7655248,7446605,7433587,7656856,7446586,7433566,7655980,7446584,7433538,7656590,7446586,7433544,7655665,7446604,7433570
25856,7680039,7484244,7471694,7681114,7484256,7471716,7683744,7484257,7471735,7683380,7484281,7471719,7682920,7484266,7471715,7685281,7484267,7471684,7682650,7484279,7471725,7682450,7484236,7471702,7683716,7484252,7471696,7682644,7484233,7471698
26112,7710067,7521876,7509800,7707978,7521864,7509768,7708317,7521856,7509802,7709789,7521836,7509768,7708974,7521832,7509794,7708618,7521872,7509814,7709679,7521846,7509780,7709508,7521866,7509768,7709038,7521862,7509802,7708476,7521856,7509782
26368,7734982,7559516,7547904,7735080,7559530,7547916,7736266,7559506,7547908,7734722,7559502,7547910,7736465,7559506,7547920,7737010,7559496,7547914,7735973,7559514,7547928,7733310,7559506,7547938,7735648,7559552,7547932,7736888,7559506,7547908
26624,7762833,7597174,7586098,7760986,7597202,7586076,7764162,7597190,7586096,7761030,7597175,7586078,7762342,7597216,7586064,7761235,7597178,7586090,7762806,7597171,7586076,7760471,7597206,7586082,7761396,7597173,7586078,7762125,7597206,7586110
26880,7789203,7634839,7624206,7788324,7634854,7624202,7787490,7634835,7624202,7787420,7634828,7624204,7788336,7634846,7624200,7787950,7634817,7624196,7787541,7634836,7624208,7786110,7634813,7624212,7787392,7634821,7624188,7789976,7634800,7624204
27136,7815012,7672432,7662328,7815078,7672426,7662287,7812487,7672414,7662288,7813528,7672424,7662280,7812954,7672430,7662269,7814012,7672416,7662279,7812811,7672408,7662270,7814080,7672432,7662274,7813282,7672446,7662310,7812460,7672408,7662278
27392,7842264,7710070,7700396,7840197,7710070,7700419,7840792,7710092,7700440,7840814,7710084,7700440,7839030,7710082,7700428,7841172,7710084,7700436,7840131,7710060,7700407,7840602,7710067,7700432,7840518,7710088,7700391,7839586,7710080,7700424
27648,7868744,7747774,7738598,7866165,7747758,7738578,7864048,7747744,7738582,7864014,7747750,7738578,7865940,7747756,7738592,7868142,7747764,7738600,7867460,7747768,7738635,7864964,7747774,7738580,7866532,7747754,7738590,7867612,7747741,7738590
27904,7890987,7785420,7776682,7892652,7785393,7776748,7891993,7785384,7776716,7890888,7785385,7776720,7891943,7785423,7776730,7890624,7785391,7776700,7893417,7785404,7776708,7893680,7785418,7776704,7891419,7785418,7776738,7892400,7785409,7776722
28160,7918750,7822998,7814782,7917298,7822996,7814788,7919088,7822992,7814778,7917752,7822996,7814797,7916986,7823006,7814820,7918088,7823034,7814817,7918580,7823028,7814826,7917944,7822994,7814758,7917128,7823004,7814774,7917852,7823010,7814807
