dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
2560,5309537,4063552,4005110,5307650,4063542,4005086,5308133,4063542,4005082,5307072,4063556,4005070,5306868,4063565,4005086,5307568,4063557,4005088,5307916,4063586,4005102,5306211,4063572,4005100,5308511,4063553,4005094,5309662,4063566,4005084
2816,5334796,4101115,4043200,5334424,4101106,4043214,5333802,4101102,4043206,5334346,4101121,4043214,5332905,4101100,4043214,5333258,4101105,4043202,5335228,4101096,4043198,5335934,4101070,4043202,5334330,4101095,4043198,5333084,4101113,4043220
3072,5359534,4138612,4081296,5358939,4138618,4081286,5361118,4138612,4081306,5361138,4138603,4081308,5360782,4138626,4081284,5360077,4138624,4081292,5361354,4138593,4081283,5358454,4138582,4081304,5360731,4138602,4081264,5362606,4138599,4081288
3328,5385877,4176074,4119336,5386707,4176079,4119331,5384903,4176070,4119323,5387344,4176087,4119336,5386756,4176086,4119338,5386882,4176076,4119308,5386102,4176081,4119325,5384596,4176078,4119319,5387960,4176080,4119341,5385876,4176086,4119328
3584,5413424,4213596,4157414,5412883,4213606,4157421,5413727,4213601,4157421,5413590,4213591,4157426,5411512,4213611,4157390,5414298,4213581,4157384,5412752,4213573,4157408,5413672,4213585,4157394,5411768,4213570,4157390,5411613,4213592,4157390
3840,5437784,4251148,4195520,5439674,4251116,4195526,5438128,4251112,4195514,5438928,4251150,4195510,5437289,4251138,4195508,5439800,4251128,4195508,5439486,4251144,4195500,5438588,4251142,4195508,5440986,4251118,4195500,5437088,4251134,4195490
4096,5465269,4288626,4233578,5466475,4288626,4233596,5464903,4288640,4233580,5465216,4288624,4233576,5464674,4288638,4233592,5463450,4288650,4233598,5464846,4288622,4233588,5463364,4288628,4233564,5465978,4288638,4233558,5464236,4288650,4233570
4352,5491486,4326122,4271617,5491153,4326102,4271638,5488644,4326098,4271624,5490396,4326122,4271630,5491956,4326094,4271613,5488022,4326102,4271625,5491382,4326112,4271613,5490090,4326106,4271614,5489527,4326106,4271612,5491223,4326100,4271612
4608,5517372,4363610,4309698,5518612,4363641,4309695,5516668,4363625,4309662,5517648,4363598,4309682,5516248,4363616,4309688,5518381,4363628,4309672,5516556,4363592,4309678,5515734,4363623,4309699,5516458,4363628,4309688,5518255,4363648,4309684
4864,5542044,4401168,4347805,5543317,4401184,4347792,5544506,4401165,4347798,5542542,4401171,4347786,5542538,4401170,4347806,5542578,4401180,4347786,5543362,4401167,4347798,5543372,4401165,4347784,5544266,4401182,4347794,5541124,4401172,4347786
5120,5568298,4438682,4385888,5569084,4438712,4385894,5569416,4438704,4385886,5569810,4438700,4385890,5570922,4438704,4385888,5569630,4438688,4385896,5568926,4438692,4385872,5568232,4438706,4385874,5568200,4438714,4385882,5567500,4438688,4385878
5376,5595706,4476229,4423921,5592814,4476240,4423968,5595597,4476221,4423943,5595082,4476214,4423943,5595832,4476202,4423941,5596492,4476230,4423954,5594919,4476212,4423932,5595241,4476200,4423922,5593498,4476204,4423923,5595058,4476210,4423954
5632,5620307,4513676,4461958,5621664,4513668,4461946,5620356,4513688,4461960,5620324,4513666,4461952,5620526,4513684,4461972,5620887,4513678,4461964,5623116,4513689,4461972,5621044,4513687,4461968,5621298,4513674,4461966,5620987,4513670,4461972
5888,5647905,4551217,4500050,5646694,4551207,4500036,5647440,4551221,4500044,5647405,4551205,4500040,5647512,4551227,4500046,5647613,4551196,4500038,5647740,4551225,4500050,5648452,4551235,4500046,5647574,4551220,4500052,5646302,4551219,4500056
6144,5674701,4588738,4538132,5672336,4588758,4538136,5673646,4588748,4538132,5672594,4588756,4538138,5673916,4588756,4538130,5674450,4588750,4538132,5673413,4588750,4538124,5673320,4588754,4538120,5675046,4588734,4538107,5673004,4588736,4538134
6400,5700435,4626256,4576167,5699578,4626244,4576174,5701632,4626278,4576201,5700293,4626268,4576200,5699718,4626274,4576201,5699422,4626258,4576190,5697979,4626272,4576186,5698240,4626250,4576186,5700710,4626279,4576188,5700922,4626272,4576199
6656,5723838,4663748,4614220,5726976,4663764,4614212,5726046,4663758,4614222,5725563,4663761,4614222,5726415,4663750,4614220,5724105,4663767,4614232,5725339,4663774,4614224,5724994,4663744,4614214,5724278,4663742,4614238,5726070,4663746,4614242
6912,5752034,4701282,4652282,5751929,4701293,4652302,5751982,4701296,4652253,5752720,4701279,4652296,5750078,4701272,4652310,5753010,4701271,4652300,5751580,4701272,4652268,5751034,4701288,4652298,5751416,4701276,4652292,5751954,4701278,4652282
7168,5778187,4738866,4690426,5777786,4738873,4690418,5778093,4738862,4690412,5778580,4738872,4690408,5778041,4738864,4690412,5775798,4738856,4690414,5778878,4738860,4690408,5780133,4738864,4690408,5778386,4738862,4690418,5777369,4738860,4690414
7424,5803738,4776391,4728422,5804618,4776409,4728433,5804622,4776397,4728426,5802744,4776406,4728442,5804908,4776395,4728426,5804100,4776410,4728424,5804440,4776404,4728404,5802930,4776413,4728416,5803896,4776403,4728416,5804831,4776398,4728414
7680,5831436,4813886,4766448,5831822,4813896,4766476,5830436,4813910,4766458,5830486,4813891,4766456,5829966,4813887,4766453,5829738,4813888,4766455,5830440,4813883,4766458,5829092,4813898,4766445,5830004,4813896,4766445,5831149,4813895,4766442
7936,5855263,4851432,4804531,5856538,4851432,4804539,5856998,4851432,4804543,5855156,4851432,4804556,5857010,4851428,4804543,5856439,4851438,4804536,5856608,4851440,4804543,5857302,4851448,4804518,5855342,4851430,4804527,5856007,4851426,4804523
8192,5882202,4888965,4842632,5880432,4888963,4842592,5881772,4888955,4842606,5882878,4888963,4842596,5882678,4888946,4842594,5880926,4888962,4842606,5882008,4888973,4842594,5883463,4888980,4842616,5883024,4888964,4842600,5882066,4888966,4842588
8448,5907736,4926500,4880668,5906094,4926498,4880678,5908404,4926500,4880652,5907107,4926490,4880688,5907806,4926496,4880666,5909041,4926489,4880652,5907256,4926482,4880654,5907438,4926486,4880662,5909074,4926477,4880666,5908710,4926482,4880652
8704,5934678,4964024,4918750,5932508,4964030,4918750,5933282,4964030,4918746,5934573,4964030,4918754,5934566,4964034,4918754,5933396,4964028,4918748,5933188,4964048,4918774,5934641,4964042,4918766,5934960,4964026,4918758,5936349,4964038,4918770
8960,5960364,5001530,4956823,5960959,5001518,4956816,5958908,5001524,4956815,5960894,5001528,4956797,5960062,5001512,4956833,5959035,5001530,4956832,5959766,5001520,4956813,5960971,5001535,4956821,5959410,5001520,4956809,5959944,5001520,4956815
9216,5986279,5039061,4994915,5985523,5039077,4994899,5984774,5039066,4994902,5987268,5039063,4994900,5987664,5039066,4994902,5986612,5039066,4994914,5986722,5039049,4994904,5987264,5039085,4994912,5986612,5039077,4994891,5986088,5039055,4994900
9472,6013918,5076651,5033010,6013456,5076651,5033021,6011725,5076653,5033012,6012930,5076642,5033011,6012517,5076648,5033020,6012194,5076651,5033005,6012038,5076638,5033024,6012903,5076655,5033020,6013575,5076646,5032992,6012926,5076634,5033003
9728,6037388,5114182,5071044,6038840,5114206,5071062,6038324,5114190,5071072,6039086,5114180,5071086,6038031,5114181,5071068,6038721,5114202,5071072,6040045,5114186,5071100,6040149,5114174,5071084,6038114,5114189,5071082,6037613,5114193,5071078
9984,6065713,5151706,5109111,6063912,5151720,5109117,6065910,5151702,5109113,6064720,5151718,5109099,6063840,5151696,5109102,6063781,5151712,5109110,6064312,5151690,5109119,6063748,5151720,5109125,6064862,5151694,5109122,6062313,5151698,5109119
10240,6089756,5189244,5147203,6090292,5189250,5147194,6088578,5189257,5147184,6090714,5189241,5147192,6090366,5189251,5147204,6090596,5189238,5147172,6089112,5189245,5147177,6091393,5189252,5147175,6089402,5189235,5147186,6089432,5189242,5147190
10496,6114562,5226820,5185272,6118703,5226816,5185266,6115980,5226826,5185272,6117064,5226812,5185266,6116940,5226812,5185280,6118676,5226820,5185290,6115520,5226812,5185270,6117522,5226800,5185284,6115754,5226810,5185262,6115230,5226810,5185268
10752,6143034,5264371,5223370,6143244,5264397,5223360,6142937,5264378,5223352,6143844,5264367,5223370,6143337,5264391,5223364,6143818,5264378,5223354,6142735,5264361,5223366,6142670,5264378,5223340,6143874,5264383,5223366,6143118,5264385,5223378
11008,6168897,5301974,5261460,6167832,5301954,5261442,6169594,5301930,5261434,6168888,5301944,5261440,6167826,5301938,5261468,6168030,5301942,5261436,6169342,5301948,5261442,6167882,5301942,5261442,6170134,5301924,5261446,6168508,5301964,5261452
11264,6194618,5339462,5299508,6194439,5339479,5299489,6193926,5339477,5299492,6196446,5339466,5299493,6195952,5339474,5299483,6195092,5339509,5299508,6195082,5339470,5299496,6196324,5339454,5299473,6193671,5339476,5299501,6194822,5339495,5299505
11520,6219382,5377032,5337583,6220056,5377038,5337566,6222310,5377020,5337574,6219560,5377024,5337580,6219772,5377030,5337576,6220666,5377042,5337586,6222098,5377060,5337581,6221879,5377036,5337569,6221480,5377022,5337600,6219942,5377056,5337605
11776,6247641,5414605,5375681,6245843,5414598,5375666,6246519,5414620,5375672,6246990,5414611,5375687,6246320,5414617,5375662,6247666,5414605,5375664,6246883,5414602,5375664,6246932,5414612,5375668,6248102,5414629,5375684,6246968,5414622,5375672
12032,6275492,5452178,5413768,6273554,5452212,5413772,6275190,5452214,5413768,6273446,5452200,5413778,6273914,5452208,5413776,6273412,5452222,5413778,6272582,5452213,5413778,6271616,5452208,5413774,6272758,5452200,5413768,6275026,5452204,5413780
12288,6298200,5489731,5451844,6299020,5489737,5451832,6299828,5489750,5451832,6296768,5489749,5451830,6301390,5489759,5451834,6297658,5489729,5451834,6299062,5489750,5451840,6298536,5489763,5451803,6299672,5489752,5451838,6298751,5489745,5451822
12544,6323340,5527304,5489916,6325372,5527333,5489928,6325556,5527316,5489930,6325812,5527330,5489930,6327054,5527316,5489936,6324822,5527333,5489920,6324296,5527312,5489938,6325757,5527333,5489940,6324948,5527343,5489946,6326128,5527338,5489928
12800,6352020,5564952,5528070,6351409,5564964,5528076,6351380,5564944,5528052,6352864,5564944,5528048,6352730,5564960,5528064,6351530,5564948,5528060,6349155,5564950,5528052,6352511,5564952,5528052,6350686,5564952,5528060,6350642,5564944,5528056
13056,6377300,5602524,5566164,6377440,5602534,5566166,6377071,5602536,5566142,6376251,5602536,5566172,6378974,5602528,5566168,6377971,5602532,5566174,6376571,5602540,5566168,6378481,5602540,5566182,6377825,5602530,5566168,6378804,5602542,5566174
13312,6403945,5640123,5604240,6403216,5640104,5604256,6403390,5640123,5604245,6401424,5640126,5604253,6403347,5640110,5604249,6405018,5640116,5604251,6403982,5640122,5604232,6403748,5640106,5604254,6403520,5640114,5604244,6403859,5640114,5604242
13568,6430348,5677748,5642372,6428629,5677757,5642372,6431373,5677734,5642380,6430410,5677716,5642376,6429800,5677751,5642378,6429794,5677734,5642370,6428582,5677732,5642388,6428458,5677727,5642376,6430540,5677733,5642390,6429673,5677725,5642372
13824,6455396,5715361,5680492,6455824,5715364,5680512,6457714,5715383,5680512,6454122,5715355,5680516,6456690,5715361,5680510,6454437,5715358,5680502,6458792,5715357,5680492,6454842,5715359,5680522,6457510,5715357,5680504,6457597,5715350,5680534
14080,6481293,5752970,5718630,6481866,5752990,5718632,6481794,5752968,5718634,6482464,5753005,5718642,6480616,5752983,5718632,6480814,5752980,5718636,6482766,5753002,5718642,6482540,5752972,5718642,6481006,5752986,5718638,6479638,5752976,5718640
14336,6507378,5790614,5756762,6507810,5790600,5756768,6507583,5790628,5756764,6507312,5790616,5756770,6509616,5790584,5756780,6507190,5790606,5756762,6508348,5790588,5756752,6507781,5790612,5756746,6506062,5790612,5756785,6508590,5790604,5756772
14592,6535278,5828160,5794842,6535872,5828190,5794854,6534526,5828146,5794836,6535999,5828176,5794864,6534622,5828176,5794844,6533932,5828170,5794852,6534682,5828180,5794834,6534654,5828162,5794840,6534774,5828175,5794834,6533180,5828176,5794848
14848,6559982,5865816,5832980,6561136,5865791,5832972,6559246,5865802,5832976,6560344,5865802,5832960,6559256,5865811,5832974,6561108,5865795,5832964,6560936,5865802,5832964,6561790,5865809,5832970,6559822,5865799,5832986,6560676,5865811,5832994
15104,6586133,5903456,5871132,6587072,5903446,5871119,6586664,5903440,5871129,6585706,5903445,5871125,6586212,5903454,5871140,6585724,5903452,5871117,6586304,5903452,5871119,6588356,5903434,5871126,6585445,5903452,5871123,6587181,5903444,5871140
15360,6614414,5941070,5909240,6611982,5941078,5909246,6612218,5941065,5909261,6611528,5941098,5909251,6615162,5941074,5909233,6611885,5941080,5909236,6612724,5941090,5909257,6610382,5941078,5909256,6611707,5941079,5909254,6612746,5941094,5909259
15616,6637159,5978676,5947361,6638188,5978680,5947347,6638688,5978681,5947367,6638854,5978689,5947343,6638786,5978684,5947366,6638190,5978681,5947349,6638350,5978662,5947347,6638798,5978688,5947360,6639189,5978666,5947351,6638772,5978688,5947346
15872,6663546,6016311,5985485,6666423,6016297,5985467,6663136,6016309,5985475,6665000,6016310,5985481,6664966,6016309,5985484,6664650,6016319,5985482,6663622,6016309,5985478,6664633,6016319,5985487,6664600,6016322,5985487,6663292,6016324,5985500
16128,6692358,6053986,6023640,6690664,6053958,6023632,6689954,6053974,6023642,6691119,6053987,6023629,6691115,6053954,6023636,6691504,6053978,6023662,6691604,6053977,6023650,6689944,6053964,6023654,6689728,6053957,6023648,6691312,6053970,6023646
16384,6716556,6091632,6061808,6715206,6091612,6061780,6716138,6091603,6061782,6717535,6091609,6061756,6717098,6091624,6061776,6716832,6091617,6061798,6718409,6091612,6061752,6718820,6091630,6061796,6716399,6091607,6061780,6718232,6091624,6061786
16640,6742104,6129251,6099898,6741996,6129234,6099898,6742384,6129255,6099878,6742934,6129270,6099902,6742516,6129278,6099880,6741849,6129262,6099884,6743641,6129253,6099902,6743530,6129262,6099894,6745090,6129261,6099920,6744326,6129241,6099902
16896,6770994,6166846,6137984,6770094,6166859,6137952,6769756,6166853,6137968,6768812,6166868,6137980,6771094,6166846,6137976,6769342,6166834,6137982,6770204,6166836,6137978,6768690,6166810,6137960,6769000,6166834,6137962,6770176,6166865,6137970
17152,6795986,6204489,6176090,6796188,6204478,6176094,6794176,6204490,6176078,6796605,6204500,6176102,6794071,6204498,6176100,6794894,6204492,6176104,6796311,6204493,6176102,6795503,6204512,6176110,6795281,6204494,6176090,6794614,6204457,6176084
17408,6821202,6242127,6214226,6820358,6242132,6214238,6822010,6242137,6214234,6821974,6242129,6214234,6820808,6242143,6214244,6820666,6242129,6214240,6822174,6242118,6214218,6823224,6242124,6214212,6821858,6242117,6214218,6820842,6242138,6214226
17664,6848396,6279782,6252371,6847462,6279745,6252364,6847957,6279751,6252366,6846586,6279760,6252362,6847322,6279760,6252362,6847954,6279757,6252362,6848862,6279770,6252338,6845854,6279754,6252354,6845701,6279757,6252350,6848124,6279748,6252354
17920,6874830,6317372,6290442,6874348,6317352,6290456,6872748,6317354,6290454,6873268,6317372,6290438,6871330,6317348,6290436,6876272,6317354,6290438,6874262,6317344,6290446,6873440,6317338,6290432,6873262,6317342,6290438,6873084,6317356,6290460
18176,6899496,6354996,6328590,6901904,6354994,6328596,6898595,6355001,6328580,6900247,6354994,6328588,6899966,6355007,6328590,6899318,6354976,6328590,6899281,6354972,6328572,6899312,6354996,6328588,6899992,6354996,6328570,6898961,6354980,6328584
18432,6926472,6392665,6366753,6926172,6392688,6366749,6928670,6392675,6366757,6925332,6392672,6366725,6926223,6392681,6366730,6926998,6392664,6366763,6926575,6392666,6366733,6926938,6392654,6366760,6926680,6392676,6366761,6925658,6392681,6366758
18688,6952235,6430305,6404878,6955136,6430308,6404874,6951727,6430305,6404884,6952608,6430290,6404859,6951441,6430305,6404896,6952011,6430316,6404888,6951560,6430314,6404867,6954372,6430298,6404886,6954132,6430313,6404869,6952253,6430314,6404883
18944,6977632,6467896,6442983,6977266,6467892,6442963,6979142,6467906,6442962,6980702,6467896,6442981,6978521,6467886,6442993,6976750,6467894,6442978,6978289,6467896,6442975,6976734,6467904,6442971,6977734,6467900,6443004,6978828,6467898,6442973
19200,7006248,6505542,6481118,7003780,6505540,6481122,7003712,6505536,6481136,7004251,6505549,6481134,7004866,6505561,6481136,7004901,6505534,6481111,7006814,6505530,6481101,7004541,6505547,6481132,7003470,6505547,6481126,7004148,6505552,6481104
19456,7030328,6543166,6519256,7030435,6543176,6519266,7030135,6543204,6519254,7030138,6543189,6519256,7031298,6543181,6519258,7031246,6543176,6519264,7030669,6543193,6519260,7029486,6543193,6519270,7031486,6543205,6519284,7031938,6543178,6519278
19712,7056150,6580837,6557422,7056806,6580848,6557415,7055659,6580848,6557408,7056206,6580855,6557402,7056728,6580858,6557423,7055359,6580848,6557420,7056688,6580862,6557406,7058062,6580844,6557426,7058797,6580852,6557416,7057188,6580841,6557398
19968,7081614,6618492,6595528,7083198,6618461,6595553,7081442,6618466,6595544,7081467,6618483,6595535,7083880,6618480,6595577,7083856,6618487,6595549,7083456,6618484,6595559,7082240,6618476,6595542,7081722,6618470,6595558,7081460,6618477,6595532
20224,7110054,6656050,6633642,7110696,6656078,6633643,7107580,6656078,6633630,7108660,6656091,6633660,7110113,6656086,6633628,7108902,6656078,6633658,7109858,6656101,6633622,7109642,6656094,6633626,7109385,6656076,6633628,7106804,6656089,6633648
20480,7134936,6693716,6671778,7135550,6693749,6671776,7136714,6693729,6671758,7136764,6693725,6671773,7134096,6693740,6671767,7136262,6693725,6671784,7133341,6693729,6671761,7135232,6693731,6671778,7135882,6693716,6671761,7136574,6693720,6671772
20736,7161236,6731376,6709904,7159828,6731367,6709900,7160158,6731370,6709918,7160569,6731371,6709920,7160802,6731400,6709910,7160485,6731369,6709920,7161975,6731374,6709905,7158952,6731394,6709906,7161258,6731384,6709898,7161829,6731385,6709919
20992,7188964,6769025,6748034,7187875,6769002,6748034,7187138,6769003,6748014,7185858,6769011,6748028,7187594,6769008,6748013,7184558,6769007,6748020,7186626,6769017,6748021,7185562,6769026,6748025,7187865,6769011,6748028,7187569,6769022,6748027
21248,7214236,6806616,6786116,7212944,6806604,6786120,7214316,6806612,6786127,7214986,6806606,6786116,7212454,6806618,6786096,7214548,6806608,6786115,7214408,6806608,6786112,7213946,6806618,6786109,7213262,6806604,6786112,7212563,6806584,6786104
21504,7239699,6844256,6824222,7238718,6844248,6824236,7241466,6844244,6824244,7239008,6844246,6824246,7240103,6844252,6824226,7238829,6844244,6824225,7237759,6844244,6824235,7238063,6844240,6824229,7241595,6844250,6824250,7239723,6844238,6824235
21760,7265592,6881932,6862378,7267382,6881916,6862386,7265266,6881909,6862392,7264931,6881929,6862386,7264978,6881915,6862390,7266039,6881916,6862394,7264282,6881912,6862386,7265177,6881909,6862363,7265206,6881916,6862390,7265180,6881905,6862406
22016,7289526,6919564,6900512,7292364,6919577,6900516,7292832,6919564,6900520,7291942,6919564,6900518,7291250,6919563,6900504,7292590,6919555,6900512,7291489,6919555,6900502,7292886,6919563,6900520,7291655,6919564,6900516,7293149,6919570,6900514
22272,7317856,6957188,6938620,7316382,6957193,6938628,7316666,6957199,6938638,7318972,6957208,6938654,7317782,6957208,6938648,7318540,6957222,6938632,7318616,6957193,6938658,7318090,6957227,6938640,7318578,6957203,6938648,7317238,6957208,6938646
22528,7344457,6994794,6976732,7344469,6994823,6976716,7344428,6994804,6976728,7343492,6994796,6976730,7344991,6994811,6976706,7345024,6994811,6976734,7343713,6994825,6976732,7346440,6994798,6976710,7343156,6994798,6976734,7343758,6994800,6976730
22784,7370610,7032438,7014850,7370836,7032453,7014860,7371768,7032424,7014848,7368680,7032440,7014860,7371222,7032426,7014836,7370363,7032449,7014848,7367897,7032446,7014838,7370276,7032442,7014836,7370160,7032436,7014850,7369525,7032453,7014852
23040,7396019,7070121,7052988,7395230,7070105,7053006,7396826,7070104,7052986,7394545,7070084,7052972,7398358,7070096,7052976,7397579,7070119,7053000,7396915,7070101,7052978,7397208,7070113,7052990,7396070,7070087,7052994,7396962,7070086,7052992
23296,7422963,7107744,7091135,7421878,7107719,7091114,7423483,7107728,7091114,7422032,7107739,7091121,7423633,7107742,7091136,7421216,7107755,7091106,7422495,7107751,7091110,7421164,7107751,7091104,7422924,7107741,7091096,7422057,7107750,7091120
23552,7447513,7145314,7129176,7448148,7145332,7129188,7446872,7145336,7129190,7450078,7145326,7129188,7447043,7145342,7129194,7447722,7145348,7129174,7448586,7145361,7129202,7449679,7145338,7129210,7448462,7145365,7129188,7447254,7145348,7129218
23808,7475998,7182997,7167324,7475430,7182988,7167314,7476108,7182974,7167292,7474476,7182993,7167304,7473462,7182992,7167330,7474427,7182966,7167290,7472394,7182988,7167300,7475714,7182988,7167310,7475331,7182976,7167302,7475487,7182991,7167302
24064,7500666,7220648,7205449,7499732,7220649,7205470,7500987,7220663,7205464,7500090,7220650,7205457,7500358,7220652,7205455,7500569,7220654,7205450,7501698,7220653,7205462,7501026,7220631,7205458,7499626,7220643,7205457,7499714,7220639,7205436
24320,7526140,7258282,7243571,7527573,7258298,7243576,7526291,7258296,7243587,7525718,7258292,7243579,7527664,7258285,7243572,7526437,7258274,7243582,7527890,7258283,7243583,7526996,7258270,7243556,7525926,7258290,7243574,7526838,7258276,7243581
24576,7553500,7295898,7281672,7553032,7295896,7281677,7554736,7295890,7281673,7553913,7295884,7281672,7554726,7295866,7281662,7552869,7295896,7281681,7551490,7295898,7281672,7552878,7295884,7281648,7552310,7295876,7281652,7550623,7295876,7281656
24832,7578879,7333539,7319779,7577900,7333539,7319779,7578901,7333524,7319791,7581168,7333538,7319796,7579561,7333530,7319776,7578938,7333534,7319780,7578930,7333524,7319781,7578510,7333539,7319768,7580525,7333544,7319803,7578309,7333552,7319786
25088,7605194,7371192,7357918,7606586,7371195,7357910,7606086,7371177,7357912,7604873,7371182,7357908,7605416,7371180,7357929,7604788,7371191,7357925,7604708,7371185,7357900,7606928,7371222,7357922,7603984,7371185,7357920,7604358,7371192,7357919
25344,7629924,7408834,7396037,7632734,7408838,7396035,7630246,7408812,7396022,7631396,7408808,7396048,7631654,7408849,7396031,7629726,7408827,7396026,7630704,7408809,7396023,7631708,7408842,7396029,7631380,7408824,7396022,7631786,7408826,7396023
25600,7656329,7446470,7434148,7656830,7446458,7434157,7655618,7446463,7434160,7656781,7446470,7434147,7657295,7446470,7434166,7655357,7446479,7434151,7656476,7446467,7434157,7658544,7446467,7434164,7657752,7446483,7434162,7658871,7446480,7434162
25856,7684072,7484076,7472231,7682064,7484064,7472233,7682820,7484070,7472223,7683649,7484072,7472243,7684972,7484082,7472235,7684062,7484086,7472247,7684220,7484068,7472237,7683426,7484089,7472229,7683870,7484060,7472230,7684038,7484062,7472237
26112,7709356,7521743,7510361,7709696,7521719,7510376,7709344,7521732,7510371,7709802,7521700,7510364,7710028,7521716,7510363,7708688,7521722,7510373,7710417,7521737,7510353,7708734,7521718,7510373,7707712,7521731,7510378,7709574,7521728,7510392
26368,7736050,7559397,7548512,7735518,7559385,7548493,7736894,7559386,7548517,7735646,7559388,7548520,7735228,7559379,7548512,7734144,7559400,7548522,7738106,7559383,7548514,7734297,7559405,7548528,7734475,7559410,7548515,7735877,7559381,7548512
26624,7761613,7597031,7586627,7762258,7597030,7586623,7761272,7597041,7586617,7760838,7597041,7586632,7761829,7597022,7586630,7761008,7597034,7586619,7761662,7597038,7586648,7761598,7597023,7586630,7759912,7597053,7586617,7762104,7597038,7586638
26880,7788179,7634633,7624686,7787300,7634630,7624719,7788146,7634634,7624721,7787908,7634633,7624714,7789288,7634632,7624704,7789618,7634606,7624707,7787793,7634640,7624736,7787910,7634633,7624698,7786903,7634643,7624701,7787046,7634636,7624715
27136,7814823,7672268,7662825,7814462,7672292,7662839,7813180,7672264,7662829,7815774,7672282,7662830,7815984,7672279,7662842,7813113,7672265,7662846,7811854,7672279,7662820,7813864,7672266,7662833,7816196,7672272,7662843,7815644,7672279,7662821
27392,7841766,7709958,7700986,7839899,7709963,7701000,7839536,7709965,7700994,7840050,7709951,7700992,7840446,7709952,7700972,7840972,7709957,7701018,7838824,7709972,7700976,7839538,7709956,7700980,7840689,7709943,7700986,7840664,7709961,7700980
27648,7867090,7747614,7739112,7866550,7747612,7739124,7865852,7747612,7739128,7865847,7747604,7739092,7864866,7747622,7739112,7866092,7747605,7739106,7866942,7747610,7739128,7865670,7747620,7739130,7866812,7747610,7739122,7866294,7747624,7739116
27904,7892629,7785243,7777226,7893091,7785256,7777230,7892372,7785250,7777238,7890478,7785229,7777214,7893788,7785260,7777244,7890798,7785256,7777242,7892412,7785248,7777230,7891906,7785262,7777244,7893794,7785254,7777230,7891394,7785234,7777238
28160,7918494,7822852,7815300,7918398,7822842,7815310,7919236,7822859,7815306,7918149,7822861,7815312,7917639,7822844,7815298,7918032,7822860,7815324,7917588,7822841,7815310,7918996,7822835,7815296,7917777,7822865,7815302,7919125,7822848,7815304
