dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
4096,5465154,4286597,4229316,5463414,4286598,4229303,5462352,4286596,4229310,5464216,4286596,4229324,5464273,4286584,4229316,5465864,4286597,4229310,5465496,4286590,4229304,5464412,4286570,4229310,5463935,4286582,4229301,5463880,4286617,4229322
4352,5489094,4324112,4267408,5491952,4324104,4267406,5490802,4324104,4267392,5490374,4324093,4267386,5490154,4324101,4267410,5491876,4324103,4267396,5490884,4324097,4267390,5490570,4324108,4267404,5490302,4324092,4267410,5489028,4324092,4267406
4608,5514742,4361572,4305455,5516690,4361580,4305455,5515001,4361592,4305463,5515884,4361553,4305432,5518182,4361570,4305453,5517530,4361572,4305458,5516261,4361588,4305450,5516374,4361574,4305466,5517420,4361576,4305420,5516806,4361557,4305436
4864,5543632,4399101,4343557,5542848,4399096,4343566,5541650,4399107,4343584,5541946,4399096,4343545,5542336,4399114,4343568,5543048,4399108,4343541,5543197,4399112,4343557,5542509,4399103,4343548,5542843,4399084,4343570,5542796,4399104,4343550
5120,5567544,4436682,4381697,5570065,4436676,4381717,5569176,4436690,4381721,5567716,4436682,4381721,5568225,4436670,4381691,5569215,4436698,4381713,5567182,4436680,4381702,5567960,4436676,4381705,5568294,4436678,4381696,5568140,4436678,4381700
5376,5595048,4474216,4419794,5595730,4474187,4419792,5596636,4474202,4419790,5595659,4474194,4419786,5593596,4474204,4419820,5595790,4474199,4419796,5595524,4474180,4419788,5594787,4474203,4419808,5593954,4474220,4419804,5597150,4474185,4419786
5632,5621150,4511732,4457913,5621244,4511740,4457908,5619430,4511747,4457894,5619680,4511704,4457900,5618734,4511734,4457902,5621874,4511730,4457876,5621306,4511760,4457894,5621089,4511740,4457899,5621502,4511714,4457902,5621241,4511708,4457886
5888,5648646,4549217,4495940,5648900,4549219,4495935,5647380,4549230,4495936,5647080,4549211,4495937,5647489,4549232,4495948,5646507,4549216,4495947,5648190,4549220,4495943,5644132,4549221,4495950,5646762,4549221,4495950,5648832,4549225,4495937
6144,5672360,4586748,4534024,5673752,4586752,4534036,5672350,4586750,4534046,5674612,4586752,4534038,5672970,4586744,4534048,5672472,4586758,4534054,5671897,4586734,4534026,5672541,4586754,4534050,5673049,4586762,4534062,5673756,4586748,4534020
6400,5699864,4624319,4572196,5698297,4624300,4572192,5699289,4624316,4572178,5698676,4624342,4572197,5699744,4624322,4572179,5699794,4624324,4572169,5697722,4624285,4572171,5700251,4624304,4572179,5700566,4624322,4572163,5700806,4624328,4572183
6656,5726141,4661865,4610266,5726108,4661855,4610272,5725668,4661853,4610278,5723652,4661870,4610264,5726444,4661840,4610260,5726650,4661858,4610258,5725154,4661844,4610282,5725357,4661862,4610290,5724574,4661859,4610270,5723041,4661862,4610284
6912,5751780,4699362,4648326,5752097,4699356,4648324,5750405,4699333,4648322,5749783,4699345,4648330,5751056,4699351,4648322,5750860,4699348,4648310,5753904,4699340,4648318,5750439,4699343,4648334,5752380,4699343,4648318,5750482,4699329,4648322
7168,5778880,4736882,4686443,5776696,4736890,4686415,5776675,4736888,4686427,5776238,4736910,4686419,5778114,4736870,4686427,5778634,4736866,4686390,5776214,4736880,4686420,5776892,4736874,4686424,5777791,4736872,4686432,5776851,4736884,4686415
7424,5803788,4774466,4724548,5802875,4774450,4724540,5803126,4774446,4724532,5804398,4774446,4724550,5804500,4774428,4724538,5802876,4774440,4724558,5802476,4774468,4724565,5801848,4774446,4724554,5804644,4774478,4724548,5803178,4774468,4724544
7680,5827890,4812007,4762632,5828722,4811995,4762655,5828740,4811985,4762628,5829058,4811991,4762629,5829228,4811968,4762628,5829969,4811987,4762635,5829578,4811999,4762626,5829194,4811984,4762629,5830340,4811981,4762629,5829307,4811997,4762642
7936,5854544,4849461,4800687,5855674,4849477,4800669,5855144,4849482,4800680,5854108,4849470,4800670,5856162,4849472,4800663,5857144,4849484,4800671,5855855,4849471,4800655,5855290,4849469,4800651,5854581,4849459,4800666,5856841,4849482,4800666
8192,5880786,4887040,4838778,5882237,4887018,4838718,5881214,4887040,4838778,5880121,4887032,4838760,5881780,4887027,4838756,5882656,4887015,4838719,5880028,4887018,4838758,5882540,4887009,4838758,5881070,4887029,4838752,5881588,4887049,4838746
8448,5908858,4924614,4876842,5907880,4924612,4876836,5907493,4924649,4876844,5907639,4924646,4876861,5908266,4924618,4876838,5907242,4924642,4876854,5908858,4924628,4876836,5908189,4924615,4876855,5910378,4924616,4876846,5907180,4924643,4876855
8704,5932734,4962188,4914942,5933974,4962170,4914929,5934816,4962172,4914937,5932840,4962160,4914938,5935646,4962166,4914954,5934452,4962178,4914946,5933680,4962174,4914946,5932960,4962168,4914947,5933466,4962178,4914941,5932902,4962192,4914964
8960,5962596,4999709,4953034,5960706,4999742,4953036,5960430,4999718,4953042,5960060,4999731,4953018,5958226,4999719,4953042,5958610,4999718,4953056,5960710,4999724,4953038,5959918,4999731,4953034,5957766,4999729,4953034,5959274,4999698,4953036
9216,5986363,5037218,4991082,5986794,5037202,4991086,5986432,5037222,4991078,5985050,5037236,4991074,5986718,5037232,4991097,5984586,5037212,4991094,5985224,5037218,4991078,5985946,5037216,4991088,5987252,5037222,4991092,5986648,5037212,4991088
9472,6011692,5074757,5029204,6012412,5074783,5029214,6013930,5074800,5029210,6012242,5074777,5029195,6013216,5074764,5029187,6011550,5074766,5029182,6012192,5074758,5029189,6014061,5074754,5029183,6011456,5074784,5029179,6013883,5074763,5029190
9728,6037846,5112345,5067317,6038958,5112350,5067343,6037892,5112346,5067329,6039062,5112352,5067340,6039367,5112353,5067337,6039554,5112348,5067327,6037711,5112344,5067337,6037806,5112346,5067319,6038214,5112369,5067328,6036581,5112354,5067336
9984,6064077,5149934,5105454,6063245,5149904,5105456,6064518,5149908,5105466,6062816,5149920,5105458,6064617,5149912,5105452,6063758,5149919,5105438,6064632,5149908,5105462,6063947,5149916,5105460,6063546,5149914,5105456,6065270,5149900,5105454
10240,6090902,5187411,5143520,6091198,5187405,5143531,6090118,5187444,5143535,6090246,5187425,5143524,6089576,5187404,5143486,6090663,5187408,5143514,6091060,5187398,5143516,6088934,5187420,5143510,6090920,5187427,5143522,6091752,5187434,5143524
10496,6116164,5224982,5181638,6117094,5224988,5181631,6118228,5224988,5181625,6118346,5224993,5181618,6116908,5224976,5181625,6117172,5224976,5181604,6115524,5224987,5181617,6116156,5224987,5181623,6115258,5224950,5181620,6116804,5224971,5181623
10752,6144399,5262570,5219738,6142634,5262587,5219752,6141509,5262568,5219747,6142827,5262558,5219753,6141778,5262556,5219749,6140116,5262571,5219749,6140483,5262571,5219766,6141934,5262554,5219734,6141608,5262532,5219718,6141432,5262573,5219730
11008,6168232,5300114,5257819,6169817,5300106,5257836,6169673,5300126,5257850,6169550,5300128,5257856,6168373,5300108,5257838,6169056,5300144,5257843,6167822,5300126,5257845,6170310,5300134,5257836,6168112,5300116,5257846,6168516,5300112,5257831
11264,6194476,5337686,5295912,6194262,5337689,5295914,6194068,5337671,5295914,6194540,5337682,5295912,6195589,5337676,5295906,6192886,5337674,5295926,6196456,5337673,5295910,6195599,5337677,5295950,6194413,5337680,5295914,6196802,5337669,5295930
11520,6222337,5375267,5334024,6221040,5375232,5334041,6221633,5375231,5334010,6220302,5375254,5334026,6220402,5375238,5334016,6220110,5375241,5334012,6221316,5375241,5334024,6221147,5375250,5333998,6223124,5375222,5333998,6220712,5375225,5334035
11776,6248340,5412825,5372142,6248042,5412830,5372120,6246830,5412833,5372140,6246814,5412835,5372146,6248624,5412825,5372140,6248390,5412819,5372146,6246466,5412845,5372136,6246784,5412818,5372142,6247950,5412818,5372148,6247077,5412827,5372144
12032,6272692,5450434,5410274,6273528,5450428,5410278,6274482,5450437,5410284,6271386,5450425,5410252,6273297,5450414,5410282,6272882,5450443,5410296,6272212,5450435,5410280,6274162,5450445,5410269,6273607,5450451,5410278,6272475,5450462,5410284
12288,6299256,5488036,5448418,6299567,5488026,5448389,6299069,5488026,5448406,6298474,5488023,5448421,6300316,5488018,5448398,6300788,5488030,5448409,6301268,5488029,5448397,6299047,5488022,5448410,6297774,5488027,5448411,6298978,5488042,5448406
12544,6326386,5525572,5486473,6326502,5525568,5486469,6324003,5525574,5486479,6325429,5525578,5486490,6325354,5525582,5486474,6326170,5525586,5486486,6324250,5525592,5486483,6325024,5525586,5486472,6324692,5525578,5486486,6324592,5525576,5486502
12800,6351456,5563186,5524638,6350717,5563184,5524618,6350104,5563186,5524601,6351662,5563178,5524605,6352148,5563196,5524612,6350436,5563180,5524598,6352248,5563156,5524592,6351364,5563162,5524592,6350318,5563172,5524598,6350207,5563154,5524608
13056,6377766,5600798,5562764,6377386,5600788,5562746,6377428,5600798,5562764,6377230,5600808,5562770,6379583,5600802,5562766,6378080,5600792,5562758,6376472,5600784,5562756,6377484,5600804,5562760,6378069,5600806,5562762,6377196,5600778,5562764
13312,6404652,5638431,5600888,6404138,5638422,5600914,6404627,5638390,5600892,6403321,5638408,5600914,6403673,5638408,5600912,6404572,5638417,5600894,6404414,5638424,5600928,6403274,5638415,5600910,6404852,5638416,5600910,6402847,5638410,5600894
13568,6430990,5675966,5638976,6431814,5675972,5638980,6430012,5675970,5638976,6428310,5675980,5638996,6430832,5675982,5638998,6429142,5675990,5638994,6430632,5676004,5639002,6429228,5675984,5638996,6428789,5675996,5639009,6430112,5675974,5639010
13824,6455224,5713598,5677156,6456441,5713604,5677154,6455946,5713602,5677134,6453902,5713621,5677152,6456218,5713594,5677144,6456408,5713616,5677152,6456124,5713604,5677124,6454742,5713600,5677128,6454750,5713614,5677140,6456214,5713606,5677112
14080,6483572,5751263,5715322,6482895,5751259,5715324,6482703,5751283,5715322,6482060,5751267,5715330,6482110,5751259,5715326,6482430,5751280,5715334,6483462,5751266,5715336,6480368,5751274,5715318,6481679,5751288,5715336,6483684,5751262,5715330
14336,6507595,5788883,5753444,6508844,5788892,5753455,6507941,5788880,5753436,6509064,5788879,5753474,6509154,5788902,5753464,6508198,5788884,5753461,6508138,5788898,5753458,6507568,5788872,5753459,6508257,5788884,5753457,6508998,5788884,5753442
14592,6534989,5826452,5791530,6534952,5826446,5791550,6534843,5826458,5791552,6532844,5826477,5791573,6535491,5826452,5791568,6533602,5826465,5791540,6532540,5826454,5791552,6533924,5826479,5791550,6535736,5826466,5791570,6533700,5826471,5791550
14848,6559702,5864118,5829722,6560958,5864118,5829718,6562201,5864120,5829728,6558690,5864126,5829734,6557310,5864114,5829728,6560753,5864110,5829726,6559720,5864100,5829714,6559456,5864116,5829740,6559643,5864092,5829704,6560826,5864092,5829720
15104,6587762,5901755,5867866,6585548,5901746,5867866,6587738,5901738,5867890,6586562,5901738,5867870,6584493,5901720,5867866,6587675,5901746,5867874,6586207,5901738,5867866,6585922,5901742,5867856,6586820,5901724,5867858,6587372,5901740,5867860
15360,6613124,5939375,5906031,6612722,5939384,5906028,6613514,5939394,5906030,6614181,5939385,5906017,6613152,5939367,5906042,6613152,5939390,5906029,6614535,5939386,5906034,6612782,5939389,5906031,6611545,5939375,5906040,6612934,5939381,5906026
15616,6637544,5977034,5944173,6638578,5977020,5944191,6639216,5977028,5944182,6640340,5977011,5944196,6637758,5977017,5944170,6640608,5977028,5944181,6639304,5977017,5944184,6639134,5977032,5944182,6637712,5977036,5944198,6639949,5977018,5944179
15872,6662237,6014609,5982292,6665495,6014598,5982278,6664380,6014594,5982274,6664120,6014602,5982276,6663806,6014600,5982282,6664898,6014597,5982274,6662678,6014600,5982296,6664280,6014608,5982286,6665114,6014607,5982292,6663970,6014611,5982282
16128,6689796,6052254,6020446,6691899,6052242,6020444,6691654,6052242,6020442,6690616,6052242,6020428,6688500,6052258,6020452,6690782,6052234,6020438,6689516,6052272,6020458,6692178,6052250,6020436,6692000,6052252,6020426,6690751,6052244,6020458
16384,6717685,6089910,6058620,6716604,6089936,6058612,6716526,6089931,6058622,6718218,6089921,6058636,6714852,6089919,6058605,6716814,6089908,6058634,6718459,6089924,6058628,6717161,6089902,6058624,6718138,6089913,6058628,6715294,6089910,6058634
16640,6742628,6127526,6096746,6742948,6127531,6096758,6743970,6127554,6096772,6742952,6127544,6096764,6741738,6127561,6096771,6741624,6127536,6096752,6743894,6127532,6096766,6740981,6127537,6096760,6744045,6127555,6096759,6741894,6127558,6096772
16896,6768744,6165160,6134874,6769500,6165151,6134868,6769744,6165148,6134874,6769938,6165159,6134888,6768146,6165156,6134874,6768094,6165162,6134886,6769481,6165134,6134872,6770344,6165145,6134866,6769254,6165151,6134878,6768232,6165144,6134884
17152,6795488,6202780,6173018,6795308,6202776,6173030,6797134,6202786,6173050,6795470,6202792,6173026,6794210,6202798,6173012,6795370,6202792,6173024,6795365,6202788,6173010,6794320,6202776,6173004,6794848,6202778,6173006,6794081,6202768,6173004
17408,6821182,6240463,6211151,6822314,6240459,6211183,6820578,6240470,6211169,6821018,6240464,6211164,6821004,6240473,6211173,6820532,6240456,6211177,6820960,6240465,6211174,6820722,6240464,6211178,6823092,6240467,6211168,6821501,6240476,6211160
17664,6848756,6278098,6249294,6848683,6278097,6249294,6849044,6278106,6249292,6847533,6278089,6249288,6847452,6278079,6249321,6847940,6278103,6249297,6847062,6278088,6249288,6846618,6278082,6249306,6847422,6278112,6249302,6847780,6278091,6249314
17920,6872152,6315760,6287468,6872048,6315760,6287472,6872438,6315785,6287495,6873308,6315756,6287476,6873976,6315792,6287474,6873579,6315774,6287490,6873279,6315758,6287481,6873556,6315774,6287468,6873370,6315770,6287480,6873082,6315758,6287470
18176,6899146,6353350,6325572,6901020,6353356,6325584,6901234,6353348,6325576,6899372,6353348,6325557,6899194,6353346,6325564,6898956,6353344,6325565,6900758,6353344,6325562,6900578,6353346,6325556,6898940,6353362,6325559,6900204,6353328,6325570
18432,6925910,6390974,6363723,6924820,6390991,6363723,6925750,6390997,6363715,6925802,6391002,6363716,6924954,6391004,6363747,6925766,6391017,6363717,6926480,6390987,6363719,6924336,6391004,6363725,6926294,6390989,6363720,6923404,6390976,6363716
18688,6952240,6428645,6401895,6951480,6428651,6401898,6950440,6428658,6401900,6952066,6428662,6401919,6950972,6428650,6401906,6951999,6428658,6401900,6951777,6428674,6401896,6951819,6428666,6401908,6952296,6428664,6401895,6952965,6428656,6401889
18944,6977620,6466296,6440030,6979502,6466284,6440042,6977901,6466316,6440075,6978108,6466314,6440048,6978992,6466308,6440044,6981280,6466290,6440055,6978188,6466286,6440034,6976972,6466292,6440067,6979691,6466298,6440054,6978088,6466306,6440068
19200,7004942,6503898,6478172,7004562,6503896,6478162,7004900,6503896,6478170,7004617,6503916,6478170,7005112,6503926,6478180,7004194,6503910,6478176,7004038,6503914,6478160,7004582,6503886,6478160,7003188,6503896,6478172,7003814,6503890,6478174
19456,7032546,6541552,6516317,7030458,6541537,6516316,7030248,6541560,6516325,7029432,6541553,6516336,7031050,6541544,6516333,7031404,6541549,6516327,7028312,6541563,6516330,7030647,6541544,6516340,7030134,6541555,6516322,7030530,6541569,6516328
19712,7056139,6579240,6554515,7055992,6579238,6554532,7057182,6579248,6554511,7056232,6579266,6554544,7056180,6579230,6554542,7056802,6579232,6554536,7055965,6579236,6554524,7056579,6579250,6554524,7055965,6579246,6554522,7056952,6579238,6554528
19968,7082176,6616866,6592669,7082993,6616883,6592678,7082566,6616892,6592661,7083190,6616885,6592691,7082492,6616883,6592665,7083068,6616870,6592696,7082122,6616897,6592680,7081120,6616860,6592661,7083283,6616866,6592665,7083736,6616883,6592671
20224,7108196,6654507,6630776,7106646,6654485,6630792,7108622,6654487,6630800,7109586,6654482,6630807,7108088,6654476,6630786,7108186,6654475,6630790,7109422,6654484,6630794,7109396,6654477,6630780,7107730,6654471,6630774,7107652,6654486,6630768
20480,7135192,6692111,6668938,7135287,6692126,6668956,7132522,6692125,6668940,7134121,6692136,6668930,7136032,6692132,6668946,7134076,6692119,6668942,7135112,6692117,6668942,7135186,6692132,6668928,7136042,6692124,6668918,7134347,6692116,6668934
20736,7160372,6729820,6707144,7161358,6729823,6707130,7160224,6729827,6707136,7160098,6729808,6707146,7160694,6729821,6707152,7161416,6729819,6707144,7160181,6729848,6707144,7160839,6729836,6707162,7160476,6729821,6707136,7160907,6729824,6707152
20992,7187650,6767450,6745282,7186469,6767464,6745278,7186479,6767472,6745288,7186608,6767471,6745302,7186816,6767467,6745276,7188342,6767461,6745286,7187311,6767439,6745276,7186052,6767473,6745284,7185904,6767457,6745280,7187732,6767472,6745272
21248,7212950,6805100,6783446,7216028,6805116,6783413,7212642,6805100,6783434,7213364,6805112,6783417,7212960,6805086,6783431,7214204,6805092,6783419,7212979,6805088,6783426,7213462,6805106,6783419,7214790,6805110,6783434,7211976,6805120,6783444
21504,7241040,6842712,6821520,7238146,6842706,6821526,7238593,6842700,6821512,7238698,6842702,6821516,7238690,6842726,6821526,7240579,6842700,6821540,7240384,6842714,6821522,7238828,6842712,6821538,7237812,6842720,6821542,7240014,6842716,6821532
21760,7264462,6880356,6859686,7264677,6880373,6859686,7265191,6880361,6859688,7266202,6880373,6859680,7263564,6880358,6859678,7263824,6880365,6859698,7265835,6880360,6859680,7264064,6880358,6859676,7265845,6880379,6859678,7265651,6880364,6859676
22016,7289996,6918030,6897847,7291219,6918038,6897856,7290142,6918062,6897860,7290554,6918034,6897858,7291978,6918030,6897860,7292168,6918018,6897858,7292579,6918030,6897872,7292106,6918036,6897858,7291290,6918050,6897874,7291822,6918040,6897872
22272,7319446,6955702,6936011,7319415,6955678,6936014,7317278,6955686,6936009,7317586,6955690,6936014,7317448,6955680,6936001,7319756,6955678,6936006,7317303,6955690,6936005,7318252,6955678,6936004,7318850,6955682,6936008,7316981,6955694,6936021
22528,7342636,6993286,6974098,7343658,6993286,6974104,7342096,6993282,6974112,7342932,6993280,6974112,7344058,6993284,6974092,7342266,6993276,6974124,7343538,6993286,6974104,7342830,6993274,6974112,7344442,6993292,6974090,7343282,6993270,6974106
22784,7369224,7030918,7012241,7368787,7030920,7012250,7370344,7030923,7012242,7371552,7030929,7012252,7369000,7030926,7012233,7371010,7030933,7012242,7370700,7030916,7012250,7372216,7030921,7012241,7370755,7030926,7012246,7369726,7030916,7012260
23040,7396100,7068649,7050480,7396868,7068656,7050464,7396325,7068642,7050456,7396600,7068630,7050458,7395224,7068649,7050472,7397866,7068642,7050454,7397807,7068667,7050476,7397692,7068647,7050456,7396476,7068640,7050456,7395934,7068642,7050446
23296,7422296,7106287,7088595,7422855,7106281,7088608,7422895,7106297,7088604,7422810,7106279,7088601,7421924,7106286,7088614,7421154,7106295,7088632,7420038,7106288,7088616,7422242,7106269,7088606,7421247,7106280,7088612,7422798,7106280,7088614
23552,7447015,7143903,7126704,7448486,7143879,7126711,7448264,7143892,7126702,7448352,7143881,7126710,7446837,7143887,7126688,7450518,7143872,7126690,7448238,7143867,7126664,7447680,7143878,7126700,7448214,7143877,7126698,7448012,7143898,7126696
23808,7473881,7181532,7164842,7473306,7181530,7164846,7473980,7181550,7164868,7474672,7181554,7164848,7473786,7181522,7164856,7472716,7181516,7164846,7475236,7181552,7164840,7475006,7181548,7164852,7472804,7181550,7164872,7472730,7181530,7164838
24064,7500176,7219205,7202993,7502219,7219207,7203006,7501158,7219188,7203010,7500132,7219221,7202989,7499414,7219223,7203016,7498860,7219210,7203028,7499501,7219210,7203014,7500346,7219189,7202997,7500036,7219197,7203022,7498962,7219203,7203012
24320,7526196,7256853,7241162,7525725,7256860,7241146,7527378,7256862,7241178,7527991,7256851,7241161,7526434,7256866,7241155,7526047,7256872,7241175,7525088,7256872,7241155,7525970,7256862,7241158,7524751,7256858,7241165,7528534,7256874,7241177
24576,7553300,7294524,7279309,7553654,7294504,7279304,7552959,7294512,7279314,7553250,7294524,7279339,7552448,7294512,7279310,7554045,7294522,7279292,7551418,7294514,7279313,7553428,7294504,7279306,7552858,7294508,7279317,7552616,7294518,7279327
24832,7578515,7332106,7317381,7579936,7332094,7317402,7579180,7332126,7317392,7578004,7332108,7317392,7580306,7332104,7317406,7578167,7332100,7317387,7578622,7332106,7317396,7578200,7332112,7317389,7578645,7332112,7317392,7579022,7332102,7317396
25088,7605006,7369740,7355537,7604762,7369757,7355551,7605715,7369749,7355527,7606756,7369775,7355540,7605648,7369760,7355528,7604016,7369769,7355534,7605112,7369757,7355554,7606697,7369774,7355537,7603840,7369764,7355559,7605942,7369759,7355561
25344,7631074,7407434,7393702,7630578,7407442,7393711,7631052,7407438,7393705,7629214,7407426,7393702,7630777,7407422,7393719,7629633,7407448,7393704,7631718,7407428,7393709,7631078,7407432,7393719,7630536,7407436,7393709,7630710,7407432,7393721
25600,7656136,7445077,7431854,7656861,7445066,7431846,7657962,7445077,7431836,7656700,7445082,7431865,7656978,7445078,7431877,7657552,7445087,7431840,7657077,7445073,7431842,7657688,7445068,7431830,7655496,7445073,7431850,7655870,7445064,7431850
25856,7684038,7482687,7469936,7683494,7482681,7469938,7683214,7482676,7469941,7680860,7482690,7469947,7683448,7482686,7469924,7683757,7482678,7469956,7684126,7482677,7469940,7681980,7482672,7469936,7683424,7482673,7469943,7682914,7482662,7469948
26112,7709836,7520327,7508095,7707884,7520332,7508070,7710072,7520307,7508074,7707747,7520322,7508076,7710868,7520317,7508089,7709321,7520308,7508072,7708653,7520329,7508081,7709712,7520320,7508087,7707916,7520333,7508080,7708788,7520324,7508070
26368,7736966,7557996,7546270,7734894,7558016,7546261,7735240,7558027,7546258,7734392,7558029,7546266,7735287,7558012,7546265,7734518,7558040,7546291,7733676,7558040,7546293,7736113,7558039,7546292,7736264,7558051,7546299,7734976,7558032,7546301
26624,7762330,7595656,7584420,7760705,7595674,7584408,7761906,7595658,7584402,7761673,7595666,7584422,7760600,7595677,7584390,7763404,7595667,7584414,7762512,7595667,7584424,7763038,7595677,7584424,7760896,7595676,7584434,7759988,7595671,7584438
26880,7788513,7633304,7622516,7788276,7633288,7622532,7788048,7633296,7622535,7786492,7633267,7622514,7787638,7633285,7622502,7790035,7633283,7622520,7788276,7633282,7622521,7787842,7633283,7622517,7787158,7633282,7622522,7787527,7633290,7622529
27136,7813661,7670934,7660663,7813925,7670936,7660668,7814423,7670936,7660665,7814226,7670932,7660686,7814479,7670936,7660664,7814585,7670930,7660672,7813696,7670938,7660675,7814836,7670940,7660673,7813874,7670940,7660670,7814350,7670928,7660662
27392,7839555,7708579,7698824,7838589,7708576,7698798,7840201,7708576,7698792,7840122,7708577,7698808,7840788,7708590,7698808,7837946,7708596,7698816,7841070,7708600,7698814,7839200,7708591,7698804,7841084,7708576,7698828,7839264,7708591,7698792
27648,7867403,7746244,7736964,7865937,7746276,7736966,7865666,7746252,7736976,7867549,7746264,7736964,7864121,7746264,7736984,7867832,7746256,7736968,7865079,7746284,7736976,7866958,7746244,7736968,7865465,7746284,7736982,7867320,7746268,7736982
27904,7892519,7783921,7775122,7892349,7783908,7775120,7893584,7783880,7775108,7893143,7783905,7775118,7891464,7783898,7775118,7889910,7783908,7775113,7892825,7783916,7775108,7890286,7783907,7775109,7889476,7783908,7775124,7892200,7783921,7775116
28160,7917249,7821498,7813200,7918014,7821517,7813216,7917960,7821507,7813210,7917596,7821512,7813208,7920766,7821503,7813210,7917099,7821490,7813194,7916900,7821488,7813206,7917573,7821494,7813192,7918486,7821492,7813208,7917575,7821509,7813210
