dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
8704,5933238,4963384,4917074,5933620,4963390,4917068,5933898,4963370,4917090,5933631,4963386,4917070,5933146,4963374,4917074,5934198,4963404,4917076,5933861,4963414,4917060,5933156,4963404,4917092,5934171,4963388,4917092,5932821,4963394,4917062
8960,5959102,5000957,4955193,5960974,5000951,4955203,5961156,5000923,4955193,5960300,5000923,4955201,5960890,5000954,4955183,5961627,5000957,4955192,5960915,5000942,4955175,5961111,5000946,4955173,5961164,5000915,4955140,5961486,5000929,4955166
9216,5985393,5038440,4993239,5986072,5038420,4993216,5986963,5038436,4993204,5986019,5038432,4993210,5986736,5038464,4993225,5987270,5038452,4993208,5985856,5038421,4993228,5986542,5038444,4993218,5986445,5038434,4993230,5985500,5038454,4993244
9472,6013650,5075998,5031350,6014313,5075972,5031307,6013915,5076002,5031343,6012076,5076010,5031302,6012532,5075997,5031317,6014560,5075997,5031307,6011832,5075997,5031368,6012341,5075994,5031348,6013877,5075978,5031351,6010418,5075971,5031311
9728,6038899,5113548,5069462,6041938,5113578,5069495,6039976,5113570,5069466,6038249,5113596,5069478,6038659,5113611,5069504,6036850,5113629,5069513,6038124,5113599,5069497,6039508,5113578,5069454,6039916,5113628,5069523,6038685,5113616,5069494
9984,6065398,5151177,5107596,6063524,5151167,5107591,6065250,5151187,5107617,6063196,5151166,5107581,6065094,5151177,5107609,6064299,5151140,5107601,6064719,5151150,5107601,6063306,5151150,5107582,6066364,5151171,5107638,6064606,5151122,5107626
10240,6090440,5188653,5145627,6091331,5188661,5145641,6091588,5188642,5145656,6092828,5188681,5145665,6092534,5188643,5145651,6092324,5188668,5145678,6093806,5188674,5145622,6091004,5188673,5145618,6090574,5188635,5145618,6090370,5188651,5145628
10496,6116959,5226248,5183709,6118206,5226242,5183768,6115486,5226202,5183724,6114990,5226239,5183782,6116292,5226286,5183768,6119100,5226245,5183750,6115886,5226255,5183764,6117138,5226206,5183750,6118835,5226261,5183766,6117650,5226222,5183774
10752,6144518,5263820,5221882,6142708,5263826,5221862,6143228,5263826,5221881,6143546,5263814,5221852,6144765,5263794,5221882,6142324,5263788,5221856,6143670,5263776,5221838,6142194,5263792,5221834,6139686,5263816,5221844,6140858,5263796,5221850
11008,6169918,5301410,5259979,6167292,5301420,5259975,6170381,5301402,5260006,6167881,5301404,5260016,6168882,5301406,5259980,6166135,5301412,5259998,6169588,5301428,5259998,6168936,5301418,5259988,6169609,5301350,5259965,6168899,5301406,5259985
11264,6197950,5338954,5298118,6196187,5338990,5298104,6193904,5338958,5298076,6196264,5338965,5298088,6195877,5338970,5298130,6194978,5338996,5298108,6195282,5338982,5298082,6196326,5338956,5298055,6194613,5338968,5298110,6196181,5338966,5298120
11520,6221304,5376492,5336176,6220380,5376480,5336158,6218322,5376476,5336158,6220950,5376470,5336120,6223934,5376480,5336118,6221981,5376490,5336140,6222560,5376486,5336148,6220382,5376488,5336105,6222364,5376488,5336122,6220678,5376516,5336156
11776,6248096,5414113,5374288,6248168,5414090,5374242,6244558,5414076,5374264,6248868,5414090,5374242,6246359,5414064,5374281,6246522,5414096,5374220,6247611,5414074,5374232,6247240,5414066,5374267,6246118,5414046,5374226,6249396,5414088,5374261
12032,6274030,5451724,5412414,6270690,5451732,5412412,6273313,5451708,5412392,6271244,5451704,5412378,6275022,5451690,5412396,6272364,5451692,5412400,6272420,5451684,5412380,6271851,5451734,5412410,6273108,5451692,5412434,6274588,5451710,5412378
12288,6300806,5489286,5450486,6301913,5489296,5450516,6298988,5489276,5450545,6299396,5489331,5450482,6299138,5489292,5450508,6299272,5489327,5450523,6301189,5489306,5450540,6298858,5489310,5450498,6298778,5489312,5450504,6298978,5489298,5450542
12544,6326336,5526824,5488595,6325758,5526872,5488608,6325258,5526844,5488606,6321598,5526858,5488594,6327058,5526849,5488618,6326092,5526860,5488605,6326976,5526841,5488584,6325536,5526831,5488598,6325550,5526809,5488581,6325879,5526854,5488566
12800,6349188,5564462,5526716,6350375,5564456,5526704,6350163,5564474,5526708,6351222,5564458,5526694,6350424,5564445,5526708,6352382,5564426,5526670,6351030,5564415,5526691,6353494,5564454,5526714,6351042,5564458,5526738,6350424,5564454,5526703
13056,6377627,5602059,5564840,6379893,5602072,5564887,6377004,5602051,5564878,6377008,5602051,5564881,6380928,5602066,5564840,6378156,5602082,5564888,6376601,5602096,5564875,6376909,5602128,5564869,6376621,5602086,5564834,6377800,5602090,5564906
13312,6403428,5639694,5603012,6401756,5639726,5603044,6403019,5639720,5603002,6404918,5639696,5603020,6404760,5639720,5603002,6405302,5639678,5602992,6403450,5639742,5603028,6402923,5639714,5603026,6403808,5639692,5602992,6403100,5639704,5603000
13568,6430960,5677251,5641084,6430124,5677248,5641105,6430436,5677258,5641116,6431186,5677278,5641113,6432542,5677246,5641127,6430382,5677286,5641062,6430328,5677237,5641050,6432196,5677250,5641106,6430382,5677275,5641094,6430248,5677279,5641098
13824,6457608,5714898,5679242,6457047,5714912,5679256,6455479,5714910,5679226,6454948,5714892,5679224,6457073,5714896,5679231,6456906,5714878,5679250,6454777,5714918,5679254,6455148,5714894,5679226,6455399,5714910,5679256,6456252,5714892,5679230
14080,6480721,5752532,5717373,6482640,5752502,5717364,6482743,5752485,5717369,6482678,5752506,5717375,6484546,5752528,5717354,6484116,5752510,5717356,6483396,5752524,5717374,6482150,5752496,5717354,6482373,5752538,5717373,6483038,5752532,5717348
14336,6508369,5790198,5755542,6509487,5790196,5755564,6509174,5790212,5755576,6509874,5790211,5755564,6509958,5790191,5755566,6509674,5790231,5755582,6506306,5790221,5755554,6508181,5790198,5755528,6509944,5790172,5755574,6510512,5790177,5755554
14592,6534948,5827824,5793689,6533610,5827855,5793718,6532971,5827858,5793732,6534999,5827843,5793708,6532800,5827826,5793720,6535292,5827852,5793718,6533200,5827819,5793701,6536808,5827848,5793750,6533630,5827804,5793692,6535400,5827860,5793712
14848,6560156,5865384,5831798,6558948,5865407,5831792,6560327,5865382,5831778,6561057,5865417,5831784,6559658,5865399,5831761,6561840,5865372,5831774,6559756,5865398,5831796,6559700,5865415,5831816,6560096,5865403,5831816,6561752,5865417,5831812
15104,6587112,5903022,5869947,6586506,5903046,5869935,6589332,5903024,5869938,6586675,5903047,5869930,6586730,5903051,5869926,6586161,5903055,5869953,6586590,5903025,5869904,6588093,5903019,5869927,6586920,5903048,5869947,6587866,5903054,5869953
15360,6613403,5940698,5908119,6614013,5940736,5908145,6612870,5940700,5908084,6612510,5940736,5908100,6613833,5940690,5908092,6615958,5940720,5908144,6610711,5940757,5908147,6612114,5940728,5908115,6611996,5940722,5908104,6614394,5940716,5908151
15616,6637334,5978316,5946280,6638324,5978334,5946246,6640542,5978316,5946254,6638813,5978310,5946294,6639300,5978336,5946225,6641277,5978328,5946258,6638691,5978346,5946268,6638018,5978330,5946282,6638462,5978302,5946242,6639982,5978360,5946248
15872,6666104,6015904,5984342,6666636,6015940,5984381,6665044,6015914,5984320,6665137,6015910,5984340,6667060,6015932,5984360,6663568,6015912,5984350,6665580,6015900,5984368,6665658,6015938,5984362,6665996,6015924,5984366,6663116,6015910,5984372
16128,6692642,6053573,6022501,6690255,6053580,6022530,6692736,6053585,6022528,6692444,6053570,6022489,6692782,6053597,6022489,6690878,6053625,6022494,6690447,6053589,6022505,6692215,6053568,6022480,6691146,6053548,6022528,6691000,6053558,6022499
16384,6717068,6091258,6060672,6715879,6091224,6060660,6719294,6091245,6060690,6717462,6091220,6060667,6716640,6091262,6060702,6717790,6091236,6060707,6717406,6091252,6060675,6716436,6091214,6060657,6717480,6091270,6060694,6718472,6091219,6060671
16640,6743182,6128886,6098824,6743282,6128904,6098857,6744649,6128872,6098822,6743426,6128868,6098826,6744842,6128888,6098852,6743440,6128884,6098814,6743652,6128902,6098790,6742778,6128846,6098844,6743527,6128884,6098861,6744548,6128908,6098790
16896,6767791,6166508,6136953,6769890,6166516,6136958,6771115,6166522,6137026,6768412,6166543,6136970,6771462,6166551,6136976,6769161,6166553,6136996,6767064,6166522,6137024,6768722,6166538,6136982,6769249,6166557,6136977,6769634,6166574,6136990
17152,6793187,6204114,6175082,6793404,6204114,6175094,6795122,6204146,6175108,6793168,6204124,6175098,6795406,6204165,6175082,6797345,6204158,6175076,6796901,6204108,6175112,6795322,6204122,6175096,6795094,6204134,6175120,6795034,6204149,6175088
17408,6820071,6241750,6213227,6823520,6241769,6213230,6822350,6241755,6213248,6820975,6241766,6213262,6822006,6241776,6213214,6822684,6241782,6213194,6823718,6241763,6213250,6822576,6241792,6213262,6822178,6241812,6213272,6820657,6241777,6213252
17664,6849732,6279444,6251385,6848656,6279448,6251370,6849203,6279394,6251420,6850437,6279421,6251437,6849178,6279442,6251419,6845579,6279444,6251410,6848653,6279456,6251394,6847426,6279450,6251404,6846450,6279390,6251382,6848310,6279400,6251423
17920,6875452,6317054,6289562,6874667,6317104,6289578,6877214,6317062,6289534,6874312,6317098,6289526,6873394,6317080,6289532,6870080,6317074,6289552,6875442,6317078,6289544,6874872,6317096,6289589,6875998,6317060,6289564,6872924,6317064,6289562
18176,6901590,6354632,6327610,6898644,6354672,6327588,6898410,6354648,6327632,6898238,6354636,6327649,6902057,6354698,6327626,6901076,6354692,6327636,6900942,6354664,6327630,6899994,6354645,6327649,6900387,6354700,6327661,6898870,6354642,6327620
18432,6924738,6392302,6365770,6924567,6392320,6365794,6924972,6392300,6365796,6925744,6392318,6365743,6926126,6392296,6365761,6926762,6392304,6365750,6927124,6392339,6365784,6924580,6392274,6365786,6925654,6392328,6365744,6927086,6392274,6365753
18688,6952908,6429987,6403921,6948772,6430018,6403902,6950701,6430005,6403918,6952932,6430012,6403923,6953574,6430030,6403908,6952844,6429993,6403930,6952410,6430022,6403886,6954835,6429991,6403878,6951884,6430005,6403939,6951914,6430026,6403940
18944,6977020,6467638,6442041,6979894,6467654,6442048,6978966,6467646,6442062,6979140,6467634,6442074,6978907,6467656,6442050,6977235,6467650,6442050,6978004,6467668,6442076,6979450,6467656,6442078,6975122,6467674,6442074,6979362,6467616,6442054
19200,7005514,6505232,6480164,7004986,6505232,6480168,7004262,6505215,6480166,7002775,6505188,6480156,7003232,6505210,6480172,7003122,6505252,6480150,7003289,6505244,6480174,7004792,6505260,6480142,7003476,6505264,6480132,7005127,6505234,6480176
19456,7030150,6542915,6518322,7030812,6542947,6518276,7029660,6542920,6518279,7029215,6542894,6518309,7030458,6542852,6518309,7030138,6542854,6518314,7031124,6542916,6518275,7032082,6542854,6518294,7032634,6542876,6518272,7030266,6542866,6518266
19712,7056668,6580592,6556457,7056543,6580566,6556446,7058835,6580573,6556453,7055201,6580537,6556493,7056010,6580548,6556467,7056308,6580537,6556456,7057673,6580570,6556481,7055229,6580528,6556461,7056008,6580524,6556470,7057516,6580516,6556412
19968,7084941,6618216,6594596,7083330,6618228,6594618,7082432,6618177,6594592,7082092,6618169,6594606,7083562,6618178,6594630,7083042,6618196,6594588,7082134,6618183,6594598,7083945,6618218,6594622,7083093,6618214,6594622,7081714,6618240,6594628
20224,7109221,6655866,6632782,7109666,6655864,6632763,7107734,6655897,6632741,7108878,6655895,6632726,7109890,6655840,6632754,7109788,6655850,6632764,7106324,6655880,6632759,7107936,6655830,6632754,7109862,6655890,6632781,7109452,6655884,6632794
20480,7133618,6693426,6670827,7133030,6693462,6670829,7136112,6693456,6670846,7135528,6693428,6670848,7137868,6693424,6670878,7134419,6693448,6670852,7133495,6693468,6670803,7135700,6693450,6670862,7135679,6693446,6670824,7136324,6693448,6670880
20736,7160651,6731084,6709013,7161032,6731072,6709010,7160535,6731104,6708970,7164020,6731052,6708970,7162120,6731054,6708984,7161114,6731090,6709014,7162056,6731101,6709016,7160814,6731068,6708992,7163800,6731101,6708991,7160372,6731104,6709012
20992,7188482,6768770,6747189,7186210,6768746,6747183,7186505,6768802,6747142,7187198,6768764,6747172,7187134,6768744,6747186,7187103,6768754,6747166,7187436,6768749,6747180,7187430,6768788,6747124,7186084,6768711,6747170,7186570,6768760,6747166
21248,7211338,6806390,6785328,7211159,6806376,6785285,7213318,6806410,6785290,7213164,6806382,6785326,7214602,6806398,6785320,7213886,6806369,6785316,7213356,6806430,6785292,7215862,6806400,6785286,7212946,6806406,6785297,7212672,6806388,6785274
21504,7238988,6843984,6823392,7240193,6844002,6823408,7239716,6844014,6823392,7241254,6843968,6823436,7239656,6843996,6823438,7240224,6843979,6823404,7241322,6844004,6823406,7238462,6844002,6823382,7240598,6843954,6823412,7240479,6844024,6823378
21760,7265148,6881658,6861567,7264857,6881658,6861565,7267214,6881624,6861527,7265999,6881648,6861536,7266592,6881644,6861546,7266810,6881652,6861533,7265122,6881667,6861528,7267170,6881669,6861535,7265873,6881632,6861562,7264816,6881620,6861602
22016,7290408,6919320,6899702,7289610,6919348,6899696,7292932,6919307,6899712,7291536,6919270,6899682,7293241,6919290,6899682,7292877,6919292,6899680,7289788,6919326,6899688,7292576,6919314,6899727,7291334,6919327,6899704,7289478,6919287,6899745
22272,7319387,6956954,6937854,7319008,6956952,6937878,7318108,6956984,6937830,7317596,6956922,6937882,7317865,6956928,6937846,7318752,6956954,6937833,7317127,6956964,6937827,7316556,6956990,6937824,7317566,6957000,6937846,7319411,6956982,6937870
22528,7343422,6994539,6975942,7343594,6994582,6975964,7345760,6994568,6975946,7343569,6994558,6975960,7342696,6994554,6975928,7345223,6994574,6975972,7344036,6994566,6975938,7345496,6994586,6975924,7345314,6994557,6975952,7343667,6994572,6975944
22784,7369556,7032234,7014094,7370354,7032178,7014100,7370822,7032200,7014096,7370782,7032174,7014086,7369184,7032216,7014108,7369058,7032230,7014093,7372306,7032222,7014095,7369774,7032214,7014074,7369838,7032210,7014079,7369248,7032212,7014052
23040,7397239,7069899,7052258,7398064,7069930,7052281,7396090,7069875,7052244,7396532,7069891,7052288,7396158,7069902,7052246,7397606,7069897,7052298,7396336,7069917,7052273,7396934,7069889,7052283,7397985,7069934,7052273,7398770,7069922,7052234
23296,7419234,7107526,7090394,7422586,7107576,7090442,7422233,7107556,7090448,7423290,7107528,7090430,7422591,7107544,7090410,7423718,7107588,7090420,7421339,7107568,7090448,7421629,7107586,7090398,7424516,7107584,7090434,7424170,7107576,7090388
23552,7448866,7145236,7128525,7448185,7145208,7128534,7451654,7145208,7128530,7448291,7145219,7128539,7449005,7145227,7128519,7450208,7145228,7128538,7448506,7145211,7128563,7448681,7145200,7128596,7448252,7145244,7128529,7449130,7145234,7128519
23808,7474888,7182812,7166609,7475886,7182798,7166607,7475130,7182762,7166590,7473993,7182778,7166658,7474360,7182790,7166619,7474886,7182823,7166605,7475274,7182770,7166646,7474426,7182780,7166648,7475482,7182839,7166606,7472881,7182766,7166652
24064,7499562,7220412,7204772,7501616,7220471,7204758,7503303,7220428,7204784,7500712,7220454,7204748,7499731,7220416,7204776,7502338,7220458,7204726,7501967,7220463,7204748,7501426,7220422,7204772,7501776,7220447,7204776,7499405,7220442,7204797
24320,7526742,7258062,7242905,7527275,7258097,7242886,7525078,7258112,7242894,7526775,7258074,7242932,7526708,7258080,7242926,7525684,7258106,7242894,7527242,7258090,7242964,7525439,7258138,7242909,7527106,7258118,7242895,7525753,7258108,7242900
24576,7551885,7295791,7281075,7550743,7295764,7281028,7553250,7295790,7281049,7551643,7295744,7281089,7553234,7295742,7281080,7550629,7295734,7281093,7552746,7295788,7281018,7551840,7295734,7281088,7553504,7295768,7281048,7551447,7295748,7281053
24832,7578810,7333320,7319151,7578074,7333380,7319100,7579642,7333322,7319149,7580444,7333360,7319098,7580253,7333305,7319135,7579898,7333360,7319142,7577911,7333366,7319127,7578758,7333356,7319160,7579215,7333301,7319167,7578780,7333368,7319114
25088,7605279,7371024,7357256,7604678,7370974,7357256,7604924,7371008,7357236,7603778,7371006,7357282,7604873,7371010,7357308,7605746,7371022,7357298,7605926,7370974,7357300,7608141,7370996,7357306,7604331,7370950,7357284,7602946,7370996,7357260
25344,7629356,7408650,7395480,7632766,7408654,7395434,7631377,7408627,7395460,7630190,7408647,7395431,7631460,7408680,7395410,7631180,7408688,7395423,7632107,7408648,7395446,7632148,7408666,7395433,7630755,7408677,7395474,7633447,7408658,7395478
25600,7657938,7446332,7433607,7655106,7446362,7433570,7656291,7446369,7433617,7657740,7446348,7433572,7658453,7446334,7433602,7657115,7446334,7433560,7658849,7446346,7433566,7657250,7446350,7433548,7656089,7446320,7433610,7658858,7446328,7433625
25856,7686446,7483960,7471656,7682780,7483952,7471661,7682634,7483936,7471660,7682376,7483900,7471670,7682106,7483908,7471648,7684057,7483916,7471638,7683788,7483940,7471658,7683064,7483900,7471655,7683378,7483918,7471667,7682890,7483962,7471660
26112,7708166,7521578,7509816,7709008,7521581,7509842,7708574,7521570,7509804,7709006,7521550,7509782,7708341,7521564,7509743,7710396,7521570,7509776,7712054,7521593,7509792,7708035,7521562,7509810,7711684,7521578,7509782,7709406,7521550,7509822
26368,7737318,7559262,7547919,7735880,7559243,7547978,7733639,7559250,7547966,7735358,7559204,7547988,7734755,7559252,7547966,7735648,7559223,7547994,7735880,7559264,7547956,7733676,7559220,7547965,7736098,7559219,7547951,7735692,7559260,7547969
26624,7760518,7596874,7586110,7761898,7596912,7586060,7760601,7596930,7586100,7761768,7596924,7586070,7762920,7596916,7586090,7761817,7596874,7586109,7762018,7596884,7586074,7762329,7596914,7586094,7762340,7596932,7586048,7763446,7596906,7586090
26880,7787986,7634579,7624199,7788348,7634553,7624256,7788870,7634563,7624236,7788422,7634557,7624191,7788820,7634569,7624201,7787494,7634547,7624252,7786978,7634571,7624244,7786782,7634585,7624196,7788634,7634512,7624212,7791218,7634548,7624242
27136,7814532,7672140,7662314,7812682,7672116,7662338,7816212,7672132,7662336,7815370,7672120,7662312,7815690,7672136,7662320,7813767,7672164,7662314,7814820,7672100,7662287,7813032,7672169,7662288,7815472,7672144,7662336,7814964,7672146,7662300
27392,7841824,7709775,7700428,7840384,7709832,7700414,7840828,7709806,7700459,7841432,7709792,7700482,7838854,7709787,7700478,7839913,7709787,7700486,7838820,7709795,7700483,7841382,7709829,7700426,7840250,7709769,7700478,7840647,7709808,7700431
27648,7867190,7747504,7738645,7866482,7747454,7738624,7865506,7747508,7738618,7866840,7747480,7738636,7865408,7747486,7738647,7865748,7747474,7738606,7867018,7747500,7738656,7867775,7747446,7738639,7867044,7747512,7738600,7869222,7747500,7738612
27904,7892144,7785098,7776774,7894604,7785148,7776759,7892740,7785140,7776757,7891426,7785155,7776770,7894612,7785158,7776767,7893144,7785118,7776802,7893084,7785127,7776804,7892387,7785151,7776734,7894246,7785104,7776780,7892750,7785122,7776763
28160,7917702,7822714,7814821,7918726,7822736,7814862,7917608,7822755,7814868,7918293,7822757,7814860,7919280,7822728,7814870,7917362,7822716,7814892,7916786,7822739,7814866,7918490,7822714,7814846,7917938,7822700,7814852,7917353,7822702,7814854
