dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
2816,5310851,4129234,4070485,5311833,4129248,4070510,5309347,4129229,4070533,5311962,4129251,4070525,5311354,4129234,4070522,5310787,4129222,4070486,5313693,4129222,4070512,5310134,4129227,4070509,5310543,4129203,4070510,5310939,4129229,4070513
3072,5337950,4166542,4108388,5335574,4166544,4108380,5337166,4166543,4108385,5337038,4166546,4108362,5337610,4166553,4108379,5336422,4166545,4108375,5334042,4166567,4108385,5337638,4166547,4108386,5336151,4166539,4108369,5337259,4166552,4108379
3328,5362487,4203831,4146230,5363746,4203817,4146247,5362419,4203836,4146236,5361659,4203799,4146217,5362543,4203801,4146233,5361277,4203830,4146223,5362746,4203814,4146208,5362879,4203820,4146200,5362454,4203814,4146224,5362038,4203818,4146200
3584,5390741,4241033,4183998,5387212,4241060,4184004,5388078,4241039,4183997,5385722,4241031,4184018,5387647,4241027,4183993,5386954,4241018,4184010,5388148,4241037,4183999,5386979,4241060,4184020,5387918,4241035,4184004,5388575,4241027,4184023
3840,5413609,4278293,4221859,5412746,4278310,4221842,5415257,4278278,4221831,5414398,4278295,4221831,5414767,4278297,4221842,5415629,4278300,4221839,5413569,4278299,4221852,5415240,4278280,4221854,5414031,4278270,4221819,5415116,4278293,4221869
4096,5440218,4315600,4259720,5440324,4315598,4259726,5439806,4315603,4259724,5440988,4315585,4259708,5437013,4315593,4259732,5441279,4315620,4259730,5440652,4315604,4259721,5439086,4315599,4259715,5441303,4315608,4259695,5439427,4315575,4259704
4352,5465548,4352863,4297534,5465430,4352870,4297546,5465892,4352840,4297555,5465868,4352851,4297548,5464432,4352858,4297534,5467068,4352872,4297559,5465802,4352851,4297543,5465103,4352858,4297526,5465135,4352848,4297520,5465379,4352875,4297535
4608,5491522,4390082,4335337,5491482,4390052,4335301,5492672,4390068,4335337,5491533,4390070,4335304,5491416,4390084,4335309,5490949,4390066,4335315,5491939,4390064,4335321,5492856,4390056,4335291,5491477,4390061,4335311,5490144,4390062,4335313
4864,5517897,4427354,4373150,5517610,4427361,4373150,5516531,4427340,4373151,5518273,4427361,4373156,5517398,4427346,4373170,5516533,4427361,4373155,5516413,4427348,4373183,5519071,4427349,4373152,5518281,4427369,4373150,5516325,4427346,4373169
5120,5543338,4464620,4410977,5543027,4464619,4410972,5543767,4464618,4410983,5542174,4464613,4410978,5544844,4464617,4410988,5542180,4464615,4411002,5542930,4464611,4410978,5540947,4464612,4410966,5543060,4464616,4410968,5542756,4464623,4410971
5376,5569266,4501890,4448831,5567548,4501893,4448826,5569240,4501901,4448821,5569932,4501887,4448824,5569096,4501904,4448816,5569400,4501887,4448810,5568415,4501887,4448812,5570074,4501902,4448812,5568026,4501891,4448810,5568830,4501901,4448821
5632,5596085,4539168,4486656,5594403,4539169,4486650,5595148,4539167,4486629,5592649,4539179,4486645,5594154,4539157,4486637,5594734,4539168,4486652,5594844,4539162,4486627,5592792,4539159,4486643,5593449,4539173,4486651,5594767,4539167,4486644
5888,5620365,4576374,4524420,5621515,4576413,4524433,5621053,4576400,4524440,5619253,4576410,4524438,5618982,4576414,4524415,5622313,4576397,4524434,5622548,4576394,4524435,5619721,4576399,4524421,5620025,4576417,4524418,5618811,4576396,4524427
6144,5647397,4613664,4562248,5645639,4613683,4562284,5646386,4613673,4562249,5646132,4613676,4562274,5647285,4613675,4562266,5646068,4613680,4562251,5646696,4613659,4562267,5646104,4613665,4562242,5646355,4613671,4562241,5647234,4613687,4562259
6400,5672445,4651014,4600132,5673446,4650989,4600125,5670279,4650987,4600142,5672263,4651001,4600141,5672541,4650993,4600105,5672568,4651000,4600110,5670228,4650990,4600107,5671603,4650996,4600110,5671761,4650998,4600128,5671336,4650994,4600120
6656,5698167,4688285,4637955,5697096,4688279,4637949,5699218,4688274,4637972,5698411,4688298,4637946,5698227,4688255,4637956,5696309,4688270,4637958,5698235,4688265,4637932,5697064,4688264,4637952,5697512,4688286,4637953,5699257,4688275,4637946
6912,5723831,4725514,4675675,5725591,4725519,4675712,5723653,4725533,4675686,5724389,4725528,4675671,5722879,4725518,4675686,5725321,4725513,4675683,5724398,4725534,4675656,5724538,4725536,4675682,5722752,4725535,4675680,5722997,4725522,4675670
7168,5749413,4762802,4713493,5749723,4762801,4713477,5747960,4762795,4713487,5748741,4762798,4713496,5750058,4762793,4713475,5747640,4762798,4713482,5749176,4762806,4713499,5750256,4762796,4713492,5747371,4762799,4713488,5748549,4762800,4713491
7424,5775418,4800108,4751356,5774535,4800110,4751320,5776765,4800134,4751376,5774259,4800110,4751354,5777901,4800086,4751354,5774990,4800094,4751335,5775307,4800104,4751353,5776185,4800122,4751347,5776922,4800112,4751389,5775960,4800090,4751361
7680,5801896,4837395,4789174,5801799,4837397,4789189,5802718,4837388,4789192,5801595,4837387,4789202,5802271,4837421,4789196,5802475,4837382,4789178,5800629,4837392,4789184,5801067,4837403,4789171,5800652,4837399,4789189,5800474,4837407,4789172
7936,5826381,4874642,4826949,5825539,4874646,4826981,5827426,4874657,4826985,5826644,4874647,4826957,5828639,4874630,4826960,5825806,4874657,4826981,5826444,4874627,4826991,5825476,4874635,4826987,5827452,4874623,4826954,5825092,4874642,4826956
8192,5853909,4911934,4864816,5853658,4911914,4864803,5854451,4911929,4864796,5852355,4911924,4864792,5852895,4911927,4864786,5854829,4911925,4864818,5852887,4911940,4864805,5852088,4911951,4864835,5851503,4911935,4864789,5853012,4911935,4864799
8448,5877076,4949225,4902654,5877840,4949214,4902667,5877178,4949217,4902680,5879134,4949222,4902688,5879671,4949200,4902653,5879577,4949220,4902666,5879290,4949203,4902667,5878100,4949216,4902634,5878010,4949221,4902630,5878854,4949217,4902636
8704,5903055,4986487,4940521,5904574,4986490,4940509,5905501,4986509,4940529,5904786,4986507,4940514,5904149,4986496,4940524,5903829,4986514,4940497,5902839,4986515,4940521,5904554,4986495,4940491,5904396,4986524,4940516,5906375,4986531,4940529
8960,5931812,5023810,4978353,5931816,5023819,4978358,5930239,5023809,4978362,5929314,5023793,4978361,5930019,5023786,4978336,5930356,5023804,4978343,5929344,5023795,4978340,5929978,5023826,4978356,5931550,5023794,4978352,5930674,5023806,4978350
9216,5955611,5061027,5016109,5956750,5061035,5016126,5956423,5061051,5016132,5957646,5061025,5016132,5957484,5061040,5016110,5956736,5061022,5016114,5955655,5061030,5016125,5955962,5061048,5016121,5955293,5061031,5016132,5956453,5061026,5016112
9472,5980879,5098330,5053939,5982509,5098346,5053931,5983471,5098340,5053962,5981591,5098334,5053957,5981263,5098341,5053940,5980770,5098336,5053937,5983395,5098319,5053935,5981095,5098321,5053962,5982224,5098319,5053942,5981578,5098351,5053947
9728,6008483,5135682,5091827,6007861,5135674,5091794,6006240,5135683,5091809,6008261,5135679,5091797,6006271,5135674,5091788,6007703,5135681,5091825,6006377,5135665,5091839,6006466,5135682,5091797,6007454,5135685,5091826,6007809,5135657,5091821
9984,6032850,5172977,5129640,6032328,5172972,5129636,6032535,5172968,5129657,6033502,5172973,5129651,6031982,5172966,5129633,6034559,5172996,5129657,6034178,5172973,5129649,6034445,5172980,5129648,6033834,5172970,5129651,6034250,5172972,5129654
10240,6059072,5210217,5167414,6058051,5210229,5167432,6060018,5210226,5167413,6059211,5210198,5167412,6059318,5210211,5167425,6058192,5210220,5167429,6059869,5210219,5167423,6058548,5210230,5167425,6057900,5210214,5167422,6058601,5210219,5167455
10496,6085984,5247535,5205269,6085269,5247537,5205252,6085129,5247541,5205272,6083756,5247518,5205246,6084622,5247549,5205289,6083499,5247538,5205247,6083196,5247532,5205270,6084550,5247509,5205252,6086139,5247527,5205251,6085461,5247513,5205256
10752,6109952,5284838,5243101,6112692,5284846,5243112,6110276,5284848,5243108,6111254,5284850,5243104,6112055,5284845,5243088,6110050,5284841,5243083,6110146,5284825,5243094,6111875,5284828,5243085,6110796,5284836,5243081,6111741,5284854,5243099
11008,6137891,5322158,5280927,6137067,5322162,5280929,6137618,5322147,5280935,6138564,5322139,5280930,6135714,5322166,5280953,6135374,5322165,5280948,6136106,5322169,5280934,6135182,5322161,5280943,6137131,5322145,5280956,6137358,5322148,5280947
11264,6162442,5359486,5318793,6160357,5359496,5318813,6162960,5359483,5318789,6162623,5359492,5318810,6161746,5359460,5318800,6162157,5359481,5318803,6163974,5359502,5318809,6163932,5359505,5318813,6163141,5359486,5318783,6161475,5359470,5318790
11520,6188354,5396787,5356602,6187504,5396769,5356598,6188690,5396784,5356572,6188208,5396767,5356588,6188215,5396770,5356594,6188559,5396765,5356584,6188546,5396745,5356583,6187949,5396749,5356581,6189433,5396750,5356587,6187403,5396776,5356597
11776,6214811,5434080,5394463,6214722,5434103,5394427,6211947,5434076,5394433,6214844,5434075,5394431,6211712,5434071,5394434,6214775,5434089,5394430,6213404,5434095,5394436,6213294,5434057,5394437,6214480,5434071,5394446,6215057,5434097,5394435
12032,6240589,5471426,5432288,6239590,5471413,5432267,6240084,5471412,5432266,6239949,5471400,5432297,6240901,5471415,5432293,6240649,5471401,5432256,6240322,5471391,5432277,6241675,5471398,5432267,6239415,5471402,5432284,6240550,5471429,5432297
12288,6265468,5508742,5470129,6266951,5508750,5470139,6265426,5508758,5470138,6266146,5508742,5470148,6263683,5508733,5470118,6266003,5508726,5470141,6266873,5508753,5470118,6264320,5508751,5470119,6267533,5508745,5470124,6265505,5508767,5470136
12544,6292851,5546044,5507922,6292577,5546039,5507937,6292732,5546031,5507940,6292089,5546037,5507925,6291643,5546052,5507944,6290233,5546018,5507940,6291835,5546030,5507915,6291508,5546045,5507906,6291160,5546021,5507954,6291524,5546038,5507903
12800,6317100,5583372,5545788,6317016,5583387,5545789,6316909,5583375,5545794,6317993,5583391,5545773,6317070,5583388,5545786,6316735,5583367,5545774,6317319,5583379,5545779,6316984,5583393,5545812,6316876,5583378,5545799,6316832,5583378,5545787
13056,6343352,5620748,5583682,6341691,5620761,5583709,6343927,5620762,5583684,6341958,5620770,5583678,6340771,5620772,5583687,6345351,5620749,5583698,6340945,5620763,5583681,6342954,5620780,5583678,6342839,5620752,5583673,6344906,5620763,5583707
13312,6369319,5658119,5621548,6369831,5658123,5621541,6368990,5658111,5621537,6369437,5658130,5621544,6368263,5658096,5621559,6366769,5658110,5621551,6369295,5658105,5621549,6368980,5658123,5621541,6368617,5658111,5621551,6369881,5658105,5621526
13568,6394987,5695426,5659360,6395945,5695412,5659365,6395759,5695427,5659374,6397712,5695421,5659391,6394774,5695403,5659361,6395213,5695405,5659353,6396466,5695412,5659379,6394445,5695395,5659370,6394941,5695388,5659364,6394863,5695414,5659383
13824,6421528,5732792,5697231,6420359,5732787,5697230,6421832,5732761,5697223,6421485,5732773,5697228,6420853,5732767,5697251,6421477,5732773,5697237,6420849,5732782,5697249,6420586,5732783,5697258,6421622,5732760,5697238,6422339,5732770,5697252
14080,6447173,5770142,5735127,6446369,5770115,5735120,6446568,5770128,5735096,6447424,5770136,5735134,6446920,5770147,5735119,6446275,5770131,5735099,6447056,5770145,5735115,6447270,5770121,5735102,6447093,5770145,5735107,6446269,5770119,5735075
14336,6472354,5807499,5773003,6473731,5807529,5772996,6471917,5807505,5772995,6471871,5807515,5773011,6473250,5807527,5773004,6472796,5807512,5772997,6473421,5807527,5773013,6472359,5807500,5772993,6471219,5807526,5772983,6470521,5807507,5772998
14592,6496111,5844863,5810853,6498422,5844855,5810878,6499062,5844873,5810882,6498783,5844886,5810869,6496158,5844905,5810853,6497041,5844870,5810865,6499021,5844884,5810876,6498257,5844861,5810880,6499308,5844883,5810883,6498234,5844898,5810883
14848,6524936,5882213,5848696,6523210,5882197,5848708,6523869,5882221,5848713,6524986,5882210,5848694,6523226,5882210,5848709,6523879,5882196,5848675,6524289,5882192,5848704,6524136,5882223,5848711,6523168,5882210,5848717,6524233,5882183,5848697
15104,6550566,5919553,5886569,6550981,5919561,5886579,6549747,5919585,5886585,6550178,5919568,5886592,6551178,5919587,5886582,6549806,5919571,5886578,6550698,5919596,5886586,6548727,5919555,5886587,6551604,5919561,5886596,6549675,5919572,5886587
15360,6575975,5956967,5924479,6575143,5956952,5924475,6577334,5956950,5924471,6575611,5956980,5924463,6576526,5956975,5924481,6576020,5956932,5924465,6576198,5956962,5924498,6575806,5956943,5924455,6574868,5956956,5924482,6574938,5956969,5924481
15616,6601772,5994347,5962364,6601755,5994344,5962359,6600529,5994336,5962350,6601572,5994335,5962349,6601295,5994330,5962345,6601970,5994344,5962355,6601140,5994330,5962347,6599804,5994330,5962352,6601043,5994338,5962358,6601364,5994324,5962356
15872,6626248,6031668,6000201,6629369,6031667,6000193,6628055,6031671,6000200,6628701,6031669,6000202,6627579,6031673,6000187,6628326,6031694,6000209,6626964,6031682,6000198,6626970,6031703,6000216,6627518,6031698,6000216,6628189,6031700,6000218
16128,6653087,6069084,6038088,6654629,6069071,6038101,6653557,6069085,6038077,6653733,6069055,6038082,6654169,6069065,6038089,6653953,6069059,6038085,6652962,6069087,6038113,6653883,6069065,6038102,6654852,6069069,6038087,6652759,6069072,6038084
16384,6677848,6106444,6075987,6679950,6106460,6075971,6681075,6106449,6075963,6679173,6106445,6075984,6679630,6106456,6075978,6679846,6106434,6075977,6678374,6106445,6075971,6678303,6106444,6075972,6679041,6106422,6075973,6678870,6106440,6075983
16640,6704796,6143846,6113834,6706019,6143837,6113824,6704351,6143851,6113823,6703796,6143823,6113808,6706585,6143825,6113803,6705364,6143843,6113820,6703734,6143833,6113820,6705816,6143840,6113837,6704535,6143844,6113815,6704593,6143821,6113805
16896,6730739,6181166,6151642,6730289,6181163,6151646,6729318,6181147,6151647,6729147,6181196,6151640,6730867,6181182,6151633,6731612,6181156,6151646,6729981,6181145,6151647,6729613,6181166,6151644,6731072,6181151,6151632,6730715,6181159,6151632
17152,6756182,6218551,6189519,6755610,6218561,6189522,6757183,6218543,6189527,6757084,6218566,6189542,6755805,6218551,6189524,6756427,6218557,6189544,6756150,6218553,6189544,6757205,6218549,6189532,6757771,6218574,6189554,6755925,6218564,6189530
17408,6782376,6255970,6227447,6782720,6255949,6227437,6782110,6255970,6227425,6781736,6255951,6227427,6781965,6255957,6227430,6784382,6255966,6227436,6783235,6255943,6227433,6782578,6255965,6227437,6781897,6255955,6227418,6782971,6255950,6227411
17664,6809497,6293358,6265303,6805590,6293352,6265322,6808795,6293349,6265346,6807738,6293343,6265341,6809632,6293362,6265314,6807170,6293338,6265302,6809258,6293359,6265313,6806956,6293323,6265325,6808863,6293344,6265315,6806709,6293341,6265315
17920,6834967,6330737,6303208,6835421,6330734,6303207,6833892,6330728,6303202,6836103,6330731,6303212,6834956,6330741,6303226,6834092,6330731,6303208,6831871,6330737,6303202,6835575,6330732,6303212,6834462,6330729,6303215,6834147,6330753,6303208
18176,6860137,6368058,6341031,6859030,6368066,6341038,6861767,6368061,6341024,6861368,6368063,6341049,6860535,6368072,6341043,6862100,6368090,6341048,6860073,6368079,6341036,6860042,6368070,6341047,6860925,6368067,6341037,6858824,6368074,6341042
18432,6886406,6405456,6378913,6886798,6405478,6378939,6885625,6405465,6378931,6884353,6405457,6378930,6886517,6405455,6378931,6886192,6405454,6378918,6886581,6405459,6378927,6886987,6405449,6378935,6884654,6405458,6378936,6886392,6405454,6378937
18688,6910485,6442850,6416848,6911972,6442862,6416839,6912072,6442860,6416844,6911741,6442863,6416842,6908553,6442862,6416826,6912649,6442858,6416820,6910602,6442855,6416839,6913219,6442869,6416847,6911165,6442869,6416822,6911080,6442870,6416848
18944,6937175,6480244,6454714,6937226,6480245,6454725,6936479,6480244,6454698,6939411,6480243,6454708,6937103,6480246,6454739,6938390,6480252,6454739,6936518,6480248,6454717,6936381,6480251,6454740,6937887,6480265,6454736,6937259,6480253,6454710
19200,6965215,6517586,6492570,6962025,6517576,6492555,6963544,6517564,6492570,6964175,6517592,6492568,6964268,6517579,6492551,6963745,6517594,6492564,6962550,6517593,6492580,6963029,6517596,6492572,6965593,6517600,6492575,6963287,6517583,6492579
19456,6987673,6554967,6530445,6988625,6554960,6530470,6989783,6554969,6530436,6989764,6554981,6530437,6990186,6554955,6530452,6989867,6554957,6530452,6988594,6554976,6530462,6989886,6554976,6530453,6989441,6554964,6530448,6991184,6554960,6530450
19712,7015010,6592363,6568340,7014820,6592355,6568349,7015439,6592357,6568349,7014464,6592350,6568361,7015087,6592333,6568338,7015125,6592359,6568360,7016610,6592364,6568354,7016381,6592366,6568330,7015082,6592347,6568342,7015431,6592361,6568331
19968,7040547,6629756,6606213,7040498,6629761,6606202,7040872,6629767,6606247,7041293,6629774,6606220,7040107,6629765,6606233,7040487,6629743,6606223,7040793,6629747,6606208,7041829,6629734,6606207,7041128,6629767,6606224,7040481,6629749,6606206
20224,7067074,6667097,6644059,7065912,6667078,6644029,7067074,6667106,6644046,7066744,6667110,6644051,7068953,6667096,6644067,7066018,6667092,6644055,7066534,6667094,6644057,7065437,6667089,6644039,7065824,6667097,6644053,7066708,6667098,6644071
20480,7094552,6704487,6681959,7092689,6704500,6681933,7092023,6704504,6681927,7092838,6704489,6681934,7092767,6704490,6681933,7092501,6704486,6681948,7091524,6704478,6681931,7091820,6704474,6681948,7092997,6704479,6681941,7090991,6704477,6681936
20736,7120466,6741880,6719838,7117165,6741881,6719816,7119167,6741844,6719813,7117651,6741875,6719820,7119892,6741867,6719812,7119704,6741874,6719823,7116159,6741883,6719815,7119443,6741870,6719831,7117324,6741870,6719826,7117868,6741895,6719823
20992,7144852,6779277,6757729,7144611,6779292,6757737,7143103,6779286,6757722,7144692,6779302,6757721,7144027,6779295,6757748,7145238,6779293,6757730,7142561,6779302,6757742,7144542,6779317,6757745,7143167,6779311,6757742,7143625,6779302,6757753
21248,7171178,6816684,6795616,7169688,6816701,6795606,7169521,6816705,6795615,7170394,6816688,6795625,7170590,6816682,6795623,7171183,6816702,6795622,7171833,6816693,6795629,7170122,6816695,6795615,7171318,6816697,6795609,7169423,6816686,6795608
21504,7195323,6854033,6833469,7196884,6854032,6833450,7196840,6854040,6833447,7196833,6854027,6833444,7195192,6854019,6833438,7195183,6854023,6833454,7196257,6854054,6833441,7196271,6854040,6833431,7194437,6854030,6833440,7197448,6854007,6833451
21760,7220415,6891414,6871304,7222027,6891405,6871330,7222346,6891410,6871320,7222261,6891424,6871343,7222813,6891414,6871318,7220370,6891424,6871328,7223111,6891419,6871324,7222705,6891425,6871329,7221909,6891425,6871321,7222010,6891398,6871318
22016,7247005,6928843,6909225,7245657,6928837,6909223,7247783,6928836,6909217,7247746,6928852,6909233,7248292,6928828,6909211,7246828,6928827,6909218,7247339,6928832,6909226,7247666,6928829,6909244,7246357,6928839,6909226,7249324,6928827,6909226
22272,7275267,6966223,6947101,7272646,6966215,6947100,7273167,6966229,6947094,7273111,6966201,6947090,7273781,6966240,6947113,7274190,6966231,6947085,7273630,6966209,6947104,7274158,6966213,6947083,7273785,6966224,6947103,7273748,6966232,6947129
22528,7298714,7003568,6984943,7298932,7003551,6984933,7298164,7003554,6984914,7299954,7003547,6984928,7301207,7003551,6984945,7299446,7003556,6984929,7298136,7003551,6984937,7297795,7003544,6984922,7299051,7003566,6984938,7298929,7003567,6984911
22784,7324266,7040921,7022775,7325860,7040961,7022796,7325940,7040936,7022803,7326125,7040934,7022805,7325111,7040930,7022801,7324395,7040927,7022781,7326719,7040948,7022795,7325686,7040956,7022817,7325963,7040946,7022817,7327076,7040939,7022804
23040,7350072,7078378,7060711,7351355,7078377,7060713,7351643,7078374,7060723,7350469,7078399,7060719,7350106,7078372,7060707,7351381,7078353,7060710,7349789,7078374,7060720,7352163,7078361,7060714,7350612,7078376,7060710,7349804,7078382,7060734
23296,7377520,7115782,7098581,7375095,7115765,7098587,7376152,7115769,7098586,7376079,7115750,7098581,7378397,7115752,7098585,7377752,7115764,7098605,7376329,7115782,7098595,7378605,7115746,7098583,7375658,7115779,7098617,7377939,7115780,7098604
23552,7403161,7153113,7136424,7402324,7153128,7136420,7400770,7153112,7136419,7402390,7153113,7136424,7402470,7153110,7136434,7403387,7153123,7136414,7402018,7153103,7136418,7402181,7153102,7136418,7401845,7153112,7136442,7403745,7153111,7136434
23808,7429042,7190508,7174311,7429872,7190501,7174308,7428523,7190508,7174308,7428568,7190517,7174305,7428319,7190523,7174309,7429352,7190541,7174329,7428156,7190504,7174306,7428217,7190525,7174317,7429579,7190492,7174310,7427440,7190485,7174315
24064,7455293,7227908,7212195,7453850,7227913,7212186,7455361,7227903,7212169,7455561,7227901,7212175,7456187,7227904,7212187,7455851,7227890,7212181,7454060,7227908,7212188,7455612,7227901,7212177,7453861,7227888,7212178,7455300,7227901,7212160
24320,7481540,7265289,7250065,7479462,7265314,7250071,7481300,7265318,7250084,7480816,7265318,7250077,7479918,7265319,7250086,7480812,7265306,7250072,7479262,7265309,7250065,7479131,7265305,7250072,7479709,7265300,7250069,7479652,7265298,7250080
24576,7507357,7302707,7287947,7505910,7302703,7287947,7505352,7302677,7287954,7506016,7302676,7287946,7507235,7302693,7287947,7506123,7302697,7287938,7506264,7302688,7287937,7505039,7302705,7287940,7505703,7302693,7287960,7504627,7302715,7287968
24832,7533057,7340022,7325787,7531449,7340033,7325757,7531663,7340041,7325761,7532850,7340030,7325773,7533835,7340033,7325763,7532242,7340020,7325746,7533979,7340018,7325756,7531547,7340027,7325754,7533280,7340027,7325762,7533261,7340036,7325758
25088,7556520,7377414,7363630,7556944,7377432,7363643,7557107,7377437,7363637,7558161,7377426,7363642,7556717,7377424,7363644,7558746,7377401,7363636,7558152,7377431,7363624,7557191,7377424,7363640,7558300,7377428,7363655,7558570,7377411,7363625
25344,7582459,7414830,7401521,7585304,7414851,7401554,7585757,7414845,7401551,7584290,7414833,7401525,7583958,7414833,7401547,7582770,7414829,7401539,7582960,7414834,7401539,7584392,7414818,7401546,7581484,7414824,7401542,7582314,7414833,7401543
25600,7608675,7452209,7439407,7609731,7452238,7439412,7608474,7452217,7439415,7609975,7452233,7439422,7608922,7452225,7439384,7609287,7452205,7439397,7609773,7452234,7439412,7609129,7452234,7439415,7611307,7452202,7439414,7609050,7452218,7439420
25856,7636561,7489578,7477220,7636643,7489574,7477234,7634698,7489563,7477261,7634611,7489558,7477237,7635031,7489590,7477229,7635305,7489570,7477237,7636282,7489558,7477228,7634515,7489538,7477235,7636775,7489561,7477233,7634281,7489572,7477238
26112,7659639,7526942,7515110,7661032,7526954,7515132,7662220,7526948,7515112,7661315,7526942,7515114,7660509,7526953,7515088,7661826,7526973,7515119,7660642,7526963,7515101,7660852,7526962,7515104,7662208,7526971,7515104,7662077,7526944,7515119
26368,7687802,7564392,7553013,7686638,7564369,7553002,7685383,7564378,7553007,7686222,7564372,7553017,7685779,7564377,7553010,7687634,7564364,7553027,7684764,7564397,7553018,7687461,7564369,7553009,7686648,7564392,7553016,7686260,7564393,7553017
26624,7712983,7601772,7590897,7712506,7601784,7590888,7712463,7601753,7590881,7713291,7601773,7590909,7714945,7601769,7590900,7711337,7601767,7590876,7711394,7601771,7590895,7713891,7601785,7590872,7711867,7601756,7590876,7708945,7601778,7590892
26880,7739787,7639172,7628760,7739947,7639194,7628768,7737909,7639174,7628754,7739826,7639168,7628775,7739178,7639185,7628771,7738445,7639158,7628779,7737798,7639177,7628776,7739068,7639162,7628767,7736517,7639174,7628765,7737976,7639176,7628782
27136,7764725,7676514,7666600,7764268,7676507,7666607,7763988,7676501,7666602,7766168,7676502,7666588,7764888,7676503,7666591,7763943,7676494,7666578,7764221,7676500,7666578,7763823,7676516,7666617,7763019,7676502,7666580,7765814,7676505,7666597
27392,7789332,7713890,7704473,7790351,7713901,7704478,7789987,7713913,7704467,7791512,7713914,7704479,7790315,7713911,7704470,7792039,7713906,7704479,7792819,7713923,7704464,7791309,7713909,7704491,7789553,7713918,7704493,7791248,7713932,7704470
27648,7817106,7751358,7742391,7816455,7751354,7742383,7816849,7751347,7742404,7815517,7751358,7742415,7818121,7751356,7742401,7817120,7751360,7742425,7815147,7751372,7742408,7815615,7751359,7742395,7815414,7751375,7742389,7817471,7751370,7742394
27904,7843202,7788725,7780271,7842086,7788745,7780249,7842204,7788734,7780259,7842203,7788749,7780262,7841281,7788750,7780271,7842430,7788725,7780245,7841851,7788734,7780260,7842514,7788705,7780251,7843239,7788707,7780249,7843128,7788724,7780248
28160,7866462,7826072,7818068,7868958,7826087,7818074,7866960,7826083,7818079,7869151,7826051,7818092,7865510,7826043,7818077,7869148,7826080,7818060,7869306,7826071,7818091,7867485,7826072,7818068,7869529,7826085,7818094,7869080,7826069,7818099
