dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
2560,6145368,5316063,5275920,6146613,5316071,5275913,6146200,5316071,5275908,6147692,5316079,5275908,6147436,5316076,5275910,6146336,5316069,5275894,6146661,5316069,5275900,6146846,5316065,5275903,6145692,5316066,5275902,6148054,5316062,5275907
2816,6164604,5342072,5302273,6163091,5342074,5302283,6163389,5342080,5302274,6164185,5342071,5302271,6165428,5342068,5302267,6164801,5342073,5302267,6165131,5342072,5302255,6164480,5342065,5302259,6162202,5342069,5302261,6163998,5342065,5302258
3072,6183848,5368127,5328654,6182319,5368125,5328660,6183365,5368128,5328668,6183865,5368111,5328650,6180578,5368110,5328652,6185053,5368112,5328656,6182094,5368125,5328649,6182261,5368133,5328664,6182970,5368120,5328647,6183822,5368122,5328655
3328,6202104,5394207,5355091,6200220,5394214,5355094,6199749,5394209,5355093,6199716,5394204,5355091,6199671,5394211,5355086,6200854,5394197,5355091,6199530,5394206,5355079,6201102,5394205,5355069,6198263,5394216,5355093,6200010,5394201,5355085
3584,6218931,5420259,5381493,6218898,5420258,5381487,6218651,5420255,5381491,6219075,5420256,5381487,6216481,5420250,5381487,6216527,5420251,5381484,6218286,5420244,5381472,6219499,5420241,5381482,6217470,5420253,5381483,6219544,5420253,5381482
3840,6236244,5446250,5407836,6237660,5446244,5407819,6235642,5446243,5407827,6237539,5446252,5407832,6237101,5446256,5407833,6235981,5446247,5407834,6235606,5446248,5407821,6235042,5446238,5407831,6234604,5446258,5407831,6234910,5446240,5407827
4096,6254274,5472300,5434224,6254455,5472287,5434228,6255624,5472296,5434229,6255714,5472288,5434236,6254400,5472300,5434235,6253852,5472301,5434235,6253724,5472283,5434234,6254850,5472292,5434231,6254490,5472305,5434233,6254551,5472296,5434246
4352,6271727,5498356,5460648,6273296,5498357,5460646,6271614,5498363,5460648,6273120,5498365,5460643,6271766,5498361,5460638,6271859,5498354,5460633,6269837,5498358,5460634,6272379,5498353,5460626,6272263,5498371,5460634,6273873,5498364,5460639
4608,6289543,5524398,5487032,6290727,5524410,5487050,6289692,5524413,5487044,6290450,5524400,5487043,6292985,5524394,5487044,6290719,5524409,5487049,6290093,5524408,5487049,6291231,5524405,5487050,6290795,5524397,5487040,6291668,5524398,5487028
4864,6307902,5550390,5513382,6307952,5550399,5513379,6309059,5550398,5513396,6307459,5550401,5513383,6307089,5550406,5513389,6307401,5550417,5513382,6307529,5550387,5513389,6308908,5550408,5513381,6306649,5550395,5513378,6308221,5550411,5513377
5120,6325695,5576455,5539783,6324948,5576446,5539783,6326504,5576457,5539785,6326048,5576459,5539767,6326464,5576458,5539779,6326693,5576450,5539786,6327523,5576447,5539776,6324027,5576444,5539780,6326755,5576453,5539785,6328158,5576447,5539764
5376,6343361,5602510,5566177,6342829,5602507,5566176,6344042,5602507,5566182,6345738,5602491,5566178,6344479,5602502,5566168,6341590,5602499,5566175,6343705,5602501,5566182,6341589,5602496,5566169,6344647,5602485,5566165,6344422,5602491,5566168
5632,6362751,5628531,5592571,6362992,5628539,5592560,6361963,5628530,5592563,6362710,5628541,5592567,6362839,5628542,5592579,6362075,5628537,5592565,6361942,5628537,5592560,6361675,5628547,5592568,6361294,5628534,5592573,6363961,5628530,5592572
5888,6377897,5654587,5618949,6378871,5654576,5618953,6379564,5654577,5618960,6377956,5654571,5618958,6380349,5654588,5618949,6381748,5654585,5618954,6378743,5654575,5618967,6379286,5654587,5618951,6379570,5654583,5618956,6381350,5654587,5618948
6144,6399911,5680587,5645311,6398434,5680588,5645294,6395135,5680598,5645309,6398627,5680595,5645309,6395954,5680580,5645312,6399512,5680589,5645306,6397186,5680591,5645313,6397730,5680588,5645325,6398284,5680584,5645311,6396839,5680603,5645318
6400,6414283,5706640,5671695,6415676,5706632,5671698,6415442,5706627,5671687,6416989,5706645,5671691,6415803,5706627,5671700,6416569,5706634,5671693,6415686,5706643,5671688,6416465,5706645,5671691,6414978,5706632,5671698,6413571,5706643,5671694
6656,6432883,5732709,5698115,6433748,5732694,5698104,6432920,5732692,5698099,6433350,5732707,5698107,6435100,5732693,5698105,6433455,5732697,5698106,6434255,5732698,5698108,6435266,5732707,5698109,6433877,5732695,5698107,6434634,5732702,5698118
6912,6451545,5758756,5724489,6451129,5758740,5724443,6450366,5758749,5724434,6451849,5758763,5724443,6451514,5758742,5724488,6453166,5758753,5724485,6448921,5758747,5724444,6451945,5758752,5724499,6453142,5758741,5724441,6452238,5758746,5724444
7168,6468180,5784754,5750794,6469964,5784756,5750784,6467535,5784757,5750787,6470098,5784750,5750780,6469108,5784737,5750793,6471028,5784748,5750791,6468837,5784750,5750794,6469662,5784740,5750784,6469389,5784748,5750781,6469570,5784740,5750792
7424,6486906,5810784,5777164,6488161,5810793,5777175,6484588,5810771,5777166,6487994,5810796,5777174,6486811,5810788,5777168,6487947,5810787,5777175,6487778,5810798,5777179,6487153,5810792,5777166,6486869,5810785,5777168,6487252,5810796,5777174
7680,6505042,5836847,5803579,6506277,5836863,5803597,6506216,5836848,5803583,6504174,5836859,5803577,6505810,5836865,5803586,6504375,5836856,5803585,6505524,5836861,5803590,6505604,5836865,5803586,6504451,5836868,5803584,6505155,5836868,5803585
7936,6523013,5862911,5829988,6523451,5862915,5829981,6524705,5862916,5829989,6524456,5862916,5829988,6524768,5862906,5829981,6523068,5862915,5829991,6524549,5862895,5829979,6523161,5862896,5830004,6523443,5862907,5829975,6522862,5862898,5829990
8192,6540838,5888914,5856333,6541156,5888918,5856337,6540112,5888917,5856323,6543714,5888900,5856332,6540271,5888903,5856319,6539511,5888918,5856333,6541269,5888912,5856325,6542673,5888901,5856325,6541963,5888909,5856333,6541420,5888908,5856335
8448,6560127,5914958,5882712,6558608,5914949,5882718,6560371,5914953,5882727,6559432,5914947,5882722,6559875,5914962,5882717,6559759,5914958,5882719,6558723,5914947,5882724,6560650,5914948,5882710,6559352,5914958,5882716,6559694,5914954,5882716
8704,6579329,5941013,5909107,6576992,5940992,5909114,6577358,5941011,5909121,6578761,5940995,5909110,6577611,5941013,5909126,6576267,5940991,5909111,6578019,5941008,5909116,6576959,5941013,5909119,6577782,5941009,5909114,6576996,5941003,5909120
8960,6596305,5967053,5935510,6594950,5967050,5935512,6593837,5967061,5935516,6596356,5967048,5935506,6597029,5967058,5935509,6595001,5967050,5935517,6594122,5967057,5935519,6595789,5967059,5935510,6593503,5967069,5935515,6595871,5967048,5935509
9216,6613969,5993075,5961871,6612735,5993071,5961875,6612566,5993074,5961859,6612017,5993072,5961859,6611792,5993069,5961875,6612862,5993071,5961860,6613865,5993066,5961873,6613640,5993061,5961868,6612564,5993072,5961868,6613047,5993062,5961864
9472,6630464,6019112,5988263,6631316,6019114,5988257,6631108,6019101,5988254,6629834,6019111,5988255,6630507,6019108,5988247,6630212,6019118,5988260,6631549,6019113,5988256,6631076,6019119,5988260,6630579,6019105,5988260,6632169,6019109,5988256
9728,6648870,6045183,6014678,6649118,6045181,6014689,6648240,6045183,6014675,6650037,6045177,6014693,6648359,6045186,6014682,6648242,6045184,6014684,6647607,6045189,6014683,6649779,6045189,6014668,6648411,6045189,6014674,6648588,6045175,6014686
9984,6668372,6071235,6041087,6668785,6071238,6041079,6665172,6071235,6041086,6666338,6071232,6041078,6668074,6071227,6041079,6666670,6071230,6041082,6667043,6071225,6041087,6667233,6071240,6041082,6668584,6071221,6041087,6667925,6071222,6041072
10240,6684729,6097234,6067434,6685456,6097221,6067432,6684341,6097234,6067436,6685429,6097227,6067442,6686148,6097223,6067439,6684265,6097234,6067441,6685919,6097233,6067441,6685200,6097228,6067438,6685029,6097223,6067442,6685810,6097217,6067431
10496,6702492,6123276,6093830,6703426,6123284,6093859,6702674,6123283,6093839,6702828,6123289,6093848,6704609,6123281,6093837,6704053,6123297,6093836,6703022,6123291,6093847,6704666,6123286,6093843,6704458,6123283,6093840,6704663,6123289,6093844
10752,6720955,6149326,6120232,6721650,6149336,6120238,6722036,6149341,6120228,6720897,6149327,6120215,6721487,6149322,6120223,6720532,6149325,6120225,6721795,6149324,6120220,6720851,6149327,6120227,6719739,6149335,6120219,6721434,6149321,6120224
11008,6738112,6175359,6146605,6737120,6175372,6146603,6738447,6175359,6146607,6738583,6175373,6146607,6738096,6175365,6146601,6737766,6175366,6146591,6738292,6175362,6146604,6737218,6175371,6146601,6740211,6175376,6146610,6738579,6175364,6146602
11264,6754533,6201404,6172994,6755528,6201402,6172984,6758382,6201406,6172978,6754285,6201403,6172999,6756559,6201407,6172995,6758115,6201399,6172981,6757756,6201414,6172992,6757265,6201410,6172983,6757952,6201400,6172991,6756421,6201420,6172991
11520,6775357,6227409,6199334,6775623,6227418,6199341,6775058,6227419,6199341,6774578,6227412,6199349,6775685,6227405,6199328,6773230,6227419,6199327,6774894,6227418,6199333,6774799,6227413,6199330,6773391,6227420,6199336,6774684,6227401,6199332
11776,6792332,6253457,6225711,6792828,6253465,6225715,6791498,6253456,6225713,6793317,6253469,6225728,6792330,6253460,6225718,6791660,6253451,6225723,6791688,6253461,6225732,6792755,6253463,6225718,6793281,6253460,6225702,6794348,6253453,6225713
12032,6810848,6279514,6252123,6810752,6279520,6252122,6811792,6279527,6252128,6810813,6279516,6252108,6809658,6279530,6252120,6809500,6279531,6252135,6810116,6279522,6252125,6811020,6279518,6252125,6810363,6279521,6252126,6812228,6279527,6252118
12288,6827661,6305566,6278501,6826525,6305567,6278506,6830373,6305565,6278505,6827681,6305572,6278509,6829165,6305574,6278512,6829410,6305562,6278514,6829653,6305558,6278514,6828974,6305554,6278500,6828017,6305557,6278519,6828412,6305567,6278510
12544,6846756,6331566,6304844,6847828,6331554,6304852,6845722,6331567,6304835,6846087,6331570,6304848,6844745,6331570,6304855,6846361,6331570,6304842,6847075,6331576,6304845,6846340,6331559,6304850,6846323,6331565,6304849,6846613,6331556,6304828
12800,6864954,6357609,6331212,6865209,6357605,6331226,6864146,6357596,6331224,6864245,6357603,6331219,6865173,6357609,6331226,6866179,6357610,6331221,6863559,6357617,6331235,6864994,6357623,6331224,6864163,6357598,6331227,6864375,6357594,6331217
13056,6883350,6383667,6357633,6881652,6383665,6357625,6883443,6383672,6357631,6883709,6383676,6357612,6883440,6383670,6357626,6883660,6383669,6357629,6882594,6383683,6357634,6883086,6383673,6357626,6882514,6383677,6357627,6883797,6383672,6357623
13312,6898464,6409717,6384009,6901164,6409717,6384012,6900963,6409722,6384004,6900253,6409720,6384016,6900371,6409713,6384017,6899888,6409728,6384012,6899752,6409723,6384018,6901498,6409721,6384011,6898887,6409717,6384015,6900757,6409718,6384007
13568,6917767,6435728,6410350,6917649,6435727,6410356,6918845,6435724,6410358,6917983,6435729,6410355,6919001,6435733,6410349,6918117,6435726,6410366,6918321,6435703,6410355,6917190,6435722,6410354,6918452,6435724,6410365,6919371,6435731,6410358
13824,6934975,6461769,6436730,6936675,6461764,6436738,6936565,6461768,6436733,6937019,6461763,6436734,6936259,6461772,6436744,6937856,6461766,6436739,6936180,6461762,6436738,6934217,6461770,6436726,6937445,6461757,6436743,6936001,6461773,6436734
14080,6955142,6487831,6463137,6953018,6487833,6463139,6954064,6487825,6463139,6952877,6487822,6463142,6952814,6487827,6463145,6954467,6487828,6463139,6952305,6487838,6463139,6953828,6487831,6463143,6955731,6487835,6463144,6951640,6487830,6463140
14336,6972112,6513881,6489525,6971931,6513888,6489540,6972941,6513887,6489535,6973025,6513888,6489534,6972467,6513897,6489523,6972229,6513882,6489526,6972463,6513881,6489522,6971951,6513874,6489531,6973983,6513883,6489521,6972258,6513889,6489536
14592,6991390,6539887,6515858,6989760,6539879,6515864,6990749,6539885,6515860,6989547,6539887,6515856,6990927,6539884,6515866,6989923,6539890,6515861,6990726,6539888,6515849,6988186,6539887,6515857,6989374,6539892,6515861,6988020,6539882,6515858
14848,7007272,6565921,6542235,7007412,6565928,6542231,7006314,6565928,6542232,7006078,6565924,6542235,7007906,6565929,6542239,7006700,6565936,6542245,7010256,6565927,6542246,7009096,6565928,6542245,7007488,6565936,6542248,7008178,6565935,6542247
15104,7026107,6591984,6568640,7025939,6591990,6568647,7026819,6591990,6568637,7025544,6591986,6568630,7025054,6591984,6568639,7026643,6591987,6568644,7025335,6591991,6568643,7026158,6591976,6568629,7026091,6591995,6568639,7026819,6591988,6568638
15360,7042900,6618031,6595025,7042748,6618033,6595016,7045710,6618022,6595022,7043514,6618020,6595025,7043805,6618028,6595018,7044015,6618039,6595025,7045049,6618030,6595018,7046119,6618040,6595027,7044903,6618035,6595019,7043916,6618032,6595025
15616,7062797,6644070,6621394,7063073,6644065,6621405,7061000,6644076,6621400,7061449,6644078,6621408,7062667,6644080,6621399,7064019,6644075,6621402,7063551,6644076,6621396,7061687,6644073,6621398,7062760,6644073,6621400,7063487,6644077,6621392
15872,7080800,6670086,6647750,7080886,6670078,6647741,7077846,6670096,6647742,7079181,6670090,6647752,7079335,6670084,6647754,7078944,6670083,6647740,7080304,6670088,6647740,7079726,6670089,6647748,7079341,6670095,6647739,7078625,6670086,6647744
16128,7099415,6696129,6674117,7098591,6696135,6674120,7097906,6696123,6674126,7097235,6696125,6674126,7096397,6696128,6674120,7097850,6696129,6674114,7097018,6696123,6674119,7097633,6696121,6674116,7098835,6696122,6674125,7097938,6696115,6674114
16384,7117549,6722198,6700521,7116566,6722188,6700522,7116271,6722205,6700522,7116606,6722197,6700523,7114769,6722192,6700525,7114911,6722205,6700526,7115506,6722209,6700531,7115991,6722200,6700532,7115338,6722207,6700527,7116528,6722196,6700529
16640,7133227,6748227,6726907,7133668,6748226,6726907,7134474,6748231,6726905,7133629,6748237,6726887,7133686,6748238,6726903,7135579,6748240,6726896,7134719,6748241,6726896,7133649,6748231,6726899,7133361,6748242,6726902,7132944,6748242,6726901
16896,7152964,6774247,6753235,7153221,6774248,6753233,7149488,6774247,6753239,7151274,6774250,6753247,7151477,6774250,6753247,7151300,6774244,6753228,7151911,6774245,6753245,7151335,6774249,6753239,7152526,6774248,6753250,7153970,6774250,6753247
17152,7169670,6800289,6779626,7168890,6800286,6779626,7170153,6800292,6779616,7169932,6800292,6779627,7167610,6800294,6779622,7168611,6800291,6779619,7167999,6800298,6779615,7168865,6800287,6779615,7169846,6800290,6779607,7169894,6800285,6779616
17408,7186764,6826336,6806002,7188260,6826344,6806005,7187792,6826336,6806001,7186199,6826351,6805998,7186072,6826341,6805998,7187736,6826344,6806011,7189844,6826341,6806008,7186194,6826349,6806005,7188817,6826362,6806007,7186693,6826348,6806012
17664,7205421,6852385,6832382,7206909,6852385,6832386,7205647,6852385,6832377,7203938,6852387,6832385,7205231,6852382,6832379,7207131,6852391,6832386,7206015,6852385,6832382,7203870,6852393,6832382,7206161,6852387,6832382,7206418,6852393,6832378
17920,7224004,6878385,6858713,7222369,6878388,6858704,7223350,6878387,6858721,7223121,6878390,6858714,7225044,6878396,6858721,7225987,6878392,6858715,7225941,6878393,6858719,7224162,6878397,6858723,7223867,6878381,6858718,7222952,6878388,6858714
18176,7241643,6904434,6885098,7240342,6904432,6885094,7241996,6904426,6885093,7240848,6904425,6885100,7241486,6904437,6885096,7241634,6904440,6885091,7241574,6904430,6885105,7240111,6904443,6885098,7240912,6904425,6885094,7241034,6904435,6885093
18432,7260544,6930492,6911496,7261003,6930498,6911501,7258461,6930487,6911489,7259756,6930494,6911494,7259819,6930484,6911494,7260191,6930496,6911488,7258034,6930505,6911491,7257945,6930507,6911497,7260363,6930488,6911496,7259901,6930513,6911495
18688,7277357,6956549,6937867,7276560,6956546,6937876,7276458,6956542,6937863,7277415,6956542,6937872,7277158,6956546,6937860,7279417,6956529,6937863,7276725,6956542,6937861,7277454,6956541,6937864,7277872,6956545,6937855,7278189,6956545,6937867
18944,7295098,6982532,6964194,7294433,6982546,6964204,7295793,6982541,6964208,7295321,6982543,6964199,7295352,6982542,6964199,7294053,6982546,6964185,7296891,6982540,6964198,7294121,6982532,6964207,7295333,6982538,6964215,7296127,6982540,6964200
19200,7312505,7008590,6990577,7312219,7008588,6990577,7313953,7008587,6990576,7313102,7008584,6990581,7313655,7008578,6990576,7313541,7008581,6990570,7311703,7008576,6990576,7313345,7008588,6990574,7312733,7008575,6990571,7313176,7008586,6990568
19456,7331195,7034633,7016967,7332112,7034651,7016966,7331851,7034646,7016967,7330127,7034651,7016977,7331177,7034641,7016970,7331818,7034646,7016973,7331664,7034641,7016965,7333181,7034645,7016953,7332865,7034641,7016978,7331522,7034653,7016973
19712,7349452,7060689,7043360,7349120,7060692,7043351,7347221,7060694,7043351,7349770,7060695,7043343,7348363,7060688,7043353,7349582,7060698,7043343,7348016,7060689,7043346,7349401,7060685,7043355,7349715,7060692,7043346,7348336,7060689,7043349
19968,7366047,7086686,7069670,7366099,7086680,7069679,7366682,7086680,7069682,7367638,7086678,7069694,7366521,7086691,7069681,7366391,7086677,7069674,7364743,7086693,7069688,7368013,7086680,7069688,7369713,7086685,7069680,7367195,7086683,7069679
20224,7384546,7112736,7096059,7384890,7112726,7096054,7386288,7112733,7096058,7383435,7112724,7096055,7385156,7112742,7096065,7385780,7112730,7096058,7384650,7112730,7096046,7385496,7112732,7096046,7384817,7112730,7096055,7385775,7112737,7096045
20480,7404120,7138792,7122438,7404839,7138790,7122436,7401851,7138786,7122424,7403008,7138775,7122439,7403112,7138789,7122434,7402767,7138785,7122439,7403147,7138782,7122436,7402272,7138792,7122444,7401926,7138789,7122441,7403571,7138783,7122455
20736,7421643,7164842,7148820,7421571,7164830,7148830,7420583,7164831,7148821,7421996,7164825,7148824,7421462,7164828,7148817,7418971,7164838,7148822,7421562,7164839,7148831,7421230,7164835,7148821,7419576,7164829,7148831,7421643,7164837,7148808
20992,7438626,7190876,7175201,7440311,7190882,7175186,7439777,7190879,7175196,7439762,7190878,7175197,7438211,7190876,7175196,7436550,7190882,7175206,7437653,7190878,7175204,7439228,7190878,7175194,7437964,7190873,7175188,7437142,7190880,7175191
21248,7457303,7216872,7201525,7458360,7216889,7201519,7455720,7216885,7201520,7456522,7216879,7201521,7456405,7216884,7201513,7456596,7216878,7201518,7456664,7216864,7201528,7458175,7216877,7201525,7456580,7216894,7201529,7456264,7216891,7201529
21504,7473122,7242926,7227899,7474310,7242929,7227907,7473222,7242922,7227903,7474864,7242919,7227901,7474457,7242924,7227903,7473691,7242923,7227903,7474823,7242933,7227904,7474657,7242913,7227904,7474584,7242918,7227898,7473848,7242933,7227901
21760,7492909,7268983,7254295,7493073,7268978,7254283,7491911,7268978,7254296,7491250,7268978,7254297,7492828,7268983,7254284,7492009,7268975,7254280,7491625,7268984,7254286,7493959,7268976,7254296,7492516,7268974,7254287,7492919,7268969,7254285
22016,7511766,7295021,7280658,7508730,7295018,7280655,7512452,7295016,7280655,7509696,7295019,7280653,7513009,7295012,7280664,7508997,7295016,7280653,7511178,7295029,7280664,7509688,7295029,7280648,7509453,7295030,7280665,7509301,7295026,7280667
22272,7528492,7321035,7306983,7527706,7321020,7306990,7528267,7321018,7307001,7531026,7321034,7307004,7529152,7321029,7306993,7529546,7321023,7306988,7526475,7321028,7306998,7529776,7321025,7307005,7528240,7321020,7306991,7527464,7321027,7306994
22528,7548145,7347059,7333358,7547509,7347074,7333360,7545701,7347071,7333367,7546495,7347060,7333365,7546154,7347057,7333368,7546124,7347068,7333370,7547219,7347079,7333368,7546571,7347074,7333353,7546157,7347071,7333371,7545742,7347068,7333356
22784,7565393,7373153,7359771,7565593,7373147,7359768,7565099,7373153,7359766,7565044,7373142,7359769,7565191,7373144,7359772,7562589,7373140,7359776,7566647,7373150,7359767,7564683,7373135,7359773,7563405,7373156,7359780,7564751,7373144,7359780
23040,7581111,7399189,7386137,7582545,7399184,7386141,7582267,7399186,7386137,7582331,7399182,7386138,7583131,7399189,7386142,7582612,7399186,7386138,7583454,7399196,7386147,7582678,7399184,7386143,7582016,7399188,7386142,7582943,7399184,7386143
23296,7600174,7425195,7412478,7600387,7425207,7412477,7600701,7425193,7412475,7599609,7425196,7412485,7599140,7425192,7412485,7598698,7425196,7412474,7600650,7425183,7412478,7600465,7425187,7412470,7601941,7425198,7412486,7599346,7425208,7412487
23552,7619540,7451238,7438854,7618105,7451244,7438864,7617990,7451246,7438859,7619830,7451238,7438856,7617396,7451242,7438849,7616195,7451243,7438851,7617479,7451232,7438861,7620051,7451235,7438859,7620755,7451234,7438854,7617876,7451234,7438848
23808,7633279,7477294,7465222,7637022,7477301,7465226,7635900,7477293,7465238,7636404,7477293,7465225,7636712,7477274,7465229,7635075,7477296,7465228,7637344,7477277,7465236,7635775,7477290,7465233,7636853,7477288,7465225,7636220,7477286,7465235
24064,7654092,7503332,7491606,7654717,7503335,7491614,7653179,7503334,7491607,7653955,7503339,7491600,7653404,7503336,7491609,7654261,7503319,7491600,7654907,7503335,7491615,7654614,7503333,7491601,7653415,7503340,7491604,7652288,7503341,7491617
24320,7670922,7529326,7517917,7671550,7529327,7517931,7672890,7529335,7517913,7670909,7529326,7517915,7672713,7529330,7517916,7672031,7529333,7517916,7673509,7529340,7517936,7672978,7529320,7517925,7671561,7529332,7517920,7673282,7529330,7517924
24576,7690860,7555379,7544290,7689907,7555370,7544292,7689178,7555373,7544285,7689312,7555379,7544297,7689012,7555383,7544287,7689649,7555378,7544295,7691535,7555381,7544289,7690144,7555374,7544296,7690045,7555379,7544287,7689648,7555378,7544295
24832,7708044,7581442,7570680,7707649,7581435,7570686,7706524,7581437,7570680,7708263,7581437,7570688,7709536,7581428,7570681,7707528,7581437,7570675,7708621,7581438,7570676,7708457,7581432,7570678,7708207,7581439,7570677,7709367,7581441,7570679
25088,7725756,7607476,7597056,7726462,7607475,7597050,7725998,7607479,7597055,7725807,7607486,7597047,7727974,7607465,7597043,7726236,7607466,7597057,7725483,7607475,7597032,7724694,7607488,7597051,7727695,7607473,7597063,7726918,7607471,7597055
25344,7743403,7633478,7623379,7745415,7633486,7623393,7745985,7633484,7623385,7746244,7633486,7623385,7744258,7633485,7623388,7745843,7633478,7623395,7743935,7633480,7623380,7742756,7633487,7623378,7745558,7633478,7623392,7743872,7633490,7623382
25600,7763078,7659519,7649760,7761921,7659527,7649761,7761071,7659527,7649762,7760348,7659528,7649770,7763706,7659521,7649749,7763226,7659531,7649763,7764182,7659527,7649763,7764211,7659529,7649768,7762840,7659533,7649775,7760319,7659531,7649774
25856,7780434,7685578,7676140,7780278,7685571,7676139,7779673,7685573,7676133,7779454,7685573,7676127,7780331,7685563,7676134,7781631,7685568,7676131,7780299,7685576,7676134,7778818,7685569,7676142,7780842,7685575,7676138,7780807,7685568,7676129
26112,7797114,7711623,7702519,7798442,7711623,7702529,7798354,7711639,7702512,7798144,7711634,7702517,7798311,7711628,7702524,7798575,7711624,7702511,7799343,7711625,7702529,7797332,7711623,7702523,7798832,7711626,7702518,7796962,7711631,7702515
26368,7815169,7737664,7728886,7816842,7737658,7728887,7817156,7737655,7728885,7814687,7737659,7728888,7816457,7737662,7728886,7815437,7737665,7728887,7813764,7737669,7728891,7816213,7737663,7728884,7814230,7737663,7728881,7814110,7737665,7728881
26624,7834846,7763671,7755220,7834581,7763672,7755225,7832964,7763666,7755216,7833295,7763676,7755219,7833796,7763681,7755216,7831865,7763667,7755217,7833967,7763684,7755230,7833743,7763672,7755233,7834628,7763670,7755221,7833452,7763673,7755222
26880,7849691,7789717,7781588,7850356,7789695,7781585,7849879,7789708,7781582,7850842,7789706,7781595,7852078,7789706,7781579,7852933,7789718,7781594,7849791,7789706,7781589,7852452,7789703,7781590,7851898,7789710,7781586,7852298,7789710,7781591
27136,7868035,7815757,7807957,7868063,7815754,7807968,7870053,7815768,7807975,7868251,7815759,7807972,7868652,7815756,7807964,7868488,7815755,7807978,7869476,7815758,7807975,7870866,7815766,7807981,7872326,7815750,7807962,7869084,7815758,7807964
27392,7889536,7841802,7834348,7887996,7841818,7834343,7885896,7841805,7834349,7886838,7841795,7834345,7888759,7841796,7834349,7887087,7841804,7834355,7889253,7841814,7834346,7886931,7841805,7834347,7888030,7841806,7834341,7887154,7841801,7834345
27648,7905594,7867801,7860675,7907138,7867797,7860680,7904847,7867799,7860685,7905863,7867788,7860668,7905171,7867796,7860674,7905866,7867804,7860676,7906602,7867807,7860668,7904622,7867804,7860667,7905043,7867798,7860685,7906274,7867797,7860673
27904,7923101,7893843,7887053,7922346,7893846,7887057,7923891,7893852,7887065,7921602,7893850,7887050,7921764,7893852,7887049,7922825,7893848,7887059,7922990,7893845,7887059,7922683,7893853,7887057,7922122,7893846,7887051,7922714,7893852,7887054
28160,7943135,7919903,7913433,7943503,7919899,7913441,7940377,7919896,7913435,7942752,7919898,7913434,7941589,7919894,7913443,7940376,7919891,7913441,7940584,7919900,7913437,7940612,7919896,7913436,7940417,7919903,7913444,7941447,7919898,7913436
