dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
5632,6397550,5628156,5591508,6395814,5628156,5591502,6396192,5628169,5591506,6395009,5628175,5591512,6395582,5628181,5591501,6393992,5628166,5591515,6397029,5628152,5591502,6395256,5628150,5591509,6394795,5628163,5591496,6394305,5628162,5591514
5888,6412305,5654203,5617916,6413244,5654210,5617903,6412857,5654210,5617898,6415394,5654214,5617900,6413245,5654207,5617899,6413161,5654215,5617894,6412767,5654206,5617900,6411685,5654213,5617895,6412605,5654202,5617893,6411657,5654202,5617897
6144,6430939,5680224,5644262,6430758,5680209,5644265,6431951,5680214,5644266,6432943,5680210,5644260,6431092,5680225,5644262,6430249,5680225,5644265,6431546,5680228,5644276,6430150,5680221,5644275,6429856,5680238,5644270,6431699,5680227,5644268
6400,6449611,5706265,5670661,6451094,5706284,5670667,6449280,5706284,5670664,6448512,5706259,5670660,6447870,5706268,5670665,6448974,5706261,5670645,6447208,5706266,5670657,6448733,5706264,5670658,6448768,5706273,5670668,6448208,5706277,5670663
6656,6466466,5732352,5697097,6467869,5732341,5697090,6467117,5732344,5697096,6466251,5732322,5697083,6465702,5732335,5697074,6466397,5732341,5697085,6466608,5732354,5697091,6467340,5732337,5697075,6466300,5732346,5697088,6466463,5732350,5697089
6912,6483986,5758384,5723482,6483329,5758400,5723487,6484735,5758397,5723470,6483818,5758384,5723490,6486467,5758386,5723471,6485078,5758390,5723478,6485451,5758398,5723485,6484147,5758391,5723482,6483764,5758381,5723476,6486328,5758382,5723483
7168,6501770,5784395,5749839,6501241,5784399,5749849,6502686,5784396,5749837,6502497,5784397,5749835,6503217,5784396,5749851,6503376,5784404,5749843,6501702,5784399,5749863,6502027,5784412,5749854,6503986,5784424,5749846,6501592,5784410,5749853
7424,6520961,5810453,5776248,6519755,5810458,5776256,6521444,5810457,5776244,6520987,5810470,5776252,6520454,5810461,5776251,6521883,5810462,5776252,6518501,5810456,5776247,6519970,5810462,5776249,6521479,5810461,5776242,6518325,5810461,5776254
7680,6538032,5836505,5802647,6538016,5836492,5802644,6538299,5836508,5802654,6539488,5836511,5802653,6538264,5836501,5802643,6539867,5836504,5802653,6539735,5836498,5802656,6536540,5836507,5802631,6540011,5836503,5802650,6539865,5836500,5802661
7936,6555717,5862560,5829043,6555455,5862559,5829053,6556511,5862548,5829056,6556869,5862559,5829050,6555445,5862558,5829046,6556023,5862550,5829052,6555334,5862551,5829045,6556202,5862562,5829049,6555577,5862545,5829052,6555941,5862548,5829049
8192,6572559,5888571,5855425,6573287,5888571,5855430,6573529,5888575,5855426,6575025,5888569,5855424,6573461,5888564,5855424,6575252,5888573,5855429,6573917,5888578,5855419,6574581,5888564,5855421,6574715,5888570,5855418,6574189,5888560,5855413
8448,6590623,5914615,5881839,6589965,5914621,5881819,6591079,5914614,5881828,6593227,5914602,5881819,6592298,5914613,5881825,6592600,5914609,5881825,6591417,5914618,5881826,6592960,5914614,5881834,6591883,5914618,5881828,6592850,5914612,5881826
8704,6610148,5940662,5908221,6610834,5940657,5908221,6608546,5940663,5908229,6609198,5940666,5908221,6610402,5940665,5908225,6610227,5940656,5908224,6607779,5940662,5908233,6610954,5940666,5908228,6608046,5940653,5908217,6607694,5940654,5908225
8960,6627867,5966712,5934631,6627428,5966713,5934621,6626935,5966706,5934625,6627103,5966704,5934620,6627531,5966709,5934611,6629015,5966703,5934625,6627780,5966708,5934616,6627212,5966713,5934609,6627993,5966722,5934621,6628128,5966714,5934608
9216,6647019,5992721,5960979,6645619,5992718,5960980,6645462,5992722,5960989,6645445,5992720,5960985,6645636,5992734,5960970,6647209,5992715,5960988,6647099,5992733,5960981,6645112,5992732,5960977,6645668,5992724,5960971,6642586,5992726,5960986
9472,6663530,6018770,5987379,6663307,6018765,5987381,6663636,6018779,5987378,6663285,6018775,5987381,6662845,6018768,5987384,6664535,6018776,5987381,6664008,6018785,5987370,6663230,6018782,5987378,6664458,6018780,5987373,6663838,6018775,5987372
9728,6682578,6044832,6013789,6682600,6044842,6013784,6681863,6044846,6013785,6681475,6044829,6013794,6682463,6044832,6013796,6680895,6044837,6013773,6681828,6044852,6013794,6680718,6044837,6013780,6681568,6044836,6013780,6681543,6044848,6013773
9984,6698902,6070907,6040189,6700598,6070897,6040188,6698583,6070897,6040186,6700292,6070902,6040186,6701106,6070895,6040185,6696974,6070895,6040189,6698436,6070896,6040181,6699959,6070891,6040178,6699803,6070899,6040189,6698484,6070899,6040178
10240,6716951,6096946,6066581,6715711,6096946,6066585,6717663,6096940,6066575,6716831,6096946,6066585,6716951,6096942,6066585,6717361,6096947,6066578,6717950,6096948,6066584,6715999,6096947,6066583,6716037,6096938,6066564,6718209,6096944,6066577
10496,6735517,6122949,6092934,6735706,6122952,6092939,6735148,6122961,6092927,6735371,6122964,6092942,6733610,6122963,6092926,6734919,6122958,6092939,6733353,6122953,6092941,6734105,6122960,6092937,6734440,6122963,6092939,6734424,6122963,6092938
10752,6753618,6149009,6119331,6753815,6149008,6119316,6752808,6149010,6119335,6753165,6149017,6119329,6752929,6149010,6119324,6751652,6149011,6119319,6753260,6149013,6119324,6754612,6149004,6119321,6751960,6149009,6119315,6753738,6149015,6119333
11008,6772174,6175062,6145732,6769947,6175063,6145726,6770284,6175070,6145733,6770399,6175058,6145723,6772163,6175063,6145727,6770632,6175066,6145734,6771588,6175066,6145731,6771181,6175077,6145744,6771070,6175074,6145744,6771768,6175068,6145734
11264,6788446,6201109,6172123,6789508,6201120,6172133,6789799,6201116,6172114,6788961,6201109,6172123,6788100,6201127,6172126,6789375,6201109,6172107,6788054,6201120,6172124,6790442,6201126,6172124,6787308,6201118,6172125,6788588,6201127,6172114
11520,6806990,6227132,6198471,6805855,6227130,6198477,6807132,6227127,6198476,6806251,6227115,6198481,6805899,6227130,6198478,6807300,6227131,6198488,6807100,6227131,6198481,6806639,6227124,6198483,6806432,6227119,6198468,6807679,6227126,6198470
11776,6822871,6253180,6224865,6824484,6253170,6224872,6825468,6253172,6224856,6824631,6253177,6224860,6824741,6253171,6224864,6825492,6253167,6224866,6823240,6253169,6224865,6825496,6253172,6224860,6825516,6253167,6224865,6824223,6253168,6224872
12032,6842615,6279244,6251267,6843140,6279240,6251279,6842466,6279249,6251271,6843513,6279243,6251277,6842804,6279250,6251276,6843301,6279248,6251275,6841376,6279246,6251278,6842996,6279233,6251269,6842079,6279248,6251281,6841271,6279252,6251272
12288,6860796,6305295,6277660,6860034,6305277,6277666,6859650,6305273,6277670,6860079,6305291,6277665,6859873,6305297,6277668,6859731,6305295,6277658,6859774,6305293,6277657,6860661,6305286,6277657,6861446,6305278,6277670,6860045,6305294,6277668
12544,6878230,6331303,6304023,6877156,6331304,6304035,6877180,6331304,6304024,6879879,6331310,6304038,6878839,6331312,6304020,6880504,6331307,6304025,6878230,6331314,6304033,6877961,6331313,6304042,6879878,6331312,6304043,6879075,6331321,6304027
12800,6896520,6357358,6330411,6896417,6357359,6330416,6896250,6357359,6330421,6897138,6357361,6330409,6895157,6357352,6330411,6895664,6357357,6330414,6897544,6357350,6330414,6897376,6357358,6330413,6896008,6357351,6330408,6896471,6357349,6330413
13056,6914272,6383418,6356807,6915061,6383418,6356816,6914041,6383414,6356817,6915230,6383419,6356808,6913890,6383408,6356804,6914712,6383408,6356808,6914856,6383417,6356820,6913372,6383401,6356825,6914514,6383418,6356813,6914251,6383420,6356814
13312,6933299,6409457,6383196,6931316,6409467,6383207,6930389,6409472,6383197,6932106,6409466,6383200,6931138,6409465,6383209,6932588,6409463,6383210,6930721,6409459,6383217,6932206,6409464,6383209,6933222,6409474,6383215,6931995,6409463,6383215
13568,6948702,6435479,6409565,6949034,6435483,6409560,6949124,6435474,6409563,6949501,6435485,6409564,6950092,6435475,6409550,6950719,6435474,6409551,6950501,6435485,6409554,6949385,6435481,6409560,6949738,6435475,6409556,6950873,6435478,6409551
13824,6968295,6461533,6435948,6969043,6461522,6435955,6968278,6461531,6435946,6967469,6461527,6435952,6968008,6461528,6435948,6968323,6461543,6435945,6967061,6461528,6435947,6966395,6461531,6435933,6968840,6461520,6435954,6968522,6461528,6435937
14080,6985367,6487604,6462354,6985704,6487599,6462345,6987052,6487600,6462340,6985303,6487593,6462348,6985958,6487601,6462348,6986730,6487600,6462346,6985370,6487602,6462356,6985023,6487595,6462346,6985664,6487591,6462352,6986732,6487604,6462362
14336,7004222,6513654,6488733,7003211,6513653,6488742,7005565,6513638,6488742,7004754,6513645,6488750,7003389,6513650,6488736,7002506,6513647,6488757,7006315,6513666,6488742,7001466,6513658,6488748,7001656,6513651,6488745,7003117,6513663,6488739
14592,7020651,6539658,6515097,7021904,6539655,6515102,7020437,6539662,6515089,7020469,6539660,6515083,7020310,6539666,6515085,7020079,6539664,6515096,7021525,6539673,6515096,7021649,6539666,6515098,7021365,6539669,6515105,7021573,6539668,6515102
14848,7038758,6565705,6541476,7038122,6565714,6541476,7038760,6565703,6541490,7040509,6565716,6541481,7039411,6565715,6541482,7040155,6565710,6541473,7037653,6565693,6541487,7039484,6565705,6541471,7039336,6565707,6541462,7038249,6565716,6541472
15104,7058153,6591755,6567868,7057499,6591767,6567875,7057989,6591753,6567861,7057516,6591758,6567855,7056502,6591769,6567857,7057288,6591755,6567867,7056448,6591756,6567867,7057053,6591757,6567862,7059105,6591774,6567858,7056398,6591751,6567859
15360,7074874,6617811,6594255,7074884,6617803,6594248,7075581,6617804,6594235,7077033,6617811,6594254,7074872,6617815,6594250,7077359,6617802,6594252,7076086,6617807,6594267,7076811,6617810,6594251,7076084,6617814,6594247,7075232,6617801,6594245
15616,7094046,6643857,6620639,7093707,6643851,6620637,7092887,6643851,6620641,7093332,6643848,6620634,7093407,6643847,6620646,7094257,6643861,6620644,7090677,6643865,6620649,7093575,6643856,6620639,7091971,6643855,6620635,7093183,6643860,6620636
15872,7111267,6669858,6646985,7112102,6669862,6646984,7111669,6669877,6646980,7110279,6669862,6646990,7110775,6669868,6646994,7111793,6669868,6646988,7109577,6669864,6646980,7110877,6669869,6646992,7109339,6669874,6646979,7110452,6669861,6646990
16128,7129221,6695912,6673363,7127829,6695912,6673374,7129216,6695911,6673363,7125794,6695916,6673367,7128177,6695916,6673371,7127704,6695918,6673367,7129753,6695916,6673373,7131040,6695905,6673374,7128987,6695922,6673365,7129912,6695910,6673384
16384,7145891,6721974,6699749,7145824,6721976,6699760,7148441,6721969,6699771,7146983,6721968,6699749,7147588,6721966,6699763,7146403,6721973,6699760,7147359,6721955,6699753,7146712,6721971,6699756,7146191,6721967,6699753,7148619,6721965,6699754
16640,7164769,6748029,6726138,7163896,6748020,6726141,7163367,6748015,6726145,7164808,6748015,6726136,7164249,6748011,6726136,7166496,6748021,6726140,7165447,6748024,6726146,7163389,6748018,6726145,7164582,6748011,6726143,7164754,6748016,6726136
16896,7182818,6774024,6752487,7184694,6774021,6752479,7182532,6774022,6752502,7182056,6774025,6752488,7184401,6774027,6752493,7181922,6774029,6752498,7183487,6774035,6752488,7181394,6774028,6752486,7182844,6774029,6752488,7183997,6774022,6752500
17152,7199436,6800067,6778870,7200102,6800060,6778863,7200272,6800072,6778879,7202060,6800078,6778861,7198856,6800076,6778876,7200910,6800081,6778877,7198974,6800078,6778882,7200966,6800083,6778876,7200897,6800090,6778878,7200143,6800067,6778882
17408,7217619,6826124,6805263,7216304,6826128,6805275,7219651,6826132,6805271,7217128,6826131,6805269,7218573,6826131,6805274,7219055,6826145,6805262,7215412,6826131,6805275,7218405,6826132,6805268,7217294,6826132,6805257,7219976,6826119,6805261
17664,7235754,6852186,6831643,7235120,6852165,6831645,7232841,6852175,6831664,7234608,6852182,6831651,7234179,6852188,6831654,7236001,6852186,6831658,7234754,6852168,6831647,7237299,6852185,6831645,7236309,6852186,6831646,7234530,6852185,6831663
17920,7256084,6878194,6858002,7254962,6878188,6857998,7253776,6878193,6857986,7255360,6878185,6858001,7253288,6878192,6857993,7256060,6878196,6857994,7254101,6878187,6857986,7253728,6878187,6857996,7254855,6878189,6857993,7252605,6878196,6857995
18176,7271239,6904248,6884375,7272133,6904248,6884380,7270813,6904238,6884377,7270401,6904235,6884379,7272244,6904234,6884379,7272967,6904239,6884380,7271985,6904236,6884385,7271002,6904240,6884386,7272932,6904233,6884375,7273182,6904240,6884378
18432,7289330,6930292,6910761,7290698,6930290,6910773,7288208,6930298,6910762,7289353,6930293,6910767,7289486,6930286,6910757,7289504,6930293,6910763,7290018,6930290,6910766,7289319,6930287,6910776,7290775,6930285,6910761,7289996,6930295,6910769
18688,7306640,6956341,6937147,7311627,6956329,6937145,7307379,6956342,6937148,7308081,6956332,6937142,7307209,6956346,6937149,7308265,6956350,6937148,7308255,6956337,6937148,7308047,6956347,6937149,7308201,6956339,6937146,7306730,6956330,6937141
18944,7325228,6982347,6963479,7325270,6982336,6963489,7327976,6982356,6963491,7325013,6982340,6963489,7325513,6982354,6963480,7325150,6982342,6963491,7325149,6982336,6963488,7323680,6982351,6963476,7324852,6982348,6963490,7326279,6982348,6963486
19200,7342887,7008392,6989870,7344515,7008391,6989869,7344141,7008389,6989878,7342999,7008397,6989875,7342205,7008396,6989871,7343335,7008388,6989875,7344562,7008396,6989874,7342626,7008404,6989876,7345408,7008393,6989876,7343660,7008410,6989880
19456,7362689,7034435,7016250,7363258,7034441,7016238,7360479,7034436,7016242,7361538,7034434,7016250,7361731,7034427,7016249,7361670,7034450,7016257,7362363,7034441,7016252,7362058,7034441,7016246,7359798,7034449,7016250,7362564,7034442,7016259
19712,7378097,7060496,7042636,7377768,7060497,7042637,7378283,7060491,7042630,7378893,7060484,7042642,7377689,7060493,7042643,7379310,7060509,7042627,7378280,7060493,7042640,7378993,7060482,7042635,7378128,7060495,7042624,7379386,7060474,7042637
19968,7396948,7086503,7068979,7395912,7086497,7068977,7398023,7086495,7068973,7397600,7086494,7068980,7394487,7086502,7068971,7397918,7086498,7068965,7398051,7086504,7068968,7397410,7086495,7068980,7395785,7086500,7068973,7395821,7086495,7068970
20224,7414574,7112529,7095362,7415976,7112537,7095345,7415384,7112540,7095353,7414364,7112544,7095350,7415064,7112547,7095345,7413635,7112522,7095342,7415699,7112540,7095347,7415684,7112546,7095331,7416192,7112531,7095340,7415327,7112535,7095347
20480,7432580,7138597,7121723,7433071,7138592,7121740,7433424,7138593,7121733,7433850,7138593,7121747,7433015,7138587,7121739,7432518,7138596,7121733,7432831,7138591,7121737,7432345,7138597,7121734,7433354,7138586,7121737,7433606,7138591,7121747
20736,7449901,7164651,7148122,7451331,7164668,7148131,7450747,7164667,7148141,7448594,7164651,7148118,7449457,7164657,7148135,7449550,7164647,7148118,7451714,7164665,7148117,7450075,7164635,7148124,7450222,7164651,7148129,7449746,7164662,7148124
20992,7468001,7190700,7174508,7465504,7190702,7174515,7469454,7190696,7174519,7468680,7190698,7174505,7469397,7190693,7174502,7469454,7190693,7174514,7470056,7190697,7174507,7469388,7190693,7174505,7468057,7190702,7174513,7468160,7190699,7174512
21248,7486487,7216713,7200848,7488547,7216714,7200855,7486855,7216712,7200848,7487678,7216709,7200857,7487108,7216713,7200854,7486732,7216710,7200844,7486500,7216720,7200843,7487400,7216726,7200858,7486509,7216719,7200858,7486206,7216699,7200858
21504,7505251,7242761,7227227,7504016,7242746,7227240,7503935,7242755,7227238,7503286,7242757,7227237,7504632,7242761,7227236,7504752,7242758,7227241,7503238,7242755,7227232,7504567,7242758,7227236,7504209,7242765,7227224,7505237,7242762,7227241
21760,7522520,7268825,7253633,7523210,7268826,7253630,7522798,7268830,7253629,7522173,7268832,7253635,7522228,7268823,7253633,7520732,7268833,7253630,7523478,7268826,7253631,7521604,7268818,7253632,7522257,7268830,7253640,7521880,7268823,7253638
22016,7540160,7294874,7280016,7540415,7294872,7280001,7539891,7294858,7280001,7541160,7294867,7280003,7540217,7294865,7280005,7539572,7294866,7280003,7539255,7294865,7280001,7540361,7294865,7280015,7540541,7294879,7280010,7540849,7294874,7280011
22272,7560402,7320870,7306336,7558324,7320874,7306339,7558410,7320869,7306336,7559406,7320884,7306328,7558461,7320882,7306332,7558492,7320878,7306336,7558876,7320889,7306336,7558521,7320878,7306335,7559612,7320885,7306333,7556871,7320880,7306335
22528,7574862,7346919,7332707,7574836,7346910,7332703,7576329,7346921,7332706,7575519,7346911,7332694,7576840,7346918,7332700,7577099,7346923,7332701,7577566,7346924,7332695,7576080,7346925,7332706,7574416,7346914,7332697,7576147,7346933,7332704
22784,7593401,7372995,7359100,7594531,7372991,7359103,7592953,7372993,7359110,7592763,7372993,7359098,7595346,7373008,7359124,7593374,7372995,7359108,7593660,7372982,7359104,7593144,7373003,7359108,7594596,7373001,7359109,7592508,7372993,7359116
23040,7611988,7399048,7385502,7611846,7399041,7385492,7610975,7399049,7385496,7611557,7399039,7385499,7613130,7399052,7385494,7612478,7399046,7385503,7611602,7399052,7385487,7610010,7399046,7385494,7612057,7399059,7385482,7612908,7399044,7385480
23296,7629032,7425057,7411835,7629897,7425061,7411847,7629475,7425065,7411832,7629812,7425055,7411833,7630858,7425060,7411841,7629807,7425054,7411832,7629379,7425060,7411843,7629371,7425059,7411846,7629394,7425056,7411836,7628679,7425068,7411833
23552,7646435,7451116,7438217,7646827,7451112,7438210,7646876,7451110,7438213,7645914,7451109,7438218,7648206,7451098,7438217,7647808,7451110,7438212,7647369,7451111,7438215,7648529,7451106,7438210,7646518,7451102,7438215,7647114,7451108,7438219
23808,7666078,7477161,7464607,7664880,7477160,7464611,7664355,7477163,7464607,7665751,7477169,7464604,7666469,7477173,7464608,7665550,7477174,7464613,7664064,7477165,7464598,7664917,7477149,7464597,7665088,7477161,7464611,7665524,7477166,7464599
24064,7682659,7503205,7490989,7683710,7503209,7490984,7685600,7503212,7490989,7684329,7503214,7490999,7683278,7503215,7490976,7683136,7503212,7490981,7683448,7503218,7490988,7683613,7503198,7490976,7682502,7503201,7490991,7684674,7503217,7490979
24320,7702522,7529229,7517322,7700911,7529222,7517322,7700924,7529228,7517332,7701340,7529221,7517332,7700316,7529225,7517320,7702063,7529230,7517310,7700661,7529215,7517328,7701602,7529210,7517317,7700488,7529236,7517323,7701012,7529225,7517331
24576,7717629,7555269,7543706,7718798,7555265,7543700,7719256,7555273,7543712,7719820,7555270,7543712,7720516,7555262,7543701,7720554,7555258,7543708,7719769,7555264,7543701,7720204,7555268,7543720,7718816,7555272,7543707,7719016,7555268,7543716
24832,7735615,7581342,7570111,7738061,7581347,7570113,7735248,7581340,7570113,7737006,7581345,7570117,7736200,7581344,7570121,7738564,7581357,7570121,7736993,7581347,7570119,7739439,7581343,7570124,7735631,7581350,7570119,7737776,7581343,7570119
25088,7755813,7607378,7596496,7755234,7607389,7596498,7755684,7607396,7596503,7754833,7607391,7596501,7752915,7607407,7596494,7755681,7607396,7596496,7755061,7607398,7596505,7753682,7607399,7596503,7755914,7607386,7596499,7755378,7607394,7596505
25344,7770592,7633399,7622832,7772492,7633379,7622843,7774081,7633405,7622831,7772639,7633403,7622837,7772858,7633390,7622833,7771712,7633405,7622833,7772607,7633390,7622845,7773698,7633398,7622841,7774169,7633409,7622843,7771731,7633392,7622846
25600,7789741,7659459,7649228,7790416,7659451,7649231,7792612,7659448,7649216,7792366,7659446,7649229,7790411,7659463,7649234,7791529,7659460,7649241,7791721,7659469,7649236,7790893,7659465,7649242,7791717,7659457,7649231,7790436,7659461,7649225
25856,7810089,7685507,7675606,7808262,7685495,7675609,7807573,7685515,7675602,7808466,7685503,7675609,7808331,7685512,7675612,7809351,7685500,7675603,7808134,7685505,7675617,7809072,7685505,7675620,7808159,7685500,7675614,7807617,7685501,7675604
26112,7826001,7711534,7701981,7826530,7711550,7701976,7827523,7711543,7701975,7829259,7711548,7701974,7826821,7711539,7701978,7826390,7711546,7701982,7827042,7711548,7701987,7826957,7711537,7701985,7827202,7711545,7701984,7825443,7711548,7701982
26368,7846140,7737589,7728359,7843504,7737585,7728356,7844590,7737591,7728359,7844360,7737589,7728370,7844714,7737586,7728352,7843195,7737581,7728366,7843970,7737585,7728366,7845492,7737588,7728365,7842697,7737581,7728348,7842056,7737589,7728366
26624,7861383,7763596,7754712,7862855,7763589,7754703,7862550,7763609,7754712,7861900,7763594,7754702,7861289,7763597,7754703,7864119,7763599,7754700,7863612,7763594,7754707,7863444,7763595,7754696,7861612,7763607,7754705,7860712,7763595,7754716
26880,7880329,7789641,7781081,7880280,7789637,7781085,7879078,7789648,7781079,7878937,7789656,7781084,7880314,7789635,7781080,7881929,7789633,7781085,7879428,7789645,7781079,7879326,7789644,7781088,7880620,7789630,7781077,7880118,7789641,7781077
27136,7897962,7815690,7807453,7896542,7815678,7807460,7898263,7815679,7807457,7897666,7815698,7807463,7898669,7815687,7807465,7898229,7815688,7807462,7899436,7815689,7807459,7897214,7815687,7807449,7898556,7815679,7807461,7899539,7815700,7807447
27392,7914506,7841733,7833825,7915879,7841730,7833829,7916493,7841726,7833822,7913856,7841720,7833833,7915297,7841730,7833818,7916170,7841731,7833832,7916197,7841730,7833831,7915965,7841724,7833835,7916073,7841731,7833834,7915958,7841723,7833836
27648,7934333,7867742,7860169,7932128,7867747,7860174,7932142,7867752,7860174,7933035,7867744,7860177,7933260,7867739,7860176,7933014,7867736,7860168,7934535,7867737,7860181,7935167,7867744,7860171,7933204,7867748,7860170,7933993,7867742,7860178
27904,7951150,7893794,7886545,7951934,7893788,7886561,7953807,7893793,7886548,7951828,7893784,7886543,7952640,7893784,7886550,7951987,7893784,7886544,7952224,7893792,7886558,7952766,7893789,7886560,7953321,7893804,7886553,7950756,7893783,7886539
28160,7968692,7919843,7912937,7970283,7919847,7912955,7969186,7919855,7912948,7969493,7919850,7912940,7968328,7919850,7912950,7970120,7919857,7912942,7969415,7919852,7912940,7970185,7919843,7912943,7969184,7919860,7912954,7970731,7919859,7912950
