dac_code,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad,iSense,VSense,VLoad
10752,6142251,5283783,5241363,6142672,5283770,5241356,6142376,5283749,5241354,6140783,5283782,5241363,6139654,5283764,5241369,6141103,5283766,5241377,6141842,5283776,5241363,6141664,5283797,5241373,6141407,5283793,5241380,6141332,5283765,5241367
11008,6167240,5321101,5279200,6166068,5321079,5279191,6168921,5321083,5279216,6167738,5321077,5279194,6166803,5321083,5279206,6168478,5321099,5279204,6168745,5321075,5279206,6168223,5321075,5279208,6169777,5321089,5279209,6166830,5321105,5279230
11264,6191613,5358349,5317013,6194084,5358368,5317004,6194334,5358355,5317015,6196077,5358369,5316994,6192650,5358377,5317000,6193872,5358362,5317011,6196921,5358361,5317017,6192386,5358405,5317027,6195015,5358374,5317021,6192673,5358350,5317027
11520,6220173,5395673,5354872,6219437,5395664,5354871,6219513,5395664,5354861,6217269,5395690,5354862,6219189,5395674,5354863,6217663,5395688,5354849,6219198,5395679,5354855,6219130,5395685,5354875,6219007,5395684,5354879,6220361,5395683,5354864
11776,6246246,5433021,5392724,6245324,5433025,5392741,6244551,5433022,5392715,6244845,5433020,5392728,6244028,5433018,5392722,6244959,5433029,5392729,6244714,5433032,5392729,6246985,5433024,5392730,6245753,5433023,5392717,6244363,5433008,5392730
12032,6272292,5470362,5430590,6271080,5470332,5430568,6271353,5470358,5430610,6271829,5470362,5430582,6271817,5470347,5430594,6271675,5470351,5430586,6271783,5470347,5430587,6272535,5470347,5430584,6271806,5470331,5430583,6270833,5470356,5430593
12288,6296316,5507672,5468433,6296592,5507671,5468442,6296310,5507695,5468446,6296943,5507687,5468462,6298153,5507691,5468460,6297625,5507667,5468449,6299105,5507684,5468431,6297490,5507685,5468430,6298841,5507685,5468433,6295844,5507683,5468430
12544,6323611,5544959,5506241,6322691,5544968,5506261,6324958,5544953,5506243,6323164,5544967,5506262,6323527,5544975,5506242,6322571,5544974,5506251,6324752,5544971,5506257,6323045,5544960,5506259,6324254,5544973,5506263,6322726,5544968,5506261
12800,6345879,5582297,5544128,6348583,5582308,5544119,6349878,5582309,5544119,6348449,5582317,5544132,6349140,5582321,5544122,6350434,5582304,5544116,6350305,5582311,5544118,6349707,5582313,5544124,6348630,5582331,5544127,6348054,5582316,5544120
13056,6373476,5619692,5582007,6376844,5619693,5582025,6376853,5619697,5582030,6375996,5619702,5582012,6374279,5619697,5582007,6374809,5619677,5582008,6375280,5619694,5582009,6375408,5619670,5582022,6374243,5619660,5582014,6376747,5619665,5582017
13312,6402812,5657039,5619874,6400672,5657017,5619867,6403239,5657028,5619861,6401791,5657022,5619874,6401210,5657037,5619883,6400309,5657017,5619869,6400396,5657024,5619895,6400650,5657044,5619882,6400923,5657032,5619878,6400501,5657039,5619879
13568,6426523,5694346,5657702,6427224,5694338,5657700,6426629,5694327,5657694,6428289,5694348,5657706,6426688,5694331,5657692,6427727,5694339,5657698,6427328,5694336,5657721,6428152,5694346,5657707,6425291,5694329,5657688,6427697,5694352,5657715
13824,6452175,5731673,5695575,6454951,5731690,5695581,6452438,5731686,5695570,6452199,5731698,5695561,6452980,5731688,5695564,6453370,5731697,5695574,6452680,5731699,5695592,6454056,5731687,5695574,6453853,5731701,5695585,6453521,5731688,5695563
14080,6478823,5769122,5733515,6477308,5769109,5733517,6479087,5769103,5733526,6480144,5769127,5733511,6479765,5769118,5733526,6478416,5769134,5733534,6477518,5769127,5733531,6477652,5769141,5733536,6478491,5769115,5733542,6480261,5769124,5733522
14336,6505456,5806478,5771376,6506241,5806461,5771406,6504871,5806481,5771372,6505073,5806464,5771397,6505481,5806452,5771378,6505400,5806468,5771375,6504779,5806454,5771376,6503575,5806484,5771394,6504953,5806461,5771390,6506024,5806457,5771381
14592,6532079,5843813,5809237,6530352,5843782,5809256,6531421,5843801,5809245,6530163,5843796,5809228,6530515,5843792,5809226,6531474,5843788,5809219,6529635,5843798,5809222,6530474,5843788,5809224,6530946,5843794,5809241,6529219,5843782,5809234
14848,6555085,5881186,5847119,6556567,5881158,5847122,6558838,5881169,5847116,6556594,5881171,5847121,6557855,5881169,5847119,6556932,5881170,5847111,6558600,5881157,5847143,6557179,5881180,5847131,6556164,5881172,5847128,6557768,5881190,5847105
15104,6581533,5918557,5885004,6583423,5918542,5884972,6583019,5918536,5884998,6583525,5918528,5884998,6583618,5918542,5885020,6581523,5918546,5885011,6581198,5918539,5885002,6583538,5918549,5884998,6582310,5918525,5885017,6584027,5918538,5884986
15360,6607857,5955912,5922898,6607916,5955931,5922879,6609567,5955937,5922901,6609401,5955914,5922892,6607871,5955933,5922896,6608638,5955926,5922911,6608724,5955923,5922899,6608007,5955919,5922875,6609092,5955940,5922917,6607940,5955955,5922904
15616,6634538,5993318,5960801,6635270,5993335,5960786,6634127,5993319,5960795,6635550,5993339,5960808,6634033,5993330,5960820,6635257,5993321,5960815,6635842,5993309,5960785,6635650,5993321,5960785,6634145,5993314,5960796,6634852,5993321,5960809
15872,6659216,6030662,5998651,6658570,6030633,5998652,6660117,6030661,5998631,6661253,6030645,5998628,6660869,6030645,5998627,6659975,6030625,5998642,6660573,6030644,5998643,6660976,6030642,5998664,6661541,6030632,5998634,6661554,6030628,5998626
16128,6687068,6068029,6036535,6687298,6068026,6036528,6688828,6068014,6036535,6684037,6068016,6036543,6688164,6068023,6036524,6688470,6068023,6036536,6686735,6068021,6036528,6686648,6068036,6036523,6685035,6068014,6036533,6686177,6068043,6036552
16384,6712143,6105447,6074461,6711837,6105433,6074441,6711003,6105442,6074454,6711713,6105444,6074447,6711290,6105430,6074449,6710870,6105444,6074466,6712141,6105425,6074467,6711006,6105440,6074441,6712809,6105424,6074455,6712314,6105445,6074458
16640,6738851,6142815,6112322,6738896,6142808,6112306,6738459,6142799,6112325,6738706,6142796,6112317,6737723,6142799,6112313,6738429,6142798,6112333,6737443,6142784,6112324,6738351,6142795,6112325,6738928,6142795,6112318,6739720,6142809,6112315
16896,6764064,6180133,6150162,6764853,6180130,6150160,6762739,6180149,6150162,6762811,6180134,6150172,6762738,6180155,6150187,6763740,6180137,6150175,6764632,6180167,6150170,6765674,6180163,6150168,6764463,6180147,6150169,6765379,6180155,6150188
17152,6791701,6217556,6188068,6789180,6217542,6188076,6791099,6217564,6188060,6792108,6217527,6188060,6789228,6217531,6188060,6791025,6217538,6188072,6788918,6217516,6188065,6789799,6217509,6188060,6789739,6217515,6188051,6790398,6217523,6188059
17408,6816483,6254945,6225945,6815868,6254952,6225951,6815716,6254955,6225919,6817235,6254943,6225935,6815705,6254946,6225936,6816430,6254959,6225947,6817789,6254941,6225941,6818812,6254937,6225939,6814256,6254951,6225943,6816452,6254934,6225957
17664,6842178,6292330,6263819,6841003,6292331,6263819,6843531,6292342,6263828,6842610,6292335,6263824,6840399,6292327,6263810,6842203,6292323,6263803,6842487,6292322,6263808,6842427,6292318,6263805,6842488,6292342,6263816,6841451,6292327,6263831
17920,6868164,6329742,6301720,6868185,6329720,6301729,6866505,6329736,6301716,6868595,6329729,6301702,6868815,6329710,6301707,6868256,6329725,6301710,6868585,6329733,6301719,6869240,6329739,6301717,6867889,6329731,6301722,6868235,6329732,6301717
18176,6893732,6367066,6339554,6892839,6367068,6339565,6893147,6367057,6339568,6893872,6367054,6339571,6894073,6367058,6339561,6894579,6367103,6339564,6893466,6367061,6339570,6893305,6367081,6339574,6893129,6367096,6339573,6893466,6367088,6339580
18432,6920836,6404457,6377457,6920743,6404464,6377470,6919766,6404487,6377470,6919168,6404454,6377456,6920927,6404462,6377483,6919564,6404465,6377468,6920068,6404486,6377454,6918102,6404458,6377458,6919103,6404451,6377448,6920288,6404452,6377451
18688,6946257,6441876,6415364,6946141,6441871,6415357,6947199,6441874,6415347,6945864,6441874,6415327,6945197,6441854,6415353,6946065,6441866,6415336,6946045,6441873,6415367,6946216,6441854,6415375,6945034,6441865,6415377,6945168,6441866,6415362
18944,6973370,6479249,6453236,6971912,6479246,6453263,6971250,6479234,6453245,6970266,6479224,6453246,6973470,6479248,6453266,6971393,6479248,6453256,6970854,6479237,6453242,6972478,6479216,6453248,6973286,6479241,6453257,6972195,6479242,6453265
19200,6996962,6516592,6491096,6997324,6516566,6491081,6999795,6516569,6491082,6997877,6516572,6491081,6996763,6516582,6491089,6996713,6516583,6491100,6998184,6516590,6491100,6996799,6516585,6491103,6997279,6516587,6491105,6998720,6516573,6491100
19456,7024931,6553984,6528986,7024409,6553983,6528992,7023648,6553974,6529003,7024854,6553993,6529007,7023561,6553966,6528988,7023446,6553972,6528988,7026561,6553966,6528985,7024008,6553983,6528992,7022693,6553971,6528999,7022205,6553988,6528985
19712,7050495,6591393,6566928,7049239,6591406,6566915,7050177,6591388,6566930,7049836,6591395,6566940,7049339,6591399,6566940,7050241,6591389,6566930,7050355,6591388,6566915,7049723,6591398,6566925,7050219,6591398,6566933,7049630,6591402,6566929
19968,7075102,6628772,6604810,7076530,6628782,6604801,7074257,6628788,6604816,7075907,6628781,6604813,7075399,6628787,6604822,7075346,6628769,6604827,7076630,6628775,6604808,7077501,6628758,6604812,7075322,6628776,6604805,7076560,6628775,6604807
20224,7100544,6666122,6642674,7101991,6666113,6642656,7101830,6666122,6642672,7102487,6666125,6642656,7102033,6666125,6642664,7102006,6666117,6642653,7099597,6666115,6642664,7102312,6666142,6642652,7100852,6666114,6642644,7101604,6666131,6642655
20480,7127942,6703514,6680548,7125961,6703494,6680548,7127810,6703518,6680558,7128095,6703506,6680553,7127024,6703518,6680544,7127954,6703496,6680551,7127216,6703512,6680531,7127632,6703527,6680557,7127104,6703505,6680570,7125720,6703508,6680552
20736,7154115,6740947,6718467,7152961,6740946,6718478,7155033,6740948,6718481,7154301,6740962,6718493,7154020,6740942,6718489,7152394,6740948,6718477,7154911,6740950,6718475,7152239,6740928,6718479,7153792,6740947,6718484,7152720,6740956,6718499
20992,7179611,6778348,6756360,7179826,6778327,6756377,7180522,6778345,6756374,7179192,6778338,6756386,7179123,6778330,6756356,7178545,6778346,6756391,7179392,6778343,6756400,7181458,6778346,6756395,7179619,6778336,6756371,7178615,6778336,6756385
21248,7204737,6815720,6794272,7205767,6815741,6794272,7207874,6815728,6794276,7205164,6815730,6794262,7206192,6815737,6794271,7207627,6815741,6794274,7205758,6815735,6794270,7206364,6815727,6794283,7206181,6815722,6794263,7204176,6815734,6794257
21504,7231847,6853071,6832090,7230899,6853072,6832119,7231885,6853072,6832096,7231408,6853063,6832087,7232338,6853077,6832099,7233131,6853064,6832111,7231439,6853049,6832096,7231111,6853068,6832087,7233575,6853071,6832090,7231152,6853070,6832096
21760,7256295,6890469,6869995,7257417,6890460,6869992,7257709,6890464,6869998,7257474,6890472,6869987,7256657,6890461,6869990,7256183,6890451,6869995,7257162,6890456,6869982,7257692,6890453,6869974,7258531,6890455,6869990,7257556,6890456,6869988
22016,7282422,6927854,6907879,7282756,6927862,6907888,7284383,6927865,6907881,7282788,6927877,6907899,7285907,6927856,6907910,7282651,6927874,6907897,7283481,6927899,6907897,7283791,6927859,6907892,7284684,6927865,6907880,7282256,6927860,6907882
22272,7309139,6965248,6945774,7310355,6965244,6945760,7310351,6965256,6945758,7310657,6965258,6945762,7309242,6965258,6945769,7308610,6965266,6945768,7310282,6965257,6945782,7310113,6965290,6945796,7310363,6965252,6945781,7307967,6965285,6945784
22528,7334668,7002616,6983626,7334454,7002629,6983624,7334920,7002636,6983619,7335289,7002621,6983633,7335031,7002638,6983626,7333940,7002617,6983617,7335717,7002619,6983635,7334363,7002628,6983628,7337431,7002631,6983631,7333817,7002635,6983621
22784,7359629,7039993,7021503,7360614,7039992,7021499,7361327,7039988,7021496,7361332,7040001,7021497,7360101,7040007,7021503,7361502,7040005,7021502,7361204,7039989,7021488,7362184,7040002,7021490,7360238,7039999,7021508,7360555,7039984,7021486
23040,7388936,7077455,7059457,7387668,7077447,7059422,7388307,7077432,7059432,7386368,7077442,7059415,7386995,7077432,7059432,7386666,7077433,7059438,7387189,7077455,7059446,7387886,7077446,7059434,7387760,7077431,7059415,7386980,7077439,7059417
23296,7413534,7114831,7097305,7413738,7114817,7097302,7413295,7114830,7097316,7413043,7114825,7097311,7413212,7114813,7097311,7414286,7114836,7097324,7412892,7114831,7097305,7412256,7114818,7097321,7413331,7114816,7097312,7411693,7114835,7097323
23552,7437932,7152181,7135143,7439256,7152178,7135157,7437576,7152178,7135165,7440906,7152191,7135148,7440302,7152187,7135154,7438457,7152189,7135161,7439678,7152173,7135159,7438477,7152173,7135161,7437837,7152175,7135147,7438647,7152178,7135166
23808,7465710,7189574,7173026,7464457,7189564,7173035,7466020,7189582,7173034,7465350,7189560,7173030,7464211,7189565,7173029,7463402,7189569,7173056,7465420,7189582,7173039,7466798,7189567,7173038,7464377,7189567,7173051,7465581,7189562,7173056
24064,7491192,7226990,7210941,7492801,7226985,7210940,7490476,7226959,7210924,7490570,7226974,7210924,7491926,7226985,7210926,7491862,7226991,7210941,7491976,7226995,7210934,7491723,7226991,7210926,7489371,7226982,7210931,7490368,7226958,7210926
24320,7517659,7264379,7248822,7518345,7264388,7248821,7516199,7264379,7248832,7517374,7264389,7248835,7517608,7264373,7248821,7516402,7264369,7248829,7517272,7264370,7248827,7517794,7264391,7248846,7516852,7264391,7248825,7516453,7264377,7248847
24576,7541846,7301761,7286717,7544128,7301787,7286719,7543284,7301777,7286710,7544957,7301773,7286714,7542268,7301770,7286708,7542658,7301781,7286698,7544732,7301773,7286706,7542475,7301763,7286728,7543979,7301771,7286720,7543477,7301771,7286721
24832,7567679,7339119,7324567,7569637,7339110,7324557,7568756,7339119,7324534,7568476,7339110,7324547,7567885,7339094,7324531,7567372,7339112,7324539,7567096,7339100,7324533,7569879,7339098,7324537,7568695,7339103,7324543,7569688,7339101,7324522
25088,7595432,7376498,7362419,7594988,7376502,7362401,7594216,7376494,7362413,7596746,7376487,7362433,7595566,7376490,7362425,7595032,7376487,7362421,7593665,7376495,7362410,7595234,7376509,7362416,7593129,7376490,7362414,7593718,7376505,7362425
25344,7619354,7413924,7400327,7619454,7413901,7400340,7620544,7413910,7400320,7620553,7413923,7400322,7621602,7413899,7400318,7620119,7413892,7400319,7620686,7413900,7400335,7621347,7413923,7400316,7619923,7413937,7400326,7621898,7413913,7400308
25600,7647908,7451298,7438189,7648171,7451299,7438189,7646673,7451296,7438204,7647171,7451308,7438201,7647064,7451323,7438217,7648745,7451303,7438195,7645694,7451318,7438197,7645928,7451309,7438213,7644790,7451294,7438202,7646397,7451306,7438203
25856,7671925,7488633,7476036,7672207,7488650,7476036,7672933,7488635,7476025,7675381,7488645,7476049,7672714,7488662,7476042,7672783,7488645,7476031,7673558,7488649,7476050,7674537,7488656,7476027,7671777,7488640,7476043,7673238,7488662,7476043
26112,7697445,7526036,7513914,7697152,7526045,7513917,7698919,7526042,7513913,7697968,7526046,7513943,7696851,7526036,7513936,7696983,7526041,7513925,7697271,7526047,7513932,7697986,7526036,7513926,7698611,7526062,7513928,7698706,7526045,7513927
26368,7724684,7563476,7551849,7725611,7563474,7551819,7723808,7563462,7551833,7724033,7563487,7551848,7725880,7563490,7551854,7724198,7563464,7551847,7725365,7563472,7551834,7722943,7563471,7551858,7725865,7563480,7551852,7724459,7563474,7551838
26624,7751313,7600845,7589700,7751391,7600836,7589706,7750762,7600854,7589690,7750209,7600848,7589692,7749034,7600853,7589695,7750243,7600846,7589714,7749417,7600850,7589713,7749980,7600854,7589697,7751472,7600846,7589728,7750545,7600860,7589722
26880,7776613,7638201,7627548,7775641,7638201,7627555,7777146,7638216,7627566,7775078,7638212,7627543,7776099,7638229,7627568,7775438,7638210,7627543,7777124,7638191,7627553,7775270,7638211,7627530,7774889,7638231,7627552,7779565,7638201,7627553
27136,7802329,7675596,7665433,7802388,7675611,7665432,7801732,7675594,7665456,7802687,7675616,7665455,7802148,7675609,7665427,7802068,7675607,7665429,7801767,7675602,7665433,7801790,7675599,7665437,7801128,7675613,7665434,7801771,7675606,7665438
27392,7829063,7713011,7703308,7828781,7713013,7703332,7827478,7712990,7703327,7827820,7712990,7703317,7825661,7713011,7703315,7828790,7712989,7703312,7827993,7712984,7703323,7828916,7712994,7703322,7828111,7712977,7703315,7827617,7712992,7703323
27648,7853531,7750414,7741200,7855169,7750420,7741223,7854025,7750404,7741205,7855318,7750393,7741224,7855557,7750411,7741203,7853996,7750397,7741207,7854597,7750403,7741217,7855114,7750411,7741228,7854965,7750411,7741228,7854029,7750389,7741196
27904,7880644,7787786,7779091,7880912,7787774,7779096,7879768,7787803,7779096,7879582,7787808,7779090,7878650,7787788,7779069,7880640,7787795,7779073,7882421,7787787,7779092,7880951,7787809,7779098,7878622,7787794,7779081,7880452,7787814,7779100
28160,7905301,7825159,7816914,7907194,7825139,7816943,7905660,7825146,7816931,7905884,7825149,7816909,7905991,7825142,7816928,7906418,7825156,7816903,7905738,7825141,7816911,7907512,7825144,7816910,7905260,7825132,7816921,7906202,7825139,7816920
