0,5984863,5056021,5983936,5055990,5985996,5055969
2048,6129796,5264249,6129315,5264217,6128023,5264224
4096,6273826,5472536,6273786,5472557,6273608,5472548
6144,6419147,5680840,6418582,5680849,6416795,5680848
8192,6563161,5889142,6561378,5889139,6561594,5889147
10240,6706900,6097471,6705495,6097478,6705432,6097487
12288,6849935,6305754,6850899,6305750,6848585,6305764
14336,6992151,6514058,6993279,6514062,6992574,6514055
16384,7137555,6722337,7137413,6722324,7138767,6722342
18432,7282562,6930641,7281264,6930637,7282311,6930643
20480,7425831,7138893,7426337,7138894,7426188,7138898
22528,7567972,7347153,7569803,7347156,7569788,7347165
24576,7714404,7555440,7712906,7555452,7714189,7555455
26624,7858437,7763709,7857362,7763719,7858348,7763727
28672,8000697,7971989,8001273,7971976,8001873,7971982
30720,8144178,8180246,8144925,8180248,8146375,8180262
32768,8288781,8388516,8288107,8388531,8289423,8388517
34816,8433146,8596790,8433315,8596800,8433818,8596794
36864,8578148,8805060,8578440,8805061,8578113,8805058
38912,8719660,9013339,8722470,9013341,8721756,9013339
40960,8865058,9221614,8862651,9221613,8863617,9221613
43008,9009610,9429861,9010231,9429863,9010141,9429870
45056,9154508,9638140,9153258,9638142,9151635,9638147
47104,9294851,9846435,9297496,9846435,9296863,9846432
49152,9440078,10054684,9442129,10054675,9441709,10054682
51200,9583816,10262955,9584270,10262958,9585584,10262946
53248,9728807,10471240,9729668,10471250,9729059,10471252
55296,9872780,10679510,9873932,10679494,9872507,10679497
57344,10015467,10887787,10018711,10887795,10017062,10887808
59392,10161594,11096066,10160730,11096049,10160132,11096055
61440,10304637,11304316,10305171,11304323,10306038,11304296
63488,10451067,11512584,10450023,11512584,10449006,11512603
