0,6008431,5055977,6010733,5055947,6008948,5055946
2048,6153108,5264244,6155655,5264250,6153233,5264241
4096,6297102,5472541,6299435,5472542,6298328,5472546
6144,6441220,5680826,6442348,5680820,6440646,5680831
8192,6583399,5889133,6585711,5889136,6585610,5889123
10240,6729157,6097423,6729220,6097417,6729131,6097410
12288,6875024,6305768,6875249,6305775,6873652,6305777
14336,7015030,6514056,7015946,6514051,7016312,6514062
16384,7158732,6722350,7160824,6722361,7160741,6722349
18432,7305131,6930614,7303253,6930607,7305205,6930602
20480,7449422,7138873,7447258,7138864,7447788,7138883
22528,7591873,7347150,7592434,7347166,7591623,7347168
24576,7736528,7555453,7735647,7555450,7736138,7555462
26624,7880889,7763749,7880792,7763760,7880701,7763759
28672,8023894,7972012,8022416,7972006,8023554,7972011
30720,8169096,8180272,8167233,8180276,8166932,8180279
32768,8310364,8388575,8313214,8388570,8312149,8388578
34816,8455101,8596840,8454658,8596856,8456244,8596843
36864,8598769,8805124,8597850,8805130,8599173,8805110
38912,8742912,9013385,8742827,9013390,8741329,9013392
40960,8886857,9221667,8887417,9221668,8887181,9221661
43008,9031105,9429904,9030736,9429905,9032240,9429906
45056,9174775,9638172,9174975,9638181,9175031,9638177
47104,9318926,9846453,9317519,9846456,9318917,9846448
49152,9461778,10054725,9460223,10054734,9462399,10054732
51200,9604684,10262982,9605428,10262978,9604956,10262986
53248,9748027,10471242,9749059,10471253,9751341,10471259
55296,9893293,10679526,9894435,10679532,9892376,10679543
57344,10037585,10887811,10037719,10887811,10037339,10887802
59392,10180141,11096062,10179936,11096071,10181390,11096077
61440,10325624,11304313,10323971,11304318,10324174,11304305
63488,10469040,11512584,10467318,11512589,10469791,11512595
