0,5995169,5055509,5994323,5055469,5995345,5055474
2048,6139332,5263798,6137924,5263821,6139244,5263807
4096,6281743,5472126,6282312,5472142,6281537,5472124
6144,6425726,5680447,6427818,5680453,6426725,5680453
8192,6569401,5888785,6570511,5888777,6569101,5888779
10240,6713848,6097149,6713578,6097151,6713750,6097148
12288,6855599,6305476,6857230,6305483,6857358,6305495
14336,7002041,6513799,7001075,6513801,7002086,6513798
16384,7144326,6722149,7145149,6722144,7145928,6722148
18432,7288884,6930463,7287814,6930455,7288013,6930463
20480,7432308,7138752,7432466,7138766,7430917,7138764
22528,7576154,7347054,7575221,7347074,7575366,7347058
24576,7718817,7555384,7718493,7555396,7718715,7555391
26624,7862892,7763696,7863793,7763706,7864753,7763711
28672,8006006,7972011,8006809,7972021,8005572,7972016
30720,8151043,8180323,8151086,8180328,8151015,8180329
32768,8293686,8388622,8293475,8388640,8294684,8388635
34816,8437303,8596928,8438880,8596929,8437726,8596932
36864,8582958,8805226,8582213,8805227,8581149,8805245
38912,8724766,9013536,8725960,9013524,8723974,9013521
40960,8869642,9221826,8868845,9221821,8869680,9221827
43008,9013286,9430113,9011944,9430106,9012606,9430114
45056,9156666,9638431,9156781,9638420,9155580,9638424
47104,9301155,9846734,9300406,9846737,9300308,9846748
49152,9443029,10055053,9446468,10055064,9443259,10055051
51200,9588955,10263378,9586401,10263374,9589447,10263379
53248,9731894,10471665,9731006,10471669,9731548,10471664
55296,9873702,10679959,9875859,10679975,9874729,10679971
57344,10020278,10888273,10017702,10888271,10020112,10888277
59392,10161664,11096605,10162763,11096606,10162878,11096599
61440,10305225,11304912,10306709,11304909,10306470,11304922
63488,10449979,11513230,10451070,11513231,10450650,11513236
