0,5973589,5054267,5973212,5054245,5974857,5054243
2048,6118704,5262616,6119366,5262605,6119106,5262608
4096,6262625,5470971,6260796,5470978,6262444,5470978
6144,6407908,5679356,6405952,5679361,6406310,5679335
8192,6549583,5887685,6551405,5887703,6550592,5887701
10240,6694863,6096067,6693205,6096071,6692705,6096080
12288,6837785,6304484,6839778,6304490,6839706,6304477
14336,6981812,6512869,6981890,6512863,6983036,6512869
16384,7126147,6721235,7126503,6721217,7127412,6721239
18432,7269925,6929586,7268442,6929573,7272194,6929586
20480,7414937,7137914,7414060,7137921,7415303,7137919
22528,7559090,7346297,7557422,7346278,7558178,7346289
24576,7702759,7554665,7704281,7554662,7702551,7554665
26624,7845477,7763032,7848406,7763034,7845957,7763028
28672,7990764,7971379,7988158,7971371,7990305,7971378
30720,8132747,8179738,8135774,8179737,8134326,8179735
32768,8279348,8388099,8279541,8388116,8277850,8388104
34816,8421629,8596465,8423796,8596468,8421750,8596464
36864,8565249,8804811,8567112,8804816,8566850,8804808
38912,8711472,9013156,8708515,9013160,8709430,9013153
40960,8855279,9221496,8854629,9221493,8854868,9221501
43008,8998147,9429819,8996491,9429830,8997530,9429834
45056,9140802,9638162,9141072,9638175,9142160,9638176
47104,9286315,9846542,9285664,9846539,9286581,9846554
49152,9428361,10054900,9429121,10054903,9431362,10054911
51200,9573200,10263219,9573938,10263224,9574929,10263225
53248,9718984,10471602,9717186,10471597,9717438,10471607
55296,9860950,10679983,9861311,10679974,9860866,10679968
57344,10004758,10888329,10004574,10888342,10003858,10888344
59392,10150420,11096723,10149086,11096721,10147860,11096730
61440,10293505,11305057,10293839,11305084,10294582,11305076
63488,10439455,11513432,10438183,11513446,10438448,11513435
