0,5970783,5055730,5967700,5055708,5971695,5055699
2048,6113407,5264013,6114007,5264004,6113226,5264009
4096,6257423,5472300,6256388,5472297,6256550,5472284
6144,6400037,5680616,6400870,5680627,6401742,5680619
8192,6545600,5888941,6545509,5888926,6545825,5888933
10240,6688723,6097264,6689960,6097264,6690504,6097268
12288,6831810,6305549,6833591,6305558,6831923,6305565
14336,6975296,6513861,6976961,6513870,6978146,6513861
16384,7119214,6722177,7121194,6722182,7119660,6722177
18432,7262635,6930471,7263939,6930482,7264104,6930474
20480,7407754,7138758,7408556,7138762,7406330,7138763
22528,7550409,7347051,7549471,7347057,7550532,7347058
24576,7694293,7555347,7694133,7555343,7695633,7555358
26624,7840308,7763655,7837929,7763659,7840083,7763661
28672,7981633,7971943,7981158,7971948,7982593,7971947
30720,8124645,8180210,8124888,8180219,8126212,8180215
32768,8270199,8388514,8269783,8388521,8269885,8388515
34816,8414227,8596804,8412548,8596802,8414041,8596823
36864,8556135,8805093,8555774,8805100,8557105,8805091
38912,8699116,9013357,8699392,9013358,8699675,9013371
40960,8844227,9221641,8843704,9221635,8843135,9221632
43008,8988206,9429916,8986591,9429920,8987216,9429921
45056,9131466,9638202,9129900,9638206,9130958,9638206
47104,9274845,9846496,9274648,9846494,9275431,9846501
49152,9418027,10054778,9418707,10054778,9417809,10054780
51200,9560998,10263055,9562496,10263059,9564844,10263052
53248,9706443,10471384,9705619,10471386,9707889,10471388
55296,9850289,10679663,9850247,10679664,9849250,10679664
57344,9995099,10887970,9992886,10887980,9993058,10887972
59392,10138653,11096275,10136852,11096298,10138532,11096299
61440,10280209,11304588,10280294,11304585,10280956,11304585
63488,10426920,11512892,10424486,11512911,10425684,11512906
