0,5988009,5054542,5988185,5054520,5987016,5054513
2048,6131167,5262900,6131045,5262906,6131086,5262910
4096,6274508,5471325,6274792,5471307,6275047,5471321
6144,6419724,5679738,6419975,5679734,6417270,5679749
8192,6564215,5888105,6562232,5888110,6560899,5888107
10240,6707157,6096457,6704460,6096450,6706397,6096461
12288,6848270,6304883,6849894,6304888,6848493,6304885
14336,6992468,6513248,6991619,6513262,6993229,6513249
16384,7136067,6721620,7136878,6721618,7136380,6721619
18432,7280568,6929969,7280325,6929972,7280144,6929980
20480,7423409,7138322,7424136,7138322,7421932,7138322
22528,7566146,7346677,7564110,7346675,7564833,7346672
24576,7710177,7555007,7710222,7555009,7711238,7555007
26624,7851735,7763379,7851325,7763380,7852808,7763384
28672,7996431,7971689,7995340,7971686,7995446,7971683
30720,8139131,8180009,8139621,8180014,8141110,8180020
32768,8282184,8388374,8284155,8388377,8283815,8388375
34816,8426248,8596686,8426414,8596698,8428870,8596704
36864,8571526,8805023,8571603,8805012,8568794,8805015
38912,8713937,9013334,8713128,9013345,8712498,9013345
40960,8855173,9221650,8857237,9221652,8857278,9221651
43008,8996993,9429959,8999381,9429966,8999905,9429968
45056,9143777,9638308,9143398,9638318,9142822,9638324
47104,9286676,9846648,9285691,9846641,9287040,9846651
49152,9429499,10054985,9428792,10054994,9430709,10054990
51200,9573545,10263294,9573746,10263294,9575300,10263300
53248,9717052,10471639,9716864,10471635,9715959,10471641
55296,9859719,10679957,9859763,10679962,9860424,10679969
57344,10002968,10888306,10002226,10888295,10005113,10888302
59392,10145278,11096658,10147317,11096655,10148285,11096651
61440,10290358,11304972,10291666,11304975,10291025,11304979
63488,10435050,11513299,10433872,11513311,10436262,11513325
