0,6002171,5055447,6004529,5055421,6003363,5055414
2048,6147585,5263700,6147205,5263699,6146840,5263695
4096,6291803,5472001,6291356,5472014,6290095,5472016
6144,6433469,5680382,6432572,5680377,6435548,5680352
8192,6578485,5888664,6577966,5888663,6578918,5888672
10240,6721141,6096978,6723363,6096982,6719410,6096978
12288,6864266,6305342,6863156,6305354,6864928,6305355
14336,7008450,6513667,7006818,6513683,7009968,6513679
16384,7151406,6721993,7152938,6721978,7152107,6721987
18432,7295877,6930295,7296690,6930290,7298306,6930291
20480,7441317,7138582,7438723,7138583,7440683,7138598
22528,7584439,7346868,7585189,7346869,7583939,7346855
24576,7726761,7555191,7727857,7555205,7726551,7555193
26624,7869504,7763502,7869851,7763498,7869154,7763518
28672,8013922,7971768,8014233,7971774,8014629,7971782
30720,8158817,8180093,8158535,8180102,8158400,8180099
32768,8301323,8388407,8301909,8388417,8301526,8388411
34816,8446727,8596732,8446043,8596739,8445772,8596749
36864,8589094,8805031,8589079,8805035,8586658,8805031
38912,8731767,9013320,8732101,9013322,8731803,9013315
40960,8876811,9221620,8877535,9221616,8876557,9221629
43008,9021859,9429887,9020670,9429895,9019878,9429899
45056,9164508,9638231,9162625,9638230,9163434,9638238
47104,9308386,9846557,9307889,9846554,9307201,9846554
49152,9450629,10054882,9450356,10054885,9450898,10054882
51200,9595658,10263178,9594430,10263196,9594994,10263198
53248,9738930,10471534,9737134,10471534,9738300,10471532
55296,9882342,10679841,9881278,10679860,9884167,10679856
57344,10027248,10888201,10023074,10888191,10026390,10888196
59392,10169656,11096549,10170371,11096542,10169512,11096543
61440,10311877,11304842,10313083,11304844,10314419,11304845
63488,10457449,11513146,10458796,11513155,10457738,11513149
