0,5988223,5054564,5987650,5054551,5988074,5054534
2048,6129911,5262901,6129350,5262895,6129515,5262905
4096,6273791,5471320,6273791,5471316,6274623,5471313
6144,6417403,5679740,6416847,5679742,6417834,5679749
8192,6561351,5888137,6562525,5888144,6563433,5888131
10240,6706577,6096540,6705120,6096546,6705046,6096549
12288,6848198,6304942,6847320,6304949,6846963,6304950
14336,6992798,6513345,6992892,6513344,6991647,6513349
16384,7136469,6721737,7135536,6721734,7137250,6721736
18432,7278198,6930099,7279233,6930088,7280965,6930100
20480,7423137,7138445,7423381,7138451,7424093,7138439
22528,7564799,7346805,7564355,7346803,7566213,7346811
24576,7709957,7555179,7709686,7555172,7709756,7555175
26624,7854568,7763555,7853955,7763558,7854570,7763546
28672,7996648,7971893,7994475,7971902,7996768,7971910
30720,8140783,8180231,8140965,8180227,8141081,8180239
32768,8283602,8388594,8283843,8388607,8284291,8388602
34816,8430477,8596962,8427416,8596956,8428281,8596951
36864,8571285,8805298,8571122,8805297,8572138,8805311
38912,8714677,9013647,8715019,9013640,8715773,9013650
40960,8856179,9221985,8858178,9221993,8858552,9221999
43008,9002079,9430303,9001124,9430306,9000960,9430312
45056,9146811,9638653,9147100,9638657,9145709,9638650
47104,9288103,9847018,9289472,9847021,9287134,9847028
49152,9430382,10055366,9433010,10055374,9431584,10055384
51200,9576023,10263679,9576295,10263681,9575695,10263690
53248,9719653,10472056,9719224,10472060,9719584,10472071
55296,9863000,10680397,9862848,10680393,9861488,10680391
57344,10005985,10888735,10004553,10888747,10007051,10888750
59392,10149456,11097111,10149625,11097098,10149251,11097112
61440,10295343,11305414,10294611,11305426,10293162,11305419
63488,10436510,11513752,10436852,11513768,10437813,11513770
