0,5072687,3719976,5070555,3719970,5072302,3719959
2048,5277610,4017869,5279741,4017874,5275552,4017866
4096,5484094,4315882,5483528,4315878,5484016,4315888
6144,5687403,4613926,5690320,4613934,5691517,4613897
8192,5893534,4912079,5894594,4912072,5895115,4912074
10240,6103432,5210317,6100472,5210313,6101918,5210307
12288,6306272,5508756,6307439,5508764,6307737,5508767
14336,6514490,5807561,6515432,5807546,6516155,5807542
16384,6721046,6106466,6719354,6106466,6720205,6106482
18432,6926935,6405465,6925991,6405447,6925654,6405448
20480,7133682,6704434,7131797,6704432,7131059,6704450
22528,7339277,7003446,7338689,7003456,7338813,7003473
24576,7544478,7302536,7543241,7302527,7544948,7302512
26624,7750619,7601523,7750093,7601515,7750306,7601542
28672,7957964,7900549,7956660,7900548,7958273,7900513
30720,8162872,8199564,8162773,8199551,8162975,8199550
32768,8368721,8498548,8372149,8498546,8368619,8498554
34816,8576312,8797571,8576590,8797571,8575548,8797585
36864,8783481,9096658,8784458,9096651,8783136,9096644
38912,8989920,9395708,8989375,9395714,8986878,9395703
40960,9197396,9694691,9194928,9694706,9194715,9694701
43008,9402740,9993711,9400390,9993713,9402198,9993694
45056,9607962,10292748,9607125,10292731,9607992,10292753
47104,9815544,10591735,9814488,10591713,9814741,10591727
49152,10020199,10890722,10020455,10890726,10020270,10890731
51200,10226249,11189671,10225935,11189695,10226947,11189700
53248,10433283,11488604,10434101,11488606,10433250,11488612
55296,10637246,11787443,10639597,11787451,10640154,11787449
57344,10845773,12086282,10846568,12086275,10847488,12086290
59392,11051588,12385026,11052773,12385050,11051051,12385043
61440,11258439,12683840,11256713,12683854,11257320,12683852
63488,11464076,12982519,11465519,12982525,11465727,12982512
