0,5989476,5053759,5989242,5053731,5988748,5053728
2048,6131299,5262149,6134471,5262156,6134189,5262152
4096,6277326,5470561,6276468,5470561,6276030,5470567
6144,6419861,5679001,6418234,5679002,6418811,5678985
8192,6563475,5887437,6562996,5887454,6562917,5887445
10240,6705996,6095879,6705574,6095873,6707595,6095874
12288,6850386,6304310,6852066,6304317,6850039,6304312
14336,6995034,6512731,6992354,6512735,6994036,6512723
16384,7137485,6721134,7137173,6721142,7136774,6721141
18432,7281269,6929525,7278099,6929551,7280291,6929546
20480,7424652,7137902,7423741,7137900,7424291,7137911
22528,7567131,7346316,7566046,7346301,7567243,7346311
24576,7711353,7554705,7709377,7554696,7710785,7554692
26624,7854494,7763074,7853049,7763073,7853858,7763073
28672,7997581,7971439,7998062,7971446,7996588,7971443
30720,8141122,8179843,8139781,8179856,8142604,8179856
32768,8283509,8388218,8284731,8388224,8284589,8388219
34816,8430034,8596604,8426966,8596591,8425565,8596593
36864,8570014,8804973,8570781,8804969,8571113,8804983
38912,8714287,9013348,8713250,9013354,8714175,9013368
40960,8857268,9221701,8856942,9221709,8856665,9221708
43008,9002377,9430062,9002411,9430076,8999973,9430065
45056,9143316,9638437,9144185,9638434,9143638,9638445
47104,9288685,9846833,9285505,9846814,9287654,9846836
49152,9430243,10055182,9430696,10055191,9431958,10055201
51200,9573182,10263556,9576154,10263563,9575423,10263557
53248,9717832,10471949,9719824,10471962,9717000,10471962
55296,9862510,10680307,9860274,10680293,9860498,10680296
57344,10006640,10888668,10004180,10888670,10005959,10888672
59392,10149333,11097033,10146924,11097049,10147696,11097050
61440,10293200,11305414,10291808,11305417,10292405,11305407
63488,10433163,11513792,10435711,11513799,10433803,11513797
