0,5942706,5055437,5943225,5055423,5942260,5055424
2048,6087312,5263721,6086844,5263721,6088310,5263714
4096,6232601,5472030,6231124,5472049,6232964,5472049
6144,6376469,5680372,6378189,5680371,6374957,5680375
8192,6518791,5888712,6519184,5888707,6518891,5888711
10240,6664525,6097006,6661996,6097002,6666294,6097005
12288,6808663,6305362,6808675,6305353,6808268,6305355
14336,6953469,6513668,6953704,6513672,6953957,6513666
16384,7098056,6721980,7097204,6721967,7097802,6721984
18432,7242605,6930290,7240903,6930288,7244341,6930296
20480,7385458,7138558,7387745,7138556,7387360,7138564
22528,7532174,7346849,7532005,7346845,7530475,7346859
24576,7674563,7555159,7675713,7555166,7674069,7555154
26624,7820348,7763449,7818728,7763455,7820229,7763455
28672,7963066,7971753,7963679,7971740,7962912,7971751
30720,8107652,8180083,8106989,8180093,8106627,8180090
32768,8252555,8388357,8253008,8388357,8251519,8388349
34816,8395527,8596660,8397087,8596664,8396450,8596664
36864,8539356,8804945,8540080,8804944,8541289,8804934
38912,8685048,9013217,8685365,9013224,8684800,9013231
40960,8829698,9221496,8827084,9221495,8826742,9221503
43008,8971649,9429784,8973615,9429806,8972452,9429806
45056,9118713,9638109,9117591,9638109,9117987,9638109
47104,9261920,9846394,9262699,9846392,9260348,9846389
49152,9407145,10054687,9405865,10054690,9405578,10054685
51200,9551236,10263000,9552349,10263012,9551571,10263002
53248,9696470,10471300,9695328,10471308,9694039,10471303
55296,9838809,10679588,9839426,10679593,9839042,10679588
57344,9984459,10887890,9982936,10887884,9982850,10887881
59392,10127826,11096204,10129428,11096213,10125062,11096215
61440,10272227,11304484,10271578,11304485,10271854,11304490
63488,10417869,11512780,10416614,11512784,10415296,11512788
