0,5053895,3716614,5054191,3716647,5052818,3716665
2048,5261123,4014793,5260035,4014797,5260021,4014801
4096,5466297,4312963,5467655,4312986,5467693,4312969
6144,5675644,4611150,5675353,4611166,5673625,4611172
8192,5882389,4909484,5881818,4909471,5881281,4909464
10240,6086040,5207926,6087969,5207930,6089896,5207916
12288,6295894,5506560,6293568,5506553,6293620,5506539
14336,6502522,5805537,6502855,5805542,6501665,5805523
16384,6710707,6104633,6709249,6104634,6708293,6104643
18432,6916629,6403793,6915937,6403798,6914973,6403807
20480,7123942,6702960,7123820,6702959,7124768,6702967
22528,7330654,7002161,7330672,7002149,7330594,7002167
24576,7537255,7301389,7537874,7301376,7537714,7301378
26624,7744227,7600549,7745506,7600534,7745376,7600546
28672,7952933,7899767,7952126,7899755,7951709,7899765
30720,8157831,8198920,8157893,8198947,8159842,8198929
32768,8367000,8498120,8364987,8498099,8366356,8498130
34816,8572382,8797321,8572224,8797336,8574338,8797315
36864,8781472,9096615,8779296,9096624,8779414,9096625
38912,8985497,9395870,8987615,9395879,8985952,9395863
40960,9193429,9695063,9194495,9695077,9194302,9695078
43008,9401184,9994299,9401753,9994303,9402525,9994288
45056,9609078,10293500,9608300,10293488,9609315,10293481
47104,9816616,10592673,9816745,10592665,9815948,10592675
49152,10023233,10891918,10022813,10891900,10021742,10891904
51200,10229978,11191104,10230836,11191091,10229031,11191090
53248,10437619,11490169,10438013,11490147,10437000,11490145
55296,10645055,11789198,10643744,11789180,10643948,11789173
57344,10850039,12088181,10849660,12088171,10852399,12088178
59392,11058378,12387103,11057848,12387106,11057823,12387094
61440,11265702,12686078,11264121,12686082,11265124,12686085
63488,11472891,12984941,11472962,12984938,11471596,12984942
