0,5971138,5054147,5971800,5054126,5970456,5054118
2048,6116445,5262542,6117040,5262530,6115706,5262524
4096,6261832,5470936,6260957,5470929,6257168,5470924
6144,6404127,5679371,6402558,5679382,6401858,5679370
8192,6549103,5887784,6548165,5887778,6545711,5887784
10240,6689941,6096215,6690033,6096212,6693888,6096214
12288,6834060,6304622,6836725,6304627,6836988,6304631
14336,6980472,6513016,6979135,6513015,6979045,6513013
16384,7122802,6721422,7120392,6721443,7124897,6721430
18432,7265057,6929840,7264236,6929837,7265649,6929840
20480,7411916,7138204,7411262,7138199,7412546,7138202
22528,7553335,7346581,7553141,7346566,7557175,7346593
24576,7698907,7554955,7701223,7554963,7699412,7554955
26624,7844098,7763343,7844451,7763353,7841888,7763354
28672,7987200,7971717,7986612,7971722,7986510,7971721
30720,8132597,8180119,8131823,8180116,8129518,8180108
32768,8272531,8388492,8275887,8388482,8275481,8388489
34816,8419466,8596844,8419375,8596848,8418022,8596851
36864,8564915,8805210,8561274,8805219,8564510,8805208
38912,8706855,9013557,8707290,9013565,8705758,9013573
40960,8852184,9221902,8850661,9221905,8852293,9221909
43008,8994571,9430249,8992616,9430248,8994886,9430243
45056,9136169,9638603,9137591,9638603,9140189,9638601
47104,9283077,9846968,9283664,9846971,9281644,9846967
49152,9425293,10055331,9427241,10055329,9424805,10055335
51200,9571234,10263679,9569223,10263690,9567950,10263669
53248,9715685,10472103,9712012,10472099,9712137,10472091
55296,9857421,10680487,9856578,10680492,9857620,10680486
57344,10004204,10888873,10001677,10888886,10005159,10888877
59392,10146133,11097279,10143881,11097280,10144579,11097285
61440,10290271,11305646,10292118,11305657,10290554,11305650
63488,10437553,11513996,10433148,11513999,10434887,11513987
