0,5059076,3719318,5059558,3719332,5058075,3719338
2048,5265299,4017286,5265999,4017302,5262872,4017294
4096,5471141,4315394,5472527,4315356,5472552,4315376
6144,5677303,4613435,5676961,4613406,5680691,4613400
8192,5884808,4911576,5886613,4911591,5885478,4911579
10240,6091560,5209863,6089721,5209891,6090307,5209908
12288,6297582,5508375,6299584,5508377,6299363,5508390
14336,6505274,5807187,6505437,5807224,6504447,5807213
16384,6709914,6106166,6710535,6106162,6711810,6106142
18432,6918290,6405163,6916826,6405168,6917497,6405156
20480,7124698,6704182,7127145,6704185,7126601,6704181
22528,7330816,7003244,7330751,7003246,7330141,7003243
24576,7537731,7302256,7539833,7302250,7539682,7302272
26624,7744644,7601352,7746178,7601350,7744805,7601346
28672,7951718,7900441,7952689,7900446,7951857,7900434
30720,8157206,8199533,8157528,8199505,8158508,8199531
32768,8365724,8498561,8366586,8498540,8364393,8498565
34816,8571950,8797619,8571804,8797631,8571835,8797626
36864,8778221,9096729,8779706,9096713,8778948,9096728
38912,8986296,9395804,8985051,9395816,8985766,9395809
40960,9191620,9694855,9191939,9694869,9191127,9694860
43008,9399194,9993926,9400405,9993935,9398834,9993921
45056,9606556,10293007,9606270,10293030,9606789,10292997
47104,9811331,10592068,9810920,10592053,9812721,10592079
49152,10018259,10891068,10018964,10891099,10018874,10891070
51200,10225508,11190132,10224828,11190118,10226406,11190109
53248,10434227,11488980,10432232,11489006,10434166,11488999
55296,10641815,11787935,10639409,11787936,10640217,11787925
57344,10846148,12086757,10846864,12086777,10847077,12086744
59392,11052666,12385556,11053064,12385558,11052577,12385563
61440,11261948,12684382,11259423,12684357,11258309,12684366
63488,11466895,12983070,11468724,12983043,11465342,12983052
