0,5051079,3719729,5048609,3719741,5051364,3719783
2048,5258699,4017779,5258010,4017800,5255824,4017809
4096,5462268,4315915,5462579,4315910,5463002,4315905
6144,5670344,4614026,5672062,4614018,5669076,4614029
8192,5876958,4912257,5876351,4912237,5876405,4912262
10240,6084154,5210617,6084608,5210607,6085238,5210606
12288,6291208,5509210,6290189,5509183,6289676,5509184
14336,6497177,5807989,6497328,5807979,6498201,5807992
16384,6704631,6106952,6703591,6106976,6704526,6106955
18432,6910175,6405990,6911237,6406018,6910634,6406006
20480,7118484,6705067,7118192,6705053,7117227,6705062
22528,7323005,7004151,7325007,7004172,7323685,7004173
24576,7530309,7303320,7532135,7303328,7530238,7303297
26624,7739498,7602418,7741308,7602399,7739161,7602414
28672,7947029,7901520,7944155,7901541,7945038,7901522
30720,8152321,8200621,8153773,8200624,8151323,8200635
32768,8357843,8499729,8360393,8499723,8359476,8499728
34816,8564834,8798830,8566923,8798834,8567164,8798819
36864,8772990,9098030,8772874,9098025,8774829,9098031
38912,8980103,9397137,8981633,9397132,8979284,9397155
40960,9187615,9696210,9187394,9696214,9188692,9696233
43008,9392435,9995340,9394394,9995347,9393090,9995346
45056,9599961,10294415,9600238,10294441,9601659,10294420
47104,9809542,10593516,9808109,10593504,9808280,10593517
49152,10013281,10892663,10014146,10892670,10013762,10892685
51200,10221322,11191693,10221363,11191694,10221816,11191698
53248,10427154,11490727,10428608,11490712,10428886,11490686
55296,10634784,11789666,10635799,11789680,10637409,11789677
57344,10843264,12088505,10842344,12088488,10843296,12088482
59392,11049432,12387351,11049844,12387353,11048353,12387337
61440,11257489,12686173,11254896,12686160,11256650,12686158
63488,11462131,12984956,11462907,12984926,11462083,12984932
