0,5065282,3717710,5062790,3717697,5064207,3717743
2048,5268754,4015862,5269806,4015905,5271624,4015879
4096,5478602,4314118,5476364,4314116,5475271,4314138
6144,5683710,4612447,5685041,4612425,5681851,4612397
8192,5887961,4910752,5889977,4910751,5890696,4910778
10240,6096600,5209256,6096655,5209276,6095838,5209291
12288,6300548,5507952,6302780,5507910,6304304,5507938
14336,6508405,5806859,6508202,5806819,6512093,5806828
16384,6716116,6105900,6716077,6105877,6717712,6105882
18432,6922023,6405067,6923169,6405059,6923876,6405064
20480,7128311,6704258,7130852,6704257,7129205,6704239
22528,7336048,7003466,7335284,7003447,7337202,7003485
24576,7542383,7302669,7543585,7302640,7542449,7302680
26624,7749210,7601819,7750395,7601789,7749394,7601791
28672,7957756,7901050,7958629,7901035,7958408,7901045
30720,8163129,8200247,8161506,8200237,8162332,8200231
32768,8372331,8499394,8369409,8499382,8369922,8499374
34816,8577069,8798593,8578174,8798609,8576067,8798623
36864,8782051,9097797,8782976,9097786,8783594,9097781
38912,8989266,9396989,8989530,9396979,8991242,9397008
40960,9196928,9696152,9196248,9696132,9196522,9696123
43008,9404836,9995325,9403415,9995338,9403152,9995333
45056,9612459,10294524,9611294,10294511,9611412,10294492
47104,9818376,10593659,9815039,10593624,9817950,10593638
49152,10021771,10892753,10024659,10892710,10023997,10892703
51200,10231545,11191773,10230614,11191804,10230312,11191787
53248,10436676,11490850,10437124,11490838,10436070,11490855
55296,10645472,11789894,10645010,11789891,10641567,11789887
57344,10848990,12088820,10852508,12088836,10848379,12088854
59392,11058558,12387685,11058902,12387697,11056601,12387668
61440,11264740,12686658,11262318,12686619,11263271,12686624
63488,11470618,12985387,11471134,12985385,11471499,12985369
