0,5034542,3717555,5033672,3717585,5033269,3717578
2048,5239351,4015632,5240594,4015636,5239807,4015659
4096,5445585,4313796,5447440,4313810,5448289,4313788
6144,5654163,4612087,5654896,4612081,5653588,4612078
8192,5861384,4910418,5860782,4910407,5859249,4910421
10240,6067557,5208901,6067342,5208888,6065804,5208900
12288,6272928,5507541,6272464,5507539,6274187,5507537
14336,6480898,5806435,6479712,5806408,6479528,5806420
16384,6687167,6105484,6686802,6105497,6687211,6105503
18432,6894709,6404632,6893656,6404631,6893117,6404637
20480,7099039,6703772,7101689,6703784,7099984,6703771
22528,7305760,7002979,7309113,7002969,7309305,7002967
24576,7514471,7302140,7514858,7302157,7513745,7302151
26624,7720997,7601327,7722294,7601333,7720978,7601306
28672,7928708,7900500,7927227,7900496,7928261,7900506
30720,8134065,8199684,8135514,8199681,8134563,8199668
32768,8343208,8498837,8341977,8498832,8340139,8498851
34816,8546976,8798024,8548522,8798018,8549884,8798021
36864,8755247,9097208,8755730,9097209,8754703,9097207
38912,8961760,9396422,8962704,9396419,8963768,9396428
40960,9169170,9695576,9170432,9695581,9168761,9695569
43008,9376626,9994812,9375344,9994813,9374429,9994814
45056,9583274,10293932,9581652,10293946,9582515,10293940
47104,9789812,10593108,9789278,10593083,9790986,10593091
49152,9997326,10892200,9995294,10892198,9997155,10892180
51200,10205089,11191338,10202595,11191334,10204780,11191324
53248,10410755,11490414,10411748,11490413,10410665,11490405
55296,10616879,11789424,10616293,11789420,10616002,11789417
57344,10823338,12088423,10822430,12088418,10824160,12088412
59392,11031385,12387239,11032836,12387256,11030844,12387247
61440,11236971,12686153,11238044,12686160,11239014,12686150
63488,11444756,12985006,11444769,12984972,11443628,12984974
